  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
  -2.8089887640449434E+021  -5.6179775280898874E+017   1.0300000000000001E-010
