!
! 02-AUG-2019 17:41:36
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area -15.8 -14.9 /OUTPUT smm9_cn10_blue_comp3.txt
!
 62    165.136   -182.550  0.44063    
 63    179.786   -182.550  0.60445    
 64    194.436   -182.550  0.71590    
 65    209.086   -182.550  0.57157    
 66    223.736   -182.550  0.22197    
 67    238.386   -182.550  0.32068    
 68    253.036   -182.550  0.36345    
 69    267.686   -182.550  0.36659    
 70    267.686   -167.900  0.28659    
 71    253.036   -167.900  0.28508    
 72    238.386   -167.900  0.27515    
 73    223.736   -167.900  0.26234    
 74    209.086   -167.900  0.34716    
 75    194.436   -167.900  0.52729    
 76    179.786   -167.900  0.54125    
 77    165.136   -167.900  0.56135    
 78    150.486   -167.900  0.52236    
 79    135.836   -167.900  0.40516    
 80    121.186   -167.900  0.32408    
 81    106.536   -167.900  0.30210    
 82     91.886   -167.900  0.27198    
 83     77.236   -167.900  0.13540    
 84     62.586   -167.900  0.12297    
 85     47.936   -167.900  0.13854    
 86     33.286   -167.900  0.13400    
 87     18.636   -167.900  8.03649E-02
 88      3.986   -167.900  3.41885E-02
 89    -10.664   -167.900 -0.12144    
 90    -25.314   -167.900 -0.23705    
 91    -39.964   -167.900 -0.28695    
 92    -54.614   -167.900 -0.15874    
 93    -69.264   -167.900 -0.10588    
 94    -83.914   -167.900 -7.53710E-02
 95    -98.564   -153.250 -1.55402E-02
 96    -83.914   -153.250 -5.89246E-02
 97    -69.264   -153.250 -9.99859E-02
 98    -54.614   -153.250 -0.10936    
 99    -39.964   -153.250 -0.23074    
 100    -25.314   -153.250 -0.22323    
 101    -10.664   -153.250 -0.11687    
 102      3.986   -153.250  3.46143E-02
 103     18.636   -153.250  6.92270E-02
 104     33.286   -153.250  6.73482E-02
 105     47.936   -153.250  0.18132    
 106     62.586   -153.250  0.12030    
 107     77.236   -153.250  0.12899    
 108     91.886   -153.250  0.26350    
 109    106.536   -153.250  0.31026    
 110    121.186   -153.250  0.33134    
 111    135.836   -153.250  0.42317    
 112    150.486   -153.250  0.54742    
 113    165.136   -153.250  0.56937    
 114    179.786   -153.250  0.50867    
 115    194.436   -153.250  0.49143    
 116    209.086   -153.250  0.37636    
 117    223.736   -153.250  0.30983    
 118    238.386   -153.250  0.26574    
 119    253.036   -153.250  0.24470    
 120    267.686   -153.250  0.24216    
 121    267.686   -138.600  0.39072    
 122    253.036   -138.600  0.37278    
 123    238.386   -138.600  0.29894    
 124    223.736   -138.600  0.27424    
 125    209.086   -138.600  0.39756    
 126    194.436   -138.600  0.46744    
 127    179.786   -138.600  0.46211    
 128    165.136   -138.600  0.50378    
 129    150.486   -138.600  0.54288    
 130    135.836   -138.600  0.53239    
 131    121.186   -138.600  0.52085    
 132    106.536   -138.600  0.49230    
 133     91.886   -138.600  0.37271    
 134     77.236   -138.600  0.19729    
 135     62.586   -138.600  0.14468    
 136     47.936   -138.600  0.10425    
 137     33.286   -138.600 -1.07206E-02
 138     18.636   -138.600  5.81921E-02
 139      3.986   -138.600  3.64767E-02
 140    -10.664   -138.600 -8.73760E-02
 141    -25.314   -138.600 -0.14118    
 142    -39.964   -138.600 -0.10302    
 143    -54.614   -138.600 -0.10202    
 144    -69.264   -138.600 -9.31245E-02
 145    -83.914   -138.600 -5.90114E-02
 146    -98.564   -138.600 -3.14521E-02
 147    -98.564   -123.950 -7.03794E-02
 148    -83.914   -123.950 -8.07897E-02
 149    -69.264   -123.950 -9.79868E-02
 150    -54.614   -123.950 -0.10787    
 151    -39.964   -123.950 -9.81424E-02
 152    -25.314   -123.950 -3.80189E-02
 153    -10.664   -123.950 -2.18582E-02
 154      3.986   -123.950  2.09458E-02
 155     18.636   -123.950  2.70728E-02
 156     33.286   -123.950  6.66883E-02
 157     47.936   -123.950  0.13802    
 158     62.586   -123.950  0.17600    
 159     77.236   -123.950  0.24499    
 160     91.886   -123.950  0.48916    
 161    106.536   -123.950  0.69855    
 162    121.186   -123.950  0.77066    
 163    135.836   -123.950  0.71743    
 164    150.486   -123.950  0.59891    
 165    165.136   -123.950  0.46011    
 166    179.786   -123.950  0.41140    
 167    194.436   -123.950  0.41507    
 168    209.086   -123.950  0.32942    
 169    223.736   -123.950  0.25622    
 170    238.386   -123.950  0.29205    
 171    253.036   -123.950  0.32639    
 172    267.686   -123.950  0.33439    
 173    267.686   -109.300  0.17491    
 174    253.036   -109.300  0.18016    
 175    238.386   -109.300  0.21206    
 176    223.736   -109.300  0.22281    
 177    209.086   -109.300  0.21221    
 178    194.436   -109.300  0.34970    
 179    179.786   -109.300  0.34363    
 180    165.136   -109.300  0.45524    
 181    150.486   -109.300  0.71929    
 182    135.836   -109.300  0.88289    
 183    121.186   -109.300  0.87256    
 184    106.536   -109.300  0.71231    
 185     91.886   -109.300  0.46512    
 186     77.236   -109.300  0.24865    
 187     62.586   -109.300  0.21269    
 188     47.936   -109.300  0.14831    
 189     33.286   -109.300  8.16095E-02
 190     18.636   -109.300  4.08911E-02
 191      3.986   -109.300  2.98182E-02
 192    -10.664   -109.300  3.10003E-02
 193    -25.314   -109.300 -3.42284E-02
 194    -39.964   -109.300 -0.11288    
 195    -54.614   -109.300 -0.10866    
 196    -69.264   -109.300 -0.12510    
 197    -83.914   -109.300 -0.13613    
 198    -98.564   -109.300 -0.13891    
 199    -98.564    -94.650 -0.12254    
 200    -83.914    -94.650 -0.11817    
 201    -69.264    -94.650 -9.80397E-02
 202    -54.614    -94.650 -5.39238E-02
 203    -39.964    -94.650 -3.16169E-02
 204    -25.314    -94.650 -1.22719E-02
 205    -10.664    -94.650  3.62617E-02
 206      3.986    -94.650  9.72176E-02
 207     18.636    -94.650  0.12533    
 208     33.286    -94.650  0.11683    
 209     47.936    -94.650  0.17585    
 210     62.586    -94.650  0.29100    
 211     77.236    -94.650  0.32913    
 212     91.886    -94.650  0.43458    
 213    106.536    -94.650  0.63049    
 214    121.186    -94.650  0.86079    
 215    135.836    -94.650  0.99824    
 216    150.486    -94.650  0.84414    
 217    165.136    -94.650  0.45244    
 218    179.786    -94.650  0.25126    
 219    194.436    -94.650  0.28809    
 220    209.086    -94.650  0.18415    
 221    223.736    -94.650  0.16170    
 222    238.386    -94.650  0.19504    
 223    253.036    -94.650  0.14689    
 224    267.686    -94.650  0.13281    
 225    267.686    -80.000  0.17464    
 226    253.036    -80.000  0.18272    
 227    238.386    -80.000  0.20423    
 228    223.736    -80.000  0.14773    
 229    209.086    -80.000  0.20528    
 230    194.436    -80.000  0.37668    
 231    179.786    -80.000  0.32881    
 232    165.136    -80.000  0.49277    
 233    150.486    -80.000  0.99478    
 234    135.836    -80.000   1.2011    
 235    121.186    -80.000   1.0062    
 236    106.536    -80.000  0.63054    
 237     91.886    -80.000  0.35647    
 238     77.236    -80.000  0.27223    
 239     62.586    -80.000  0.26094    
 240     47.936    -80.000  0.21694    
 241     33.286    -80.000  0.19176    
 242     18.636    -80.000  0.20682    
 243      3.986    -80.000  0.16553    
 244    -10.664    -80.000  8.12588E-02
 245    -25.314    -80.000  1.17422E-02
 246    -39.964    -80.000  1.09259E-02
 247    -54.614    -80.000 -3.94387E-03
 248    -69.264    -80.000 -9.03464E-02
 249    -83.914    -80.000 -0.12366    
 250    -98.564    -80.000 -0.13330    
 251    -98.564    -65.350  1.98163E-02
 252    -83.914    -65.350  2.56104E-02
 253    -69.264    -65.350  3.53173E-02
 254    -54.614    -65.350  4.69736E-02
 255    -39.964    -65.350  2.00626E-02
 256    -25.314    -65.350  2.49553E-02
 257    -10.664    -65.350  0.12834    
 258      3.986    -65.350  0.26342    
 259     18.636    -65.350  0.28799    
 260     33.286    -65.350  0.19350    
 261     47.936    -65.350  0.15420    
 262     62.586    -65.350  0.14782    
 263     77.236    -65.350  0.14318    
 264     91.886    -65.350  0.26533    
 265    106.536    -65.350  0.62470    
 266    121.186    -65.350   1.1572    
 267    135.836    -65.350   1.3331    
 268    150.486    -65.350   1.0877    
 269    165.136    -65.350  0.53305    
 270    179.786    -65.350  0.36170    
 271    194.436    -65.350  0.32910    
 272    209.086    -65.350  0.13285    
 273    223.736    -65.350  0.11424    
 274    238.386    -65.350  0.19711    
 275    253.036    -65.350  0.14900    
 276    267.686    -65.350  0.13199    
 277    267.686    -50.700  9.53100E-02
 278    253.036    -50.700  0.13402    
 279    238.386    -50.700  0.25418    
 280    223.736    -50.700  0.20080    
 281    209.086    -50.700  0.15669    
 282    194.436    -50.700  0.23960    
 283    179.786    -50.700  0.26318    
 284    165.136    -50.700  0.41221    
 285    150.486    -50.700  0.82158    
 286    135.836    -50.700   1.0295    
 287    121.186    -50.700  0.87494    
 288    106.536    -50.700  0.44631    
 289     91.886    -50.700  0.18121    
 290     77.236    -50.700  8.79716E-02
 291     62.586    -50.700  8.19187E-02
 292     47.936    -50.700  8.99022E-02
 293     33.286    -50.700  0.13343    
 294     18.636    -50.700  0.23683    
 295      3.986    -50.700  0.25804    
 296    -10.664    -50.700  0.16946    
 297    -25.314    -50.700  9.97302E-02
 298    -39.964    -50.700  9.49982E-02
 299    -54.614    -50.700  7.89156E-02
 300    -69.264    -50.700  8.12716E-02
 301    -83.914    -50.700  8.15639E-02
 302    -98.564    -50.700  8.03782E-02
 303    -98.564    -36.050  3.72458E-02
 304    -83.914    -36.050  4.15073E-02
 305    -69.264    -36.050  5.49530E-02
 306    -54.614    -36.050  0.10479    
 307    -39.964    -36.050  0.16700    
 308    -25.314    -36.050  0.16167    
 309    -10.664    -36.050  0.16369    
 310      3.986    -36.050  0.16756    
 311     18.636    -36.050  0.14041    
 312     33.286    -36.050  0.16210    
 313     47.936    -36.050  0.19316    
 314     62.586    -36.050  0.14281    
 315     77.236    -36.050  0.11329    
 316     91.886    -36.050  0.16351    
 317    106.536    -36.050  0.29327    
 318    121.186    -36.050  0.51837    
 319    135.836    -36.050  0.56729    
 320    150.486    -36.050  0.44936    
 321    165.136    -36.050  0.26473    
 322    179.786    -36.050  0.15924    
 323    194.436    -36.050  0.12256    
 324    209.086    -36.050  0.12220    
 325    223.736    -36.050  0.24163    
 326    238.386    -36.050  0.32793    
 327    253.036    -36.050  0.14318    
 328    267.686    -36.050  5.01421E-02
 329    267.686    -21.400  1.45946E-02
 330    253.036    -21.400  0.22771    
 331    238.386    -21.400  0.43646    
 332    223.736    -21.400  0.27880    
 333    209.086    -21.400  0.19482    
 334    194.436    -21.400  0.22694    
 335    179.786    -21.400  0.22128    
 336    165.136    -21.400  0.23513    
 337    150.486    -21.400  0.29667    
 338    135.836    -21.400  0.33508    
 339    121.186    -21.400  0.34658    
 340    106.536    -21.400  0.24262    
 341     91.886    -21.400  0.13249    
 342     77.236    -21.400  0.11202    
 343     62.586    -21.400  0.25978    
 344     47.936    -21.400  0.38008    
 345     33.286    -21.400  0.30325    
 346     18.636    -21.400  0.18308    
 347      3.986    -21.400  0.18276    
 348    -10.664    -21.400  0.15009    
 349    -25.314    -21.400  0.14925    
 350    -39.964    -21.400  0.18172    
 351    -54.614    -21.400  0.11119    
 352    -69.264    -21.400  3.27799E-02
 353    -83.914    -21.400  1.16256E-02
 354    -98.564    -21.400  5.89071E-03
 355    -98.564     -6.750  0.10325    
 356    -83.914     -6.750  0.10331    
 357    -69.264     -6.750  0.10563    
 358    -54.614     -6.750  0.13531    
 359    -39.964     -6.750  0.18879    
 360    -25.314     -6.750  0.21024    
 361    -10.664     -6.750  0.26834    
 362      3.986     -6.750  0.31118    
 363     18.636     -6.750  0.32386    
 364     33.286     -6.750  0.38607    
 365     47.936     -6.750  0.37985    
 366     62.586     -6.750  0.23951    
 367     77.236     -6.750  0.11551    
 368     91.886     -6.750  0.12129    
 369    106.536     -6.750  0.20130    
 370    121.186     -6.750  0.22738    
 371    135.836     -6.750  0.23860    
 372    150.486     -6.750  0.26411    
 373    165.136     -6.750  0.25308    
 374    179.786     -6.750  0.34836    
 375    194.436     -6.750  0.38744    
 376    209.086     -6.750  0.38842    
 377    223.736     -6.750  0.37336    
 378    238.386     -6.750  0.52991    
 379    253.036     -6.750  0.38218    
 380    267.686     -6.750  5.42169E-02
 381    253.036      7.900  0.70162    
 382    238.386      7.900  0.44926    
 383    223.736      7.900  0.38250    
 384    209.086      7.900  0.38374    
 385    194.436      7.900  0.38845    
 386    179.786      7.900  0.38334    
 387    165.136      7.900  0.30221    
 388    150.486      7.900  0.22149    
 389    135.836      7.900  0.19300    
 390    121.186      7.900  0.16654    
 391    106.536      7.900  0.17344    
 392     91.886      7.900  0.11072    
 393     77.236      7.900  0.14104    
 394     62.586      7.900  0.18471    
 395     47.936      7.900  0.27350    
 396     33.286      7.900  0.31405    
 397     18.636      7.900  0.31680    
 398      3.986      7.900  0.35992    
 399    -10.664      7.900  0.35462    
 400    -25.314      7.900  0.24817    
 401    -39.964      7.900  0.15812    
 402    -54.614      7.900  0.12280    
 403    -69.264      7.900  0.14472    
 404    -83.914      7.900  0.15942    
 405    -98.564      7.900  0.16547    
 406    -98.564     22.550  0.11055    
 407    -83.914     22.550  0.10606    
 408    -69.264     22.550  0.10464    
 409    -54.614     22.550  9.23559E-02
 410    -39.964     22.550  0.12943    
 411    -25.314     22.550  0.24373    
 412    -10.664     22.550  0.32921    
 413      3.986     22.550  0.30548    
 414     18.636     22.550  0.22667    
 415     33.286     22.550  0.21898    
 416     47.936     22.550  0.20095    
 417     62.586     22.550  0.12760    
 418     77.236     22.550  0.11144    
 419     91.886     22.550  0.13586    
 420    106.536     22.550  0.12542    
 421    121.186     22.550  0.11218    
 422    135.836     22.550  0.11244    
 423    150.486     22.550  0.11255    
 424    165.136     22.550  0.16528    
 425    179.786     22.550  0.25740    
 426    194.436     22.550  0.31742    
 427    209.086     22.550  0.33094    
 428    223.736     22.550  0.33472    
 429    238.386     22.550  0.33597    
 430    238.386     37.200  0.26303    
 431    223.736     37.200  0.25607    
 432    209.086     37.200  0.24773    
 433    194.436     37.200  0.22690    
 434    179.786     37.200  0.16916    
 435    165.136     37.200  0.11471    
 436    150.486     37.200  5.98047E-02
 437    135.836     37.200  8.24887E-02
 438    121.186     37.200  9.30792E-02
 439    106.536     37.200  9.52398E-02
 440     91.886     37.200  0.11260    
 441     77.236     37.200  0.14114    
 442     62.586     37.200  0.21795    
 443     47.936     37.200  0.18438    
 444     33.286     37.200  0.14145    
 445     18.636     37.200  0.17084    
 446      3.986     37.200  0.27143    
 447    -10.664     37.200  0.26924    
 448    -25.314     37.200  0.21139    
 449    -39.964     37.200  0.14135    
 450    -54.614     37.200  9.60489E-02
 451    -69.264     37.200  8.24962E-02
 452    -83.914     37.200  0.10055    
 453    -98.564     37.200  0.19640    
 454    -98.564     51.850  0.19776    
 455    -83.914     51.850  0.21239    
 456    -69.264     51.850  8.42344E-02
 457    -54.614     51.850  7.14928E-02
 458    -39.964     51.850  0.15473    
 459    -25.314     51.850  0.21285    
 460    -10.664     51.850  0.24838    
 461      3.986     51.850  0.23384    
 462     18.636     51.850  0.18562    
 463     33.286     51.850  0.15892    
 464     47.936     51.850  0.19646    
 465     62.586     51.850  0.25875    
 466     77.236     51.850  0.23716    
 467     91.886     51.850  0.13630    
 468    106.536     51.850  7.54194E-02
 469    121.186     51.850  3.17314E-02
 470    135.836     51.850  4.56347E-02
 471    150.486     51.850  1.39969E-02
 472    165.136     51.850  8.24089E-02
 473    179.786     51.850  8.20234E-02
 474    194.436     51.850  9.62521E-02
 475    209.086     51.850  0.12593    
 476    223.736     51.850  0.14999    
 477    238.386     51.850  0.16312    
 478    223.736     66.500  0.10817    
 479    209.086     66.500  0.13903    
 480    194.436     66.500  0.15253    
 481    179.786     66.500  0.12535    
 482    165.136     66.500  5.14790E-02
 483    150.486     66.500 -6.10102E-02
 484    135.836     66.500 -4.43734E-02
 485    121.186     66.500 -1.37578E-02
 486    106.536     66.500  9.26606E-02
 487     91.886     66.500  0.11947    
 488     77.236     66.500  0.27456    
 489     62.586     66.500  0.28924    
 490     47.936     66.500  0.25619    
 491     33.286     66.500  0.21601    
 492     18.636     66.500  0.21177    
 493      3.986     66.500  0.22614    
 494    -10.664     66.500  0.22784    
 495    -25.314     66.500  0.19399    
 496    -39.964     66.500  0.15786    
 497    -54.614     66.500  0.10300    
 498    -69.264     66.500  0.11306    
 499    -83.914     66.500  0.15250    
 500    -98.564     66.500  0.13563    
 501    -98.564     81.150  3.55877E-02
 502    -83.914     81.150  6.59508E-02
 503    -69.264     81.150  5.81848E-02
 504    -54.614     81.150  7.07122E-02
 505    -39.964     81.150  0.12824    
 506    -25.314     81.150  0.19269    
 507    -10.664     81.150  0.22255    
 508      3.986     81.150  0.21732    
 509     18.636     81.150  0.23110    
 510     33.286     81.150  0.23809    
 511     47.936     81.150  0.27147    
 512     62.586     81.150  0.28232    
 513     77.236     81.150  0.27938    
 514     91.886     81.150  0.11732    
 515    106.536     81.150  9.51227E-02
 516    121.186     81.150 -1.61585E-02
 517    135.836     81.150 -5.15479E-02
 518    150.486     81.150 -6.66672E-02
 519    165.136     81.150  4.92610E-02
 520    179.786     81.150  0.13314    
 521    194.436     81.150  0.18347    
 522    209.086     81.150  0.21498    
 523    223.736     81.150  0.23336    
 524    223.736     95.800  0.24410    
 525    209.086     95.800  0.21677    
 526    194.436     95.800  0.18403    
 527    179.786     95.800  0.13327    
 528    165.136     95.800  4.92297E-02
 529    150.486     95.800 -6.67492E-02
 530    135.836     95.800 -5.16545E-02
 531    121.186     95.800 -1.61872E-02
 532    106.536     95.800  9.51736E-02
 533     91.886     95.800  0.13304    
 534     77.236     95.800  0.17939    
 535     62.586     95.800  0.18138    
 536     47.936     95.800  0.21823    
 537     33.286     95.800  0.21666    
 538     18.636     95.800  0.20609    
 539      3.986     95.800  0.16762    
 540    -10.664     95.800  0.20824    
 541    -25.314     95.800  0.19369    
 542    -39.964     95.800  9.60689E-02
 543    -54.614     95.800  1.47918E-02
 544    -69.264     95.800 -1.59025E-02
 545    -83.914     95.800 -3.20231E-02
 546    -98.564     95.800 -3.45297E-02
 547    -98.564    110.450 -7.96549E-02
 548    -83.914    110.450 -7.00777E-02
 549    -69.264    110.450 -6.03000E-02
 550    -54.614    110.450 -2.11569E-02
 551    -39.964    110.450  8.00828E-02
 552    -25.314    110.450  0.12972    
 553    -10.664    110.450  0.14823    
 554      3.986    110.450  0.16700    
 555     18.636    110.450  0.16735    
 556     33.286    110.450  0.14902    
 557     47.936    110.450  0.12648    
 558     62.586    110.450  0.11616    
 559     77.236    110.450  0.12069    
 560     91.886    110.450  0.12188    
 561    106.536    110.450  9.92430E-02
 562    121.186    110.450 -1.61894E-02
 563    135.836    110.450 -5.16569E-02
 564    150.486    110.450 -6.67510E-02
 565    165.136    110.450  4.92294E-02
 566    179.786    110.450  0.13327    
 567    194.436    110.450  0.18408    
 568    209.086    110.450  0.22340    
 569    106.536    125.100  0.10479    
 570     91.886    125.100  0.10561    
 571     77.236    125.100  0.10770    
 572     62.586    125.100  0.11095    
 573     47.936    125.100  9.55191E-02
 574     33.286    125.100  9.84899E-02
 575     18.636    125.100  0.15086    
 576      3.986    125.100  9.75908E-02
 577    -10.664    125.100  8.27226E-02
 578    -25.314    125.100  8.89226E-02
 579    -39.964    125.100  3.41478E-02
 580    -54.614    125.100 -2.52460E-02
 581    -69.264    125.100 -1.48708E-02
 582    -83.914    125.100 -2.21889E-03
 583    -98.564    125.100 -4.81436E-02
 584    -98.564    139.750 -3.99398E-02
 585    -83.914    139.750  4.26005E-03
 586    -69.264    139.750 -6.73721E-03
 587    -54.614    139.750 -1.59965E-02
 588    -39.964    139.750  2.39749E-03
 589    -25.314    139.750  6.89825E-02
 590    -10.664    139.750  6.12410E-02
 591      3.986    139.750  6.12131E-02
 592     18.636    139.750  0.13315    
 593     33.286    139.750  8.82147E-02
 594     47.936    139.750  8.55171E-02
 595     62.586    139.750  6.82073E-02
 596     77.236    139.750  7.06041E-02
 597     91.886    139.750  7.43424E-02
 598    106.536    139.750  7.68966E-02
 599    106.536    154.400  8.85911E-02
 600     91.886    154.400  5.25907E-02
 601     77.236    154.400  4.10160E-03
 602     62.586    154.400 -2.13594E-02
 603     47.936    154.400  4.45835E-02
 604     33.286    154.400  6.47285E-02
 605     18.636    154.400  0.13143    
 606      3.986    154.400  0.11380    
 607    -10.664    154.400  4.83025E-02
 608    -25.314    154.400  9.14130E-03
 609    -39.964    154.400  2.63220E-02
 610    -54.614    154.400  2.02278E-02
 611    -69.264    154.400  1.77606E-02
 612    -83.914    154.400  8.70475E-03
 613    -98.564    154.400 -2.27314E-02
 614    -98.564    169.050  0.10962    
 615    -83.914    169.050  0.11720    
 616    -69.264    169.050  0.10323    
 617    -54.614    169.050  7.73715E-02
 618    -39.964    169.050  0.12196    
 619    -25.314    169.050  0.10358    
 620    -10.664    169.050  6.25128E-02
 621      3.986    169.050  7.39453E-02
 622     18.636    169.050  0.12561    
 623     33.286    169.050  0.13149    
 624     47.936    169.050 -7.69027E-03
 625     62.586    169.050 -9.79922E-02
 626     77.236    169.050 -0.11336    
 627     91.886    169.050 -0.11249    
 628    106.536    169.050 -7.67425E-02
 629    106.536    183.700 -0.11735    
 630     91.886    183.700 -0.10865    
 631     77.236    183.700 -0.10580    
 632     62.586    183.700 -0.10115    
 633     47.936    183.700 -1.27735E-02
 634     33.286    183.700  0.14275    
 635     18.636    183.700  0.12434    
 636      3.986    183.700  6.46759E-02
 637    -10.664    183.700  6.34100E-02
 638    -25.314    183.700  0.11807    
 639    -39.964    183.700  0.13108    
 640    -54.614    183.700  8.24357E-02
 641    -69.264    183.700  0.11316    
 642    -83.914    183.700  0.13808    
 643    -98.564    183.700  0.15033    
