!
! 02-AUG-2019 17:43:44
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area 9.4 10.8 /OUTPUT smm9_cn10_red_comp1.txt
!
 1    238.386   -226.500  0.32960    
 2    223.736   -226.500  0.32084    
 3    209.086   -226.500  0.32061    
 4    194.436   -226.500  0.31933    
 5    179.786   -226.500  0.33204    
 6    165.136   -226.500  0.38600    
 7    150.486   -226.500  0.15998    
 8    135.836   -226.500  6.42911E-02
 9    121.186   -226.500 -5.30324E-02
 10    106.536   -226.500 -8.46158E-02
 11     91.886   -226.500 -8.87552E-02
 12     77.236   -226.500 -8.93675E-02
 13     33.286   -211.850 -0.44951    
 14     47.936   -211.850 -0.11059    
 15     62.586   -211.850  4.55656E-02
 16     77.236   -211.850  4.84928E-02
 17     91.886   -211.850  7.59259E-03
 18    106.536   -211.850  1.28206E-02
 19    121.186   -211.850  4.79806E-02
 20    135.836   -211.850  0.12321    
 21    150.486   -211.850  0.11151    
 22    165.136   -211.850  0.19216    
 23    179.786   -211.850  0.11223    
 24    194.436   -211.850  0.12802    
 25    209.086   -211.850  0.13664    
 26    223.736   -211.850  0.13792    
 27    238.386   -211.850  0.14484    
 28    253.036   -211.850  5.00553E-02
 29    267.686   -211.850 -2.20956E-02
 30    267.686   -197.200  7.18071E-02
 31    253.036   -197.200  7.19794E-02
 32    238.386   -197.200  0.15819    
 33    223.736   -197.200  0.26613    
 34    209.086   -197.200  0.10714    
 35    194.436   -197.200  8.67004E-02
 36    179.786   -197.200  2.81200E-02
 37    165.136   -197.200  0.11167    
 38    150.486   -197.200  6.10276E-02
 39    135.836   -197.200  0.17150    
 40    121.186   -197.200  0.18033    
 41    106.536   -197.200  0.15986    
 42     91.886   -197.200  0.21241    
 43     77.236   -197.200  0.15969    
 44     62.586   -197.200  5.79238E-02
 45     47.936   -197.200 -9.17029E-02
 46     33.286   -197.200 -0.22055    
 47     18.636   -197.200 -0.24582    
 48    -39.964   -182.550 -0.25690    
 49    -25.314   -182.550 -0.17661    
 50    -10.664   -182.550  7.67864E-02
 51      3.986   -182.550  5.37724E-02
 52     18.636   -182.550 -0.18418    
 53     33.286   -182.550 -0.16827    
 54     47.936   -182.550 -6.58279E-02
 55     62.586   -182.550  7.94574E-02
 56     77.236   -182.550  0.16915    
 57     91.886   -182.550  0.30043    
 58    106.536   -182.550  0.40310    
 59    121.186   -182.550  0.44804    
 60    135.836   -182.550  0.30361    
 61    150.486   -182.550  0.15534    
 62    165.136   -182.550  0.19417    
 63    179.786   -182.550  1.35665E-02
 64    194.436   -182.550  5.42656E-03
 65    209.086   -182.550  6.89328E-02
 66    223.736   -182.550  0.39527    
 67    238.386   -182.550  0.14200    
 68    253.036   -182.550  8.63225E-02
 69    267.686   -182.550  8.89156E-02
 70    267.686   -167.900  5.72703E-02
 71    253.036   -167.900  5.24965E-02
 72    238.386   -167.900  7.93729E-02
 73    223.736   -167.900  0.27648    
 74    209.086   -167.900  0.13761    
 75    194.436   -167.900  0.11055    
 76    179.786   -167.900  8.20455E-02
 77    165.136   -167.900  0.12660    
 78    150.486   -167.900  0.20370    
 79    135.836   -167.900  0.46378    
 80    121.186   -167.900  0.60138    
 81    106.536   -167.900  0.37859    
 82     91.886   -167.900  0.28899    
 83     77.236   -167.900  0.19953    
 84     62.586   -167.900  0.11548    
 85     47.936   -167.900 -3.27097E-02
 86     33.286   -167.900 -0.11340    
 87     18.636   -167.900 -0.13262    
 88      3.986   -167.900  5.44011E-02
 89    -10.664   -167.900  7.60204E-02
 90    -25.314   -167.900 -0.17640    
 91    -39.964   -167.900 -0.23896    
 92    -54.614   -167.900 -0.13746    
 93    -69.264   -167.900 -0.15456    
 94    -83.914   -167.900 -0.11432    
 95    -98.564   -153.250 -3.17459E-02
 96    -83.914   -153.250 -8.59920E-02
 97    -69.264   -153.250 -0.13484    
 98    -54.614   -153.250 -0.10982    
 99    -39.964   -153.250 -0.19160    
 100    -25.314   -153.250 -0.17520    
 101    -10.664   -153.250  7.16902E-02
 102      3.986   -153.250  5.24292E-02
 103     18.636   -153.250 -0.12537    
 104     33.286   -153.250  9.62371E-03
 105     47.936   -153.250  3.70182E-02
 106     62.586   -153.250  0.16467    
 107     77.236   -153.250  0.24491    
 108     91.886   -153.250  0.27042    
 109    106.536   -153.250  0.45135    
 110    121.186   -153.250  0.71615    
 111    135.836   -153.250  0.60363    
 112    150.486   -153.250  0.26836    
 113    165.136   -153.250  0.15917    
 114    179.786   -153.250  0.14738    
 115    194.436   -153.250  0.14683    
 116    209.086   -153.250  0.16214    
 117    223.736   -153.250  0.16455    
 118    238.386   -153.250  2.61870E-02
 119    253.036   -153.250 -1.91111E-03
 120    267.686   -153.250 -2.67825E-03
 121    267.686   -138.600  8.32665E-02
 122    253.036   -138.600  7.61350E-02
 123    238.386   -138.600  5.25187E-02
 124    223.736   -138.600  8.64112E-02
 125    209.086   -138.600  0.12106    
 126    194.436   -138.600  0.11493    
 127    179.786   -138.600  0.13773    
 128    165.136   -138.600  0.16551    
 129    150.486   -138.600  0.27950    
 130    135.836   -138.600  0.54194    
 131    121.186   -138.600  0.72085    
 132    106.536   -138.600  0.46027    
 133     91.886   -138.600  0.22403    
 134     77.236   -138.600  0.18774    
 135     62.586   -138.600  0.13355    
 136     47.936   -138.600  2.90423E-02
 137     33.286   -138.600  4.37737E-02
 138     18.636   -138.600 -6.50270E-02
 139      3.986   -138.600  4.23641E-02
 140    -10.664   -138.600  4.47646E-02
 141    -25.314   -138.600 -0.14965    
 142    -39.964   -138.600 -4.06012E-02
 143    -54.614   -138.600 -9.03087E-02
 144    -69.264   -138.600 -9.95071E-02
 145    -83.914   -138.600 -4.87682E-02
 146    -98.564   -138.600 -5.95068E-03
 147    -98.564   -123.950  7.78309E-04
 148    -83.914   -123.950 -8.48143E-03
 149    -69.264   -123.950 -2.77807E-02
 150    -54.614   -123.950 -1.89388E-02
 151    -39.964   -123.950  7.59932E-02
 152    -25.314   -123.950  1.42934E-02
 153    -10.664   -123.950  4.48009E-02
 154      3.986   -123.950  5.02421E-02
 155     18.636   -123.950  9.79677E-02
 156     33.286   -123.950  0.11890    
 157     47.936   -123.950  7.27146E-02
 158     62.586   -123.950  0.11933    
 159     77.236   -123.950  0.14390    
 160     91.886   -123.950  0.22305    
 161    106.536   -123.950  0.34314    
 162    121.186   -123.950  0.49139    
 163    135.836   -123.950  0.37845    
 164    150.486   -123.950  0.20812    
 165    165.136   -123.950  0.16319    
 166    179.786   -123.950  0.14174    
 167    194.436   -123.950  0.10108    
 168    209.086   -123.950  6.41278E-02
 169    223.736   -123.950  4.19216E-02
 170    238.386   -123.950  6.31901E-02
 171    253.036   -123.950  6.80906E-02
 172    267.686   -123.950  6.66453E-02
 173    267.686   -109.300 -6.82114E-03
 174    253.036   -109.300  8.75054E-03
 175    238.386   -109.300  7.06948E-02
 176    223.736   -109.300  0.12283    
 177    209.086   -109.300  0.12283    
 178    194.436   -109.300  0.10192    
 179    179.786   -109.300  0.10177    
 180    165.136   -109.300  0.10386    
 181    150.486   -109.300  0.14768    
 182    135.836   -109.300  0.25541    
 183    121.186   -109.300  0.29193    
 184    106.536   -109.300  0.28329    
 185     91.886   -109.300  0.24576    
 186     77.236   -109.300  0.20157    
 187     62.586   -109.300  0.16508    
 188     47.936   -109.300  0.13677    
 189     33.286   -109.300  0.16260    
 190     18.636   -109.300  0.11932    
 191      3.986   -109.300  8.71153E-02
 192    -10.664   -109.300  0.15565    
 193    -25.314   -109.300  0.19451    
 194    -39.964   -109.300  0.15127    
 195    -54.614   -109.300  9.29090E-02
 196    -69.264   -109.300  7.28099E-02
 197    -83.914   -109.300  5.49988E-02
 198    -98.564   -109.300  4.10011E-02
 199    -98.564    -94.650  0.12662    
 200    -83.914    -94.650  0.12694    
 201    -69.264    -94.650  0.11708    
 202    -54.614    -94.650  9.30255E-02
 203    -39.964    -94.650  0.14045    
 204    -25.314    -94.650  0.18602    
 205    -10.664    -94.650  0.12265    
 206      3.986    -94.650  9.06514E-02
 207     18.636    -94.650  0.14190    
 208     33.286    -94.650  0.20546    
 209     47.936    -94.650  0.19321    
 210     62.586    -94.650  0.22985    
 211     77.236    -94.650  0.29674    
 212     91.886    -94.650  0.30469    
 213    106.536    -94.650  0.27332    
 214    121.186    -94.650  0.22510    
 215    135.836    -94.650  0.20362    
 216    150.486    -94.650  0.20131    
 217    165.136    -94.650  0.16700    
 218    179.786    -94.650  0.15226    
 219    194.436    -94.650  0.12833    
 220    209.086    -94.650  0.18406    
 221    223.736    -94.650  0.19198    
 222    238.386    -94.650  0.16308    
 223    253.036    -94.650  4.44371E-02
 224    267.686    -94.650  1.20296E-02
 225    267.686    -80.000 -0.10432    
 226    253.036    -80.000 -6.38319E-02
 227    238.386    -80.000  0.10101    
 228    223.736    -80.000  0.21349    
 229    209.086    -80.000  0.30535    
 230    194.436    -80.000  0.26963    
 231    179.786    -80.000  0.23670    
 232    165.136    -80.000  0.26145    
 233    150.486    -80.000  0.27041    
 234    135.836    -80.000  0.25370    
 235    121.186    -80.000  0.21208    
 236    106.536    -80.000  0.18790    
 237     91.886    -80.000  0.22471    
 238     77.236    -80.000  0.25668    
 239     62.586    -80.000  0.25181    
 240     47.936    -80.000  0.22922    
 241     33.286    -80.000  0.18261    
 242     18.636    -80.000  0.15491    
 243      3.986    -80.000  0.16991    
 244    -10.664    -80.000  0.14174    
 245    -25.314    -80.000  0.20847    
 246    -39.964    -80.000  0.23543    
 247    -54.614    -80.000  0.11464    
 248    -69.264    -80.000  0.14473    
 249    -83.914    -80.000  0.17060    
 250    -98.564    -80.000  0.17735    
 251    -98.564    -65.350  0.13528    
 252    -83.914    -65.350  0.12718    
 253    -69.264    -65.350  0.10529    
 254    -54.614    -65.350  9.68099E-02
 255    -39.964    -65.350  0.19432    
 256    -25.314    -65.350  0.21103    
 257    -10.664    -65.350  0.19316    
 258      3.986    -65.350  0.16343    
 259     18.636    -65.350  0.10070    
 260     33.286    -65.350  0.13396    
 261     47.936    -65.350  0.21071    
 262     62.586    -65.350  0.22605    
 263     77.236    -65.350  0.19278    
 264     91.886    -65.350  0.15809    
 265    106.536    -65.350  0.16494    
 266    121.186    -65.350  0.19780    
 267    135.836    -65.350  0.20735    
 268    150.486    -65.350  0.25549    
 269    165.136    -65.350  0.28359    
 270    179.786    -65.350  0.29350    
 271    194.436    -65.350  0.26240    
 272    209.086    -65.350  0.33358    
 273    223.736    -65.350  0.24693    
 274    238.386    -65.350  7.13708E-02
 275    253.036    -65.350 -9.34350E-02
 276    267.686    -65.350 -0.13021    
 277    267.686    -50.700 -5.51404E-02
 278    253.036    -50.700 -2.31297E-03
 279    238.386    -50.700  0.19956    
 280    223.736    -50.700  0.37676    
 281    209.086    -50.700  0.41300    
 282    194.436    -50.700  0.40095    
 283    179.786    -50.700  0.40645    
 284    165.136    -50.700  0.35124    
 285    150.486    -50.700  0.29232    
 286    135.836    -50.700  0.22919    
 287    121.186    -50.700  0.21293    
 288    106.536    -50.700  0.24693    
 289     91.886    -50.700  0.19153    
 290     77.236    -50.700  0.14377    
 291     62.586    -50.700  0.15875    
 292     47.936    -50.700  0.16790    
 293     33.286    -50.700  0.16906    
 294     18.636    -50.700  0.16955    
 295      3.986    -50.700  0.15499    
 296    -10.664    -50.700  0.18753    
 297    -25.314    -50.700  0.25798    
 298    -39.964    -50.700  0.26508    
 299    -54.614    -50.700  0.17566    
 300    -69.264    -50.700  0.17466    
 301    -83.914    -50.700  0.18240    
 302    -98.564    -50.700  0.18338    
 303    -98.564    -36.050  0.21450    
 304    -83.914    -36.050  0.21138    
 305    -69.264    -36.050  0.19901    
 306    -54.614    -36.050  0.17920    
 307    -39.964    -36.050  0.25185    
 308    -25.314    -36.050  0.29427    
 309    -10.664    -36.050  0.25336    
 310      3.986    -36.050  0.22427    
 311     18.636    -36.050  0.23525    
 312     33.286    -36.050  0.19295    
 313     47.936    -36.050  0.12866    
 314     62.586    -36.050  8.76043E-02
 315     77.236    -36.050  0.14948    
 316     91.886    -36.050  0.18843    
 317    106.536    -36.050  0.27989    
 318    121.186    -36.050  0.26862    
 319    135.836    -36.050  0.26198    
 320    150.486    -36.050  0.31713    
 321    165.136    -36.050  0.38135    
 322    179.786    -36.050  0.41366    
 323    194.436    -36.050  0.51528    
 324    209.086    -36.050  0.55384    
 325    223.736    -36.050  0.42487    
 326    238.386    -36.050  0.27838    
 327    253.036    -36.050  8.44428E-02
 328    267.686    -36.050 -8.11341E-04
 329    267.686    -21.400  4.90249E-02
 330    253.036    -21.400  0.18730    
 331    238.386    -21.400  0.33319    
 332    223.736    -21.400  0.43075    
 333    209.086    -21.400  0.61247    
 334    194.436    -21.400  0.57288    
 335    179.786    -21.400  0.44183    
 336    165.136    -21.400  0.29952    
 337    150.486    -21.400  0.29335    
 338    135.836    -21.400  0.32026    
 339    121.186    -21.400  0.33350    
 340    106.536    -21.400  0.24992    
 341     91.886    -21.400  0.14603    
 342     77.236    -21.400  0.10059    
 343     62.586    -21.400  0.11194    
 344     47.936    -21.400  0.17971    
 345     33.286    -21.400  0.25119    
 346     18.636    -21.400  0.31422    
 347      3.986    -21.400  0.35087    
 348    -10.664    -21.400  0.33338    
 349    -25.314    -21.400  0.27181    
 350    -39.964    -21.400  0.20151    
 351    -54.614    -21.400  0.14017    
 352    -69.264    -21.400  0.13264    
 353    -83.914    -21.400  0.13388    
 354    -98.564    -21.400  0.13600    
 355    -98.564     -6.750  0.13363    
 356    -83.914     -6.750  0.12896    
 357    -69.264     -6.750  0.12050    
 358    -54.614     -6.750  0.11585    
 359    -39.964     -6.750  0.18894    
 360    -25.314     -6.750  0.31669    
 361    -10.664     -6.750  0.51605    
 362      3.986     -6.750  0.59549    
 363     18.636     -6.750  0.39981    
 364     33.286     -6.750  0.26179    
 365     47.936     -6.750  0.21690    
 366     62.586     -6.750  0.14077    
 367     77.236     -6.750  6.17948E-02
 368     91.886     -6.750  0.11748    
 369    106.536     -6.750  0.20865    
 370    121.186     -6.750  0.30820    
 371    135.836     -6.750  0.35842    
 372    150.486     -6.750  0.29933    
 373    165.136     -6.750  0.22927    
 374    179.786     -6.750  0.31133    
 375    194.436     -6.750  0.34342    
 376    209.086     -6.750  0.34276    
 377    223.736     -6.750  0.36516    
 378    238.386     -6.750  0.37608    
 379    253.036     -6.750  0.29459    
 380    267.686     -6.750  0.11599    
 381    253.036      7.900  0.43640    
 382    238.386      7.900  0.28367    
 383    223.736      7.900  0.24153    
