!
! 02-AUG-2019 17:29:44
! Input file  : serpens_hcn10_conv.30m
! Input command: ANALYSE\PRINT area 8.7 10.3 /OUTPUT smm9_hcn10_red_comp2.txt
!
 198    -39.964    -65.350  0.53597    
 199    -25.314    -65.350  0.63000    
 200    -10.664    -65.350  0.62253    
 201      3.986    -65.350  0.73330    
 202     18.636    -65.350  0.71189    
 203     33.286    -65.350  0.46521    
 204     47.936    -65.350  0.28188    
 205     62.586    -65.350  0.32062    
 206     77.236    -65.350  0.19403    
 207     91.886    -65.350  0.32035    
 208    106.536    -65.350  0.36723    
 209    121.186    -65.350  0.40382    
 210    135.836    -65.350  0.40085    
 211    150.486    -65.350  0.40586    
 212    165.136    -65.350  0.44815    
 213    179.786    -65.350  0.71011    
 214    194.436    -65.350  0.90111    
 215    209.086    -65.350  0.83136    
 216    223.736    -65.350  0.33030    
 217    238.386    -65.350  0.29794    
 218    238.386    -50.700  0.86083    
 219    223.736    -50.700  0.89366    
 220    209.086    -50.700   1.3897    
 221    194.436    -50.700   1.2999    
 222    179.786    -50.700  0.86934    
 223    165.136    -50.700  0.36707    
 224    150.486    -50.700  0.41179    
 225    135.836    -50.700  0.38656    
 226    121.186    -50.700  0.34412    
 227    106.536    -50.700  0.46616    
 228     91.886    -50.700  0.32811    
 229     77.236    -50.700  0.23726    
 230     62.586    -50.700  0.38822    
 231     47.936    -50.700  0.39146    
 232     33.286    -50.700  0.67637    
 233     18.636    -50.700   1.0693    
 234      3.986    -50.700  0.98546    
 235    -10.664    -50.700  0.84134    
 236    -25.314    -50.700   1.0331    
 237    -39.964    -50.700  0.84346    
 238    -54.614    -50.700  0.60145    
 239    -69.264    -50.700  0.25580    
 240    -83.914    -50.700  0.23408    
 241    -83.914    -36.050  0.16863    
 242    -69.264    -36.050  0.19379    
 243    -54.614    -36.050  0.53725    
 244    -39.964    -36.050  0.95083    
 245    -25.314    -36.050   1.1164    
 246    -10.664    -36.050   1.0215    
 247      3.986    -36.050   1.1850    
 248     18.636    -36.050   1.1047    
 249     33.286    -36.050  0.70192    
 250     47.936    -36.050  0.36644    
 251     62.586    -36.050  0.36272    
 252     77.236    -36.050  0.18031    
 253     91.886    -36.050  0.28116    
 254    106.536    -36.050  0.24974    
 255    121.186    -36.050  0.47687    
 256    135.836    -36.050  0.37693    
 257    150.486    -36.050  0.22487    
 258    165.136    -36.050  0.47708    
 259    179.786    -36.050  0.75915    
 260    194.436    -36.050   1.2314    
 261    209.086    -36.050   1.5747    
 262    223.736    -36.050   1.2703    
 263    238.386    -36.050   1.2483    
 264    238.386    -21.400   1.1443    
 265    223.736    -21.400   1.1286    
 266    209.086    -21.400   1.1462    
 267    194.436    -21.400  0.75358    
 268    179.786    -21.400  0.64243    
 269    165.136    -21.400  0.39439    
 270    150.486    -21.400  0.45848    
 271    135.836    -21.400  0.45867    
 272    121.186    -21.400  0.48097    
 273    106.536    -21.400  0.29107    
 274     91.886    -21.400  0.31011    
 275     77.236    -21.400  0.34198    
 276     62.586    -21.400  0.44513    
 277     47.936    -21.400  0.65558    
 278     33.286    -21.400  0.82381    
 279     18.636    -21.400   1.1605    
 280      3.986    -21.400   1.3558    
 281    -10.664    -21.400   1.2005    
 282    -25.314    -21.400   1.0629    
 283    -39.964    -21.400  0.78148    
 284    -54.614    -21.400  0.41807    
 285    -69.264    -21.400  0.15082    
 286    -83.914    -21.400  0.11876    
 287    -83.914     -6.750  0.44897    
 288    -69.264     -6.750  0.45429    
 289    -54.614     -6.750  0.54041    
 290    -39.964     -6.750  0.73381    
 291    -25.314     -6.750   1.0452    
 292    -10.664     -6.750   1.5060    
 293      3.986     -6.750   1.6350    
 294     18.636     -6.750   1.1792    
 295     33.286     -6.750  0.82921    
 296     47.936     -6.750  0.69400    
 297     62.586     -6.750  0.42229    
 298     77.236     -6.750  0.33435    
 299     91.886     -6.750  0.25407    
 300    106.536     -6.750  0.20910    
 301    121.186     -6.750  0.29350    
 302    135.836     -6.750  0.31254    
 303    150.486     -6.750  0.41402    
 304    165.136     -6.750  0.44782    
 305    179.786     -6.750  0.45125    
 306    194.436     -6.750  0.30850    
 307    209.086     -6.750  0.35584    
 308    223.736     -6.750  0.14275    
 309    238.386     -6.750   1.1368    
 310    223.736      7.900  8.21696E-02
 311    209.086      7.900  0.28760    
 312    194.436      7.900  0.25365    
 313    179.786      7.900  0.44924    
 314    165.136      7.900  0.45209    
 315    150.486      7.900  0.39368    
 316    135.836      7.900  0.29623    
 317    121.186      7.900  0.26030    
 318    106.536      7.900  0.19804    
 319     91.886      7.900  0.24716    
 320     77.236      7.900  0.31158    
 321     62.586      7.900  0.47014    
 322     47.936      7.900  0.71598    
 323     33.286      7.900  0.83383    
 324     18.636      7.900   1.1219    
 325      3.986      7.900   1.4962    
 326    -10.664      7.900   1.5261    
 327    -25.314      7.900  0.95521    
 328    -39.964      7.900  0.69203    
 329    -54.614      7.900  0.59722    
 330    -69.264      7.900  0.56051    
 331    -83.914      7.900  0.55608    
 332    -83.914     22.550  0.35785    
 333    -69.264     22.550  0.36755    
 334    -54.614     22.550  0.40858    
 335    -39.964     22.550  0.47323    
 336    -25.314     22.550  0.60608    
 337    -10.664     22.550   1.0694    
 338      3.986     22.550   1.2331    
 339     18.636     22.550   1.1959    
 340     33.286     22.550   1.3910    
 341     47.936     22.550   1.0297    
 342     62.586     22.550  0.51787    
 343     77.236     22.550  0.50569    
 344     91.886     22.550  0.24861    
 345    106.536     22.550  0.19642    
 346    121.186     22.550  0.26249    
 347    135.836     22.550  0.29499    
 348    150.486     22.550  0.39440    
 349    165.136     22.550  0.45100    
 350    179.786     22.550  0.45028    
 351    194.436     22.550  0.25235    
 352    209.086     22.550  0.28848    
 353     77.236     37.200  0.33149    
 354     62.586     37.200  0.33984    
 355     47.936     37.200  0.88368    
 356     33.286     37.200   1.2699    
 357     18.636     37.200   1.1293    
 358      3.986     37.200   1.1013    
 359    -10.664     37.200   1.1710    
 360    -25.314     37.200  0.79253    
 361    -39.964     37.200  0.53234    
 362    -54.614     37.200  0.53055    
 363    -69.264     37.200  0.21129    
 364    -83.914     37.200  0.18836    
 365    -83.914     51.850  0.30572    
 366    -69.264     51.850  0.31845    
 367    -54.614     51.850  0.41064    
 368    -39.964     51.850  0.59751    
 369    -25.314     51.850   1.2035    
 370    -10.664     51.850   1.5349    
 371      3.986     51.850   1.0230    
 372     18.636     51.850  0.59678    
 373     33.286     51.850  0.50169    
 374     47.936     51.850  0.42929    
 375     62.586     51.850 -1.31648E-03
 376     77.236     51.850 -1.79561E-02
 377     77.236     66.500 -0.10965    
 378     62.586     66.500 -0.10751    
 379     47.936     66.500  9.37108E-02
 380     33.286     66.500  0.36056    
 381     18.636     66.500  0.46740    
 382      3.986     66.500   1.2829    
 383    -10.664     66.500   2.8169    
 384    -25.314     66.500   2.7642    
 385    -39.964     66.500   1.5426    
 386    -54.614     66.500   1.0686    
 387    -69.264     66.500  0.95297    
 388    -83.914     66.500  0.95429    
 389    -83.914     81.150   1.7065    
 390    -69.264     81.150   1.6986    
 391    -54.614     81.150   1.5527    
 392    -39.964     81.150   2.4833    
 393    -25.314     81.150   3.6122    
 394    -10.664     81.150   3.1674    
 395      3.986     81.150   1.3063    
 396     18.636     81.150  0.39165    
 397     33.286     81.150  0.10402    
 398     47.936     81.150  0.28740    
 399     62.586     81.150 -6.25153E-02
 400     77.236     81.150 -7.22022E-02
 401     77.236     95.800  1.87462E-02
 402     62.586     95.800  3.58013E-02
 403     47.936     95.800  0.20387    
 404     33.286     95.800  0.25324    
 405     18.636     95.800  0.43596    
 406      3.986     95.800  0.96359    
 407    -10.664     95.800   2.4465    
 408    -25.314     95.800   3.4084    
 409    -39.964     95.800   2.5180    
 410    -54.614     95.800   1.7321    
 411    -69.264     95.800   1.9695    
 412    -83.914     95.800   1.9869    
 413    -83.914    110.450   1.9929    
 414    -69.264    110.450   1.9457    
 415    -54.614    110.450   1.2742    
 416    -39.964    110.450   1.8468    
 417    -25.314    110.450   2.0791    
 418    -10.664    110.450   1.3447    
 419      3.986    110.450  0.60398    
 420     18.636    110.450  0.35918    
 421     33.286    110.450  0.32416    
 422     47.936    110.450  0.22820    
 423     62.586    110.450  0.22914    
 424     77.236    110.450  0.23186    
 425     77.236    125.100  0.17038    
 426     62.586    125.100  0.15530    
 427     47.936    125.100  0.27733    
 428     33.286    125.100  0.48006    
 429     18.636    125.100  0.59178    
 430      3.986    125.100  0.53732    
 431    -10.664    125.100  0.70383    
 432    -25.314    125.100  0.96087    
 433    -39.964    125.100  0.85573    
 434    -54.614    125.100  0.67490    
 435    -69.264    125.100   1.2939    
 436    -83.914    125.100   1.3368    
 437    -83.914    139.750  0.43499    
 438    -69.264    139.750  0.42407    
 439    -54.614    139.750  0.47056    
 440    -39.964    139.750  0.70257    
 441    -25.314    139.750  0.65128    
 442    -10.664    139.750  0.41106    
 443      3.986    139.750  0.50347    
 444     18.636    139.750  0.45794    
 445     33.286    139.750  0.35392    
 446     47.936    139.750  0.37404    
 447     62.586    139.750  9.53657E-03
 448     77.236    139.750  3.41155E-03
 449     62.586    154.400  0.54572    
 450     47.936    154.400  0.43306    
 451     33.286    154.400  0.31313    
 452     18.636    154.400  0.52660    
 453      3.986    154.400  0.58693    
 454    -10.664    154.400  0.41523    
 455    -25.314    154.400  0.62334    
 456    -39.964    154.400  0.46753    
 457    -54.614    154.400  0.33043    
 458    -69.264    154.400  0.42366    
 459    -83.914    154.400  0.35634    
 460    -69.264    169.050  0.42425    
 461    -54.614    169.050  0.33042    
 462    -39.964    169.050  0.46752    
 463    -25.314    169.050  0.62334    
 464    -10.664    169.050  0.41524    
 465      3.986    169.050  0.58692    
 466     18.636    169.050  0.52663    
 467     33.286    169.050  0.31313    
 468     47.936    169.050  0.43306    
 469     62.586    169.050  0.54660    
