!
! 02-AUG-2019 17:28:55
! Input file  : serpens_hcn10_conv.30m
! Input command: ANALYSE\PRINT area 3.0 6.5 /OUTPUT smm9_hcn10_blue_comp2.txt
!
 207     91.886    -65.350  0.74836    
 208    106.536    -65.350   1.1602    
 209    121.186    -65.350   2.1976    
 210    135.836    -65.350   2.8378    
 211    150.486    -65.350   2.5822    
 212    165.136    -65.350   1.2533    
 213    179.786    -65.350   1.2036    
 214    194.436    -65.350   1.1124    
 215    209.086    -65.350  0.69300    
 216    223.736    -65.350  0.25039    
 217    238.386    -65.350  0.22968    
 218    238.386    -50.700  0.36756    
 219    223.736    -50.700  0.36727    
 220    209.086    -50.700  0.53248    
 221    194.436    -50.700  0.53526    
 222    179.786    -50.700  0.76763    
 223    165.136    -50.700  0.95916    
 224    150.486    -50.700   1.5867    
 225    135.836    -50.700   1.9074    
 226    121.186    -50.700   1.6406    
 227    106.536    -50.700   1.0788    
 228     91.886    -50.700  0.67437    
 229     77.236    -50.700  0.53273    
 230     62.586    -50.700  0.59092    
 231     47.936    -50.700  0.83697    
 232     33.286    -50.700   1.9435    
 233     18.636    -50.700   3.2720    
 234      3.986    -50.700   3.0008    
 235    -10.664    -50.700   1.8742    
 236    -25.314    -50.700   1.5324    
 237    -39.964    -50.700   1.4289    
 238    -54.614    -50.700  0.90764    
 239    -69.264    -50.700  0.34266    
 240    -83.914    -50.700  0.30428    
 241    -83.914    -36.050  0.72210    
 242    -69.264    -36.050  0.72883    
 243    -54.614    -36.050   1.1386    
 244    -39.964    -36.050   1.8618    
 245    -25.314    -36.050   1.7589    
 246    -10.664    -36.050   1.6628    
 247      3.986    -36.050   2.1561    
 248     18.636    -36.050   2.0470    
 249     33.286    -36.050   1.3745    
 250     47.936    -36.050  0.91565    
 251     62.586    -36.050  0.82817    
 252     77.236    -36.050  0.72828    
 253     91.886    -36.050  0.74152    
 254    106.536    -36.050  0.84994    
 255    121.186    -36.050   1.1361    
 256    135.836    -36.050   1.5735    
 257    150.486    -36.050  0.98363    
 258    165.136    -36.050  0.62785    
 259    179.786    -36.050  0.48654    
 260    194.436    -36.050  0.32067    
 261    209.086    -36.050  0.28177    
 262    223.736    -36.050  0.70857    
 263    238.386    -36.050  0.73575    
 264    238.386    -21.400  0.32905    
 265    223.736    -21.400  0.35353    
 266    209.086    -21.400  0.62022    
 267    194.436    -21.400  0.53687    
 268    179.786    -21.400  0.51634    
 269    165.136    -21.400  0.45276    
 270    150.486    -21.400  0.92108    
 271    135.836    -21.400   1.2869    
 272    121.186    -21.400   1.0721    
 273    106.536    -21.400  0.68039    
 274     91.886    -21.400  0.71196    
 275     77.236    -21.400  0.69613    
 276     62.586    -21.400  0.90719    
 277     47.936    -21.400  0.83018    
 278     33.286    -21.400   1.2107    
 279     18.636    -21.400   1.8265    
 280      3.986    -21.400   2.0608    
 281    -10.664    -21.400   1.6697    
 282    -25.314    -21.400   2.0157    
 283    -39.964    -21.400   1.9607    
 284    -54.614    -21.400   1.1112    
 285    -69.264    -21.400  0.86508    
 286    -83.914    -21.400  0.85556    
 287    -83.914     -6.750   1.1795    
 288    -69.264     -6.750   1.1795    
 289    -54.614     -6.750   1.4019    
 290    -39.964     -6.750   1.9225    
 291    -25.314     -6.750   1.8838    
 292    -10.664     -6.750   1.9205    
 293      3.986     -6.750   2.2098    
 294     18.636     -6.750   2.0107    
 295     33.286     -6.750   1.3190    
 296     47.936     -6.750  0.73960    
 297     62.586     -6.750  0.57660    
 298     77.236     -6.750  0.70068    
 299     91.886     -6.750  0.69945    
 300    106.536     -6.750  0.57614    
 301    121.186     -6.750  0.71930    
 302    135.836     -6.750  0.81448    
 303    150.486     -6.750  0.62863    
 304    165.136     -6.750  0.63511    
 305    179.786     -6.750  0.86798    
 306    194.436     -6.750  0.94820    
 307    209.086     -6.750   1.0249    
 308    223.736     -6.750  0.86245    
 309    238.386     -6.750  5.71614E-02
 310    223.736      7.900  0.91367    
 311    209.086      7.900   1.1151    
 312    194.436      7.900  0.94898    
 313    179.786      7.900  0.95631    
 314    165.136      7.900  0.60543    
 315    150.486      7.900  0.55165    
 316    135.836      7.900  0.62587    
 317    121.186      7.900  0.67037    
 318    106.536      7.900  0.49826    
 319     91.886      7.900  0.65116    
 320     77.236      7.900  0.52926    
 321     62.586      7.900  0.66364    
 322     47.936      7.900  0.72608    
 323     33.286      7.900   1.1453    
 324     18.636      7.900   1.3183    
 325      3.986      7.900   1.8055    
 326    -10.664      7.900   1.6935    
 327    -25.314      7.900   1.3659    
 328    -39.964      7.900   1.3018    
 329    -54.614      7.900   1.4345    
 330    -69.264      7.900   1.1631    
 331    -83.914      7.900   1.1528    
 332    -83.914     22.550   1.0517    
 333    -69.264     22.550   1.0427    
 334    -54.614     22.550  0.94330    
 335    -39.964     22.550  0.67827    
 336    -25.314     22.550  0.75556    
 337    -10.664     22.550   1.0237    
 338      3.986     22.550  0.88684    
 339     18.636     22.550  0.79603    
 340     33.286     22.550   1.3544    
 341     47.936     22.550   1.2864    
 342     62.586     22.550   1.0724    
 343     77.236     22.550   1.1328    
 344     91.886     22.550  0.65828    
 345    106.536     22.550  0.49745    
 346    121.186     22.550  0.67595    
 347    135.836     22.550  0.62490    
 348    150.486     22.550  0.55235    
 349    165.136     22.550  0.60471    
 350    179.786     22.550  0.95762    
 351    194.436     22.550  0.94816    
 352    209.086     22.550   1.1169    
 353     77.236     37.200  0.61363    
 354     62.586     37.200  0.61871    
 355     47.936     37.200   1.0100    
 356     33.286     37.200   1.0191    
 357     18.636     37.200  0.63084    
 358      3.986     37.200  0.48276    
 359    -10.664     37.200  0.91261    
 360    -25.314     37.200  0.97544    
 361    -39.964     37.200  0.36104    
 362    -54.614     37.200  0.67373    
 363    -69.264     37.200  0.96941    
 364    -83.914     37.200  0.98483    
 365    -83.914     51.850   1.6115    
 366    -69.264     51.850   1.6056    
 367    -54.614     51.850   1.1142    
 368    -39.964     51.850  0.80964    
 369    -25.314     51.850   1.0458    
 370    -10.664     51.850   1.2099    
 371      3.986     51.850  0.55891    
 372     18.636     51.850  0.27930    
 373     33.286     51.850  0.57765    
 374     47.936     51.850  0.46205    
 375     62.586     51.850  0.64584    
 376     77.236     51.850  0.71170    
 377     77.236     66.500  0.80457    
 378     62.586     66.500  0.79972    
 379     47.936     66.500  0.23229    
 380     33.286     66.500  0.42721    
 381     18.636     66.500  0.32208    
 382      3.986     66.500   1.0771    
 383    -10.664     66.500   1.9519    
 384    -25.314     66.500   2.0497    
 385    -39.964     66.500   1.7957    
 386    -54.614     66.500   2.8727    
 387    -69.264     66.500   4.0260    
 388    -83.914     66.500   4.0779    
 389    -83.914     81.150   6.6190    
 390    -69.264     81.150   6.4938    
 391    -54.614     81.150   3.7904    
 392    -39.964     81.150   3.9882    
 393    -25.314     81.150   4.8910    
 394    -10.664     81.150   3.3259    
 395      3.986     81.150   1.3936    
 396     18.636     81.150  0.65282    
 397     33.286     81.150  0.50618    
 398     47.936     81.150  0.43096    
 399     62.586     81.150  0.45404    
 400     77.236     81.150  0.46142    
 401     77.236     95.800  0.55524    
 402     62.586     95.800  0.51858    
 403     47.936     95.800  0.26086    
 404     33.286     95.800  0.44399    
 405     18.636     95.800  0.75590    
 406      3.986     95.800   1.3799    
 407    -10.664     95.800   3.7949    
 408    -25.314     95.800   6.3030    
 409    -39.964     95.800   4.8971    
 410    -54.614     95.800   2.8568    
 411    -69.264     95.800   5.8525    
 412    -83.914     95.800   6.0406    
 413    -83.914    110.450   3.1768    
 414    -69.264    110.450   3.0507    
 415    -54.614    110.450   1.8076    
 416    -39.964    110.450   4.1837    
 417    -25.314    110.450   4.7402    
 418    -10.664    110.450   2.5304    
 419      3.986    110.450  0.96474    
 420     18.636    110.450  0.71320    
 421     33.286    110.450  0.40657    
 422     47.936    110.450  0.25883    
 423     62.586    110.450  0.24436    
 424     77.236    110.450  0.25656    
 425     77.236    125.100  0.15867    
 426     62.586    125.100  0.15977    
 427     47.936    125.100  8.69580E-02
 428     33.286    125.100  0.30303    
 429     18.636    125.100  0.14673    
 430      3.986    125.100  0.51046    
 431    -10.664    125.100   1.1218    
 432    -25.314    125.100   2.0983    
 433    -39.964    125.100   1.8596    
 434    -54.614    125.100  0.73494    
 435    -69.264    125.100   1.0274    
 436    -83.914    125.100   1.0660    
 437    -83.914    139.750  0.49414    
 438    -69.264    139.750  0.50432    
 439    -54.614    139.750  0.70371    
 440    -39.964    139.750   1.2461    
 441    -25.314    139.750   1.3193    
 442    -10.664    139.750  0.97956    
 443      3.986    139.750  0.50890    
 444     18.636    139.750  0.40201    
 445     33.286    139.750  0.28927    
 446     47.936    139.750  0.15929    
 447     62.586    139.750  0.17110    
 448     77.236    139.750  0.17021    
 449     62.586    154.400 -0.21816    
 450     47.936    154.400 -4.47457E-02
 451     33.286    154.400  7.43580E-02
 452     18.636    154.400  0.25904    
 453      3.986    154.400  0.43370    
 454    -10.664    154.400  0.22417    
 455    -25.314    154.400  0.51812    
 456    -39.964    154.400  0.15603    
 457    -54.614    154.400  0.22940    
 458    -69.264    154.400  5.68569E-02
 459    -83.914    154.400  0.56106    
 460    -69.264    169.050  5.31055E-02
 461    -54.614    169.050  0.22938    
 462    -39.964    169.050  0.15600    
 463    -25.314    169.050  0.51808    
 464    -10.664    169.050  0.22413    
 465      3.986    169.050  0.43370    
 466     18.636    169.050  0.25902    
 467     33.286    169.050  7.43523E-02
 468     47.936    169.050 -4.47479E-02
 469     62.586    169.050 -0.21977    
