!
! 02-AUG-2019 17:42:53
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area -69.2 -68.9 /OUTPUT smm9_cn10_red_comp5.txt
!
 1    238.386   -226.500  5.26680E-02
 2    223.736   -226.500  5.24115E-02
 3    209.086   -226.500  5.21777E-02
 4    194.436   -226.500  5.03159E-02
 5    179.786   -226.500  3.77259E-02
 6    165.136   -226.500  2.49599E-02
 7    150.486   -226.500 -1.41929E-02
 8    135.836   -226.500 -6.12914E-02
 9    121.186   -226.500 -6.10488E-02
 10    106.536   -226.500 -6.15977E-02
 11     91.886   -226.500 -6.17133E-02
 12     77.236   -226.500 -6.17756E-02
 13     33.286   -211.850 -2.95991E-02
 14     47.936   -211.850 -9.01762E-03
 15     62.586   -211.850 -9.11190E-03
 16     77.236   -211.850  6.84015E-04
 17     91.886   -211.850 -1.96304E-02
 18    106.536   -211.850 -1.99443E-02
 19    121.186   -211.850 -2.20148E-02
 20    135.836   -211.850 -2.43342E-02
 21    150.486   -211.850  1.27619E-02
 22    165.136   -211.850  2.44326E-02
 23    179.786   -211.850  1.73936E-02
 24    194.436   -211.850  3.34816E-02
 25    209.086   -211.850  3.74258E-02
 26    223.736   -211.850  3.79664E-02
 27    238.386   -211.850  8.65149E-02
 28    253.036   -211.850  0.14482    
 29    267.686   -211.850  0.19331    
 30    267.686   -197.200  0.12649    
 31    253.036   -197.200  0.12539    
 32    238.386   -197.200  0.10857    
 33    223.736   -197.200  9.07011E-02
 34    209.086   -197.200  0.10148    
 35    194.436   -197.200  9.13043E-02
 36    179.786   -197.200  4.93724E-02
 37    165.136   -197.200  3.27514E-02
 38    150.486   -197.200  5.75632E-03
 39    135.836   -197.200 -1.61883E-02
 40    121.186   -197.200  8.41791E-03
 41    106.536   -197.200  1.64817E-02
 42     91.886   -197.200  3.71263E-02
 43     77.236   -197.200  5.21040E-02
 44     62.586   -197.200 -8.86167E-03
 45     47.936   -197.200  2.06539E-04
 46     33.286   -197.200  1.42323E-02
 47     18.636   -197.200  1.66553E-02
 48    -39.964   -182.550 -3.94036E-02
 49    -25.314   -182.550 -3.26964E-02
 50    -10.664   -182.550 -2.45389E-02
 51      3.986   -182.550 -8.30881E-03
 52     18.636   -182.550  2.48100E-02
 53     33.286   -182.550  2.44092E-02
 54     47.936   -182.550  9.18153E-03
 55     62.586   -182.550 -7.98037E-03
 56     77.236   -182.550  4.83607E-02
 57     91.886   -182.550  6.64852E-02
 58    106.536   -182.550  1.76802E-02
 59    121.186   -182.550  1.00260E-03
 60    135.836   -182.550 -4.19608E-02
 61    150.486   -182.550 -2.71010E-02
 62    165.136   -182.550  3.62330E-02
 63    179.786   -182.550  2.89999E-02
 64    194.436   -182.550  3.82821E-02
 65    209.086   -182.550  6.00295E-02
 66    223.736   -182.550  8.47097E-02
 67    238.386   -182.550  9.28963E-02
 68    253.036   -182.550  0.10698    
 69    267.686   -182.550  0.10860    
 70    267.686   -167.900  9.39110E-02
 71    253.036   -167.900  9.16818E-02
 72    238.386   -167.900  8.32628E-02
 73    223.736   -167.900  0.10496    
 74    209.086   -167.900  9.20774E-02
 75    194.436   -167.900  1.36324E-02
 76    179.786   -167.900  1.90365E-02
 77    165.136   -167.900  3.28237E-02
 78    150.486   -167.900  1.40448E-03
 79    135.836   -167.900 -9.87960E-03
 80    121.186   -167.900 -1.64618E-04
 81    106.536   -167.900  1.88786E-02
 82     91.886   -167.900  5.89823E-02
 83     77.236   -167.900  3.69175E-02
 84     62.586   -167.900 -7.64243E-03
 85     47.936   -167.900  1.26337E-02
 86     33.286   -167.900  2.59075E-02
 87     18.636   -167.900 -3.15374E-02
 88      3.986   -167.900 -8.62387E-03
 89    -10.664   -167.900 -2.45605E-02
 90    -25.314   -167.900 -3.25417E-02
 91    -39.964   -167.900 -3.85574E-02
 92    -54.614   -167.900 -5.09683E-02
 93    -69.264   -167.900 -3.71414E-02
 94    -83.914   -167.900 -1.15735E-04
 95    -98.564   -153.250  4.53299E-02
 96    -83.914   -153.250  1.29708E-02
 97    -69.264   -153.250 -2.72287E-02
 98    -54.614   -153.250 -4.93743E-02
 99    -39.964   -153.250 -2.92684E-02
 100    -25.314   -153.250 -3.17304E-02
 101    -10.664   -153.250 -2.46554E-02
 102      3.986   -153.250 -9.77603E-03
 103     18.636   -153.250 -4.07737E-02
 104     33.286   -153.250 -1.16184E-02
 105     47.936   -153.250  2.04446E-03
 106     62.586   -153.250 -1.13672E-02
 107     77.236   -153.250  2.94711E-02
 108     91.886   -153.250  6.25890E-02
 109    106.536   -153.250  3.80583E-02
 110    121.186   -153.250  4.42471E-02
 111    135.836   -153.250  1.95185E-02
 112    150.486   -153.250  1.12006E-02
 113    165.136   -153.250  1.85524E-02
 114    179.786   -153.250  1.22964E-02
 115    194.436   -153.250  3.45622E-02
 116    209.086   -153.250  0.11442    
 117    223.736   -153.250  0.11112    
 118    238.386   -153.250  5.76646E-02
 119    253.036   -153.250  6.10894E-02
 120    267.686   -153.250  6.45337E-02
 121    267.686   -138.600  4.53769E-02
 122    253.036   -138.600  3.90711E-02
 123    238.386   -138.600  2.26495E-02
 124    223.736   -138.600  6.12841E-02
 125    209.086   -138.600  8.94519E-02
 126    194.436   -138.600  4.32223E-02
 127    179.786   -138.600  9.35234E-03
 128    165.136   -138.600  2.25318E-02
 129    150.486   -138.600  2.91497E-02
 130    135.836   -138.600  2.78801E-02
 131    121.186   -138.600  5.24074E-02
 132    106.536   -138.600  4.96905E-02
 133     91.886   -138.600  6.20553E-02
 134     77.236   -138.600  3.00500E-02
 135     62.586   -138.600 -9.07383E-03
 136     47.936   -138.600  2.68901E-03
 137     33.286   -138.600 -1.17397E-02
 138     18.636   -138.600 -2.91444E-02
 139      3.986   -138.600 -1.44213E-02
 140    -10.664   -138.600 -2.43343E-02
 141    -25.314   -138.600 -2.23979E-02
 142    -39.964   -138.600 -3.96554E-03
 143    -54.614   -138.600 -4.73267E-02
 144    -69.264   -138.600 -1.32320E-02
 145    -83.914   -138.600  2.96082E-02
 146    -98.564   -138.600  5.65970E-02
 147    -98.564   -123.950  3.93182E-02
 148    -83.914   -123.950  2.67206E-02
 149    -69.264   -123.950 -3.78391E-03
 150    -54.614   -123.950 -4.34474E-02
 151    -39.964   -123.950 -9.70907E-03
 152    -25.314   -123.950  7.96115E-03
 153    -10.664   -123.950 -4.20213E-03
 154      3.986   -123.950  5.09594E-03
 155     18.636   -123.950  1.70849E-02
 156     33.286   -123.950  2.68604E-02
 157     47.936   -123.950  2.40922E-02
 158     62.586   -123.950  1.77579E-02
 159     77.236   -123.950  3.45898E-02
 160     91.886   -123.950  4.49350E-02
 161    106.536   -123.950  5.44613E-02
 162    121.186   -123.950  4.56344E-02
 163    135.836   -123.950  3.30869E-02
 164    150.486   -123.950  5.03457E-02
 165    165.136   -123.950  3.43254E-02
 166    179.786   -123.950  1.95218E-02
 167    194.436   -123.950  4.45640E-02
 168    209.086   -123.950  7.07494E-02
 169    223.736   -123.950  5.81169E-02
 170    238.386   -123.950  4.79918E-02
 171    253.036   -123.950  6.97766E-02
 172    267.686   -123.950  7.68467E-02
 173    267.686   -109.300  4.15935E-02
 174    253.036   -109.300  4.04993E-02
 175    238.386   -109.300  4.14206E-02
 176    223.736   -109.300  6.67378E-02
 177    209.086   -109.300  9.73709E-02
 178    194.436   -109.300  5.09603E-02
 179    179.786   -109.300  1.01860E-02
 180    165.136   -109.300  2.61865E-02
 181    150.486   -109.300  4.10001E-02
 182    135.836   -109.300  4.01923E-02
 183    121.186   -109.300  5.84067E-02
 184    106.536   -109.300  6.19133E-02
 185     91.886   -109.300  3.90933E-02
 186     77.236   -109.300  2.60763E-02
 187     62.586   -109.300  3.00613E-02
 188     47.936   -109.300  3.28200E-02
 189     33.286   -109.300  2.68978E-02
 190     18.636   -109.300  4.49908E-02
 191      3.986   -109.300  4.33856E-02
 192    -10.664   -109.300  2.58866E-02
 193    -25.314   -109.300  1.75542E-03
 194    -39.964   -109.300 -4.25918E-02
 195    -54.614   -109.300 -4.42280E-02
 196    -69.264   -109.300 -1.83762E-02
 197    -83.914   -109.300 -7.61292E-03
 198    -98.564   -109.300 -6.19554E-03
 199    -98.564    -94.650 -4.96474E-02
 200    -83.914    -94.650 -4.85934E-02
 201    -69.264    -94.650 -4.53095E-02
 202    -54.614    -94.650 -3.40272E-02
 203    -39.964    -94.650 -1.63056E-02
 204    -25.314    -94.650 -1.64705E-02
 205    -10.664    -94.650 -7.20861E-03
 206      3.986    -94.650  2.35625E-03
 207     18.636    -94.650  2.25059E-02
 208     33.286    -94.650  6.54933E-03
 209     47.936    -94.650  1.65678E-02
 210     62.586    -94.650  2.72222E-02
 211     77.236    -94.650  3.37337E-02
 212     91.886    -94.650  2.56660E-02
 213    106.536    -94.650  3.80389E-02
 214    121.186    -94.650  4.81458E-02
 215    135.836    -94.650  4.60058E-02
 216    150.486    -94.650  4.56462E-02
 217    165.136    -94.650  1.71355E-02
 218    179.786    -94.650  4.38668E-03
 219    194.436    -94.650  6.92414E-02
 220    209.086    -94.650  0.11918    
 221    223.736    -94.650  6.26354E-02
 222    238.386    -94.650  1.16672E-02
 223    253.036    -94.650 -1.87522E-02
 224    267.686    -94.650 -2.46251E-02
 225    267.686    -80.000 -3.28694E-02
 226    253.036    -80.000 -2.81595E-02
 227    238.386    -80.000 -5.13531E-03
 228    223.736    -80.000  3.75776E-02
 229    209.086    -80.000  8.54918E-02
 230    194.436    -80.000  4.83611E-02
 231    179.786    -80.000  1.48131E-02
 232    165.136    -80.000  3.89389E-02
 233    150.486    -80.000  4.77409E-02
 234    135.836    -80.000  3.63696E-02
 235    121.186    -80.000  3.53226E-02
 236    106.536    -80.000  3.33458E-02
 237     91.886    -80.000  2.32973E-02
 238     77.236    -80.000  2.11323E-02
 239     62.586    -80.000  1.05747E-02
 240     47.936    -80.000  2.47932E-03
 241     33.286    -80.000 -2.40634E-03
 242     18.636    -80.000 -2.35680E-03
 243      3.986    -80.000 -1.39633E-02
 244    -10.664    -80.000 -8.09175E-03
 245    -25.314    -80.000 -1.77498E-02
 246    -39.964    -80.000  4.61518E-03
 247    -54.614    -80.000 -2.62533E-02
 248    -69.264    -80.000 -4.64450E-02
 249    -83.914    -80.000 -5.08213E-02
 250    -98.564    -80.000 -5.13348E-02
 251    -98.564    -65.350  1.55325E-02
 252    -83.914    -65.350  1.48328E-02
 253    -69.264    -65.350  1.31558E-02
 254    -54.614    -65.350  1.54455E-02
 255    -39.964    -65.350  2.66959E-02
 256    -25.314    -65.350  2.11639E-03
 257    -10.664    -65.350  2.40709E-03
 258      3.986    -65.350  3.26310E-03
 259     18.636    -65.350 -6.14346E-03
 260     33.286    -65.350 -3.04336E-03
 261     47.936    -65.350  1.05678E-03
 262     62.586    -65.350 -4.63335E-04
 263     77.236    -65.350  1.87469E-02
 264     91.886    -65.350  2.40244E-02
 265    106.536    -65.350  3.87802E-02
 266    121.186    -65.350  3.04663E-02
 267    135.836    -65.350  3.98229E-02
 268    150.486    -65.350  5.02308E-02
 269    165.136    -65.350  4.99338E-02
 270    179.786    -65.350  3.67088E-02
 271    194.436    -65.350  2.51607E-02
 272    209.086    -65.350  4.96656E-02
 273    223.736    -65.350  5.65169E-02
 274    238.386    -65.350  1.72611E-02
 275    253.036    -65.350 -8.59383E-03
 276    267.686    -65.350 -1.33830E-02
 277    267.686    -50.700  3.37727E-02
 278    253.036    -50.700  3.82419E-02
 279    238.386    -50.700  5.19512E-02
 280    223.736    -50.700  5.58560E-02
 281    209.086    -50.700  6.74869E-02
 282    194.436    -50.700  3.56804E-02
 283    179.786    -50.700  4.31232E-02
 284    165.136    -50.700  5.79574E-02
 285    150.486    -50.700  5.46538E-02
 286    135.836    -50.700  4.58394E-02
 287    121.186    -50.700  3.15971E-02
 288    106.536    -50.700  2.12868E-02
 289     91.886    -50.700  9.67236E-03
 290     77.236    -50.700  8.68909E-03
 291     62.586    -50.700 -3.37401E-03
 292     47.936    -50.700 -1.84887E-03
 293     33.286    -50.700 -5.91887E-03
 294     18.636    -50.700 -2.89205E-03
 295      3.986    -50.700  7.36689E-03
 296    -10.664    -50.700  1.89812E-02
 297    -25.314    -50.700  2.49900E-02
 298    -39.964    -50.700  2.78139E-02
 299    -54.614    -50.700  2.53102E-02
 300    -69.264    -50.700  1.42467E-02
 301    -83.914    -50.700  9.31324E-03
 302    -98.564    -50.700  7.76035E-03
 303    -98.564    -36.050  1.67094E-03
 304    -83.914    -36.050  4.19965E-03
 305    -69.264    -36.050  1.04380E-02
 306    -54.614    -36.050  1.87687E-02
 307    -39.964    -36.050  1.96906E-02
 308    -25.314    -36.050  2.03437E-02
 309    -10.664    -36.050  2.48580E-02
 310      3.986    -36.050  7.90667E-03
 311     18.636    -36.050 -4.06227E-03
 312     33.286    -36.050 -9.48741E-03
 313     47.936    -36.050 -2.90644E-03
 314     62.586    -36.050 -5.55332E-03
 315     77.236    -36.050  5.46928E-03
 316     91.886    -36.050  1.58527E-02
 317    106.536    -36.050  4.34058E-02
 318    121.186    -36.050  3.37168E-02
 319    135.836    -36.050  3.25137E-02
 320    150.486    -36.050  3.11653E-02
 321    165.136    -36.050  5.50695E-02
 322    179.786    -36.050  5.29901E-02
 323    194.436    -36.050  4.97098E-02
 324    209.086    -36.050  8.50235E-02
 325    223.736    -36.050  6.42062E-02
 326    238.386    -36.050  6.26123E-02
 327    253.036    -36.050  2.45821E-02
 328    267.686    -36.050  4.46565E-03
 329    267.686    -21.400 -2.37791E-02
 330    253.036    -21.400  2.59316E-02
 331    238.386    -21.400  7.77413E-02
 332    223.736    -21.400  9.10640E-02
 333    209.086    -21.400  8.07780E-02
 334    194.436    -21.400  7.15952E-02
 335    179.786    -21.400  5.26313E-02
 336    165.136    -21.400  3.11643E-02
 337    150.486    -21.400  1.94451E-02
 338    135.836    -21.400  2.58220E-02
 339    121.186    -21.400  2.99321E-02
 340    106.536    -21.400  5.16954E-02
 341     91.886    -21.400  2.60454E-02
 342     77.236    -21.400  1.26809E-02
 343     62.586    -21.400  5.04272E-03
 344     47.936    -21.400  1.44003E-03
 345     33.286    -21.400 -1.49777E-02
 346     18.636    -21.400  7.47699E-03
 347      3.986    -21.400  1.83901E-02
 348    -10.664    -21.400  2.02056E-02
 349    -25.314    -21.400  4.64684E-03
 350    -39.964    -21.400  8.32787E-03
 351    -54.614    -21.400  1.86091E-03
 352    -69.264    -21.400 -3.71318E-04
 353    -83.914    -21.400 -2.91163E-03
 354    -98.564    -21.400 -4.85956E-03
 355    -98.564     -6.750 -3.21833E-02
 356    -83.914     -6.750 -3.05881E-02
 357    -69.264     -6.750 -2.39177E-02
 358    -54.614     -6.750  2.96492E-04
 359    -39.964     -6.750  1.52442E-02
 360    -25.314     -6.750  9.53460E-03
 361    -10.664     -6.750  3.00785E-02
 362      3.986     -6.750  3.62219E-02
 363     18.636     -6.750  3.45004E-02
 364     33.286     -6.750  1.16014E-02
 365     47.936     -6.750  1.44884E-02
 366     62.586     -6.750  9.18241E-03
 367     77.236     -6.750 -6.33774E-03
 368     91.886     -6.750  1.62170E-02
 369    106.536     -6.750  3.66431E-02
 370    121.186     -6.750  3.94883E-02
 371    135.836     -6.750  3.24763E-02
 372    150.486     -6.750  2.07231E-02
 373    165.136     -6.750  3.34366E-02
 374    179.786     -6.750  5.37322E-02
 375    194.436     -6.750  8.04555E-02
 376    209.086     -6.750  8.53120E-02
 377    223.736     -6.750  9.17410E-02
 378    238.386     -6.750  8.40261E-02
 379    253.036     -6.750  4.59451E-02
