!
! 02-AUG-2019 17:41:55
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area -40.1 -39.4 /OUTPUT smm9_cn10_blue_comp4.txt
!
 1    238.386   -226.500  0.31632    
 2    223.736   -226.500  0.32526    
 3    209.086   -226.500  0.32503    
 4    194.436   -226.500  0.32339    
 5    179.786   -226.500  0.32064    
 6    165.136   -226.500  0.33196    
 7    150.486   -226.500  0.19623    
 8    135.836   -226.500  7.44705E-02
 9    121.186   -226.500  6.22080E-02
 10    106.536   -226.500  6.92975E-02
 11     91.886   -226.500  7.04612E-02
 12     77.236   -226.500  7.06265E-02
 13     33.286   -211.850  0.19835    
 14     47.936   -211.850 -5.81320E-02
 15     62.586   -211.850 -0.20394    
 16     77.236   -211.850 -9.02954E-03
 17     91.886   -211.850  1.74166E-02
 18    106.536   -211.850  1.71917E-02
 19    121.186   -211.850  1.74793E-02
 20    135.836   -211.850  5.49784E-02
 21    150.486   -211.850  0.19606    
 22    165.136   -211.850  0.34825    
 23    179.786   -211.850  0.39707    
 24    194.436   -211.850  0.42197    
 25    209.086   -211.850  0.42724    
 26    223.736   -211.850  0.42792    
 27    238.386   -211.850  0.50615    
 28    253.036   -211.850  0.70289    
 29    267.686   -211.850  0.79708    
 30    267.686   -197.200  0.64950    
 31    253.036   -197.200  0.64308    
 32    238.386   -197.200  0.50421    
 33    223.736   -197.200  0.36456    
 34    209.086   -197.200  0.57403    
 35    194.436   -197.200  0.56649    
 36    179.786   -197.200  0.51677    
 37    165.136   -197.200  0.35682    
 38    150.486   -197.200  0.16107    
 39    135.836   -197.200  9.42121E-02
 40    121.186   -197.200  6.24944E-02
 41    106.536   -197.200  4.97080E-02
 42     91.886   -197.200  7.41553E-02
 43     77.236   -197.200 -6.42757E-02
 44     62.586   -197.200 -0.17536    
 45     47.936   -197.200 -2.97942E-02
 46     33.286   -197.200  6.46171E-02
 47     18.636   -197.200  7.70166E-02
 48    -39.964   -182.550 -9.13202E-02
 49    -25.314   -182.550 -0.14906    
 50    -10.664   -182.550 -0.14527    
 51      3.986   -182.550 -0.13709    
 52     18.636   -182.550  2.34866E-02
 53     33.286   -182.550  2.12229E-02
 54     47.936   -182.550 -1.81677E-02
 55     62.586   -182.550 -0.12292    
 56     77.236   -182.550 -3.90503E-02
 57     91.886   -182.550  0.13265    
 58    106.536   -182.550  0.22288    
 59    121.186   -182.550  0.20824    
 60    135.836   -182.550  0.23237    
 61    150.486   -182.550  0.26809    
 62    165.136   -182.550  0.43784    
 63    179.786   -182.550  0.53636    
 64    194.436   -182.550  0.56025    
 65    209.086   -182.550  0.38916    
 66    223.736   -182.550  7.83381E-02
 67    238.386   -182.550  0.42613    
 68    253.036   -182.550  0.56926    
 69    267.686   -182.550  0.57972    
 70    267.686   -167.900  0.49220    
 71    253.036   -167.900  0.47874    
 72    238.386   -167.900  0.35767    
 73    223.736   -167.900  0.11169    
 74    209.086   -167.900  0.15516    
 75    194.436   -167.900  0.42530    
 76    179.786   -167.900  0.47821    
 77    165.136   -167.900  0.50110    
 78    150.486   -167.900  0.41559    
 79    135.836   -167.900  0.29707    
 80    121.186   -167.900  0.23824    
 81    106.536   -167.900  0.26089    
 82     91.886   -167.900  0.16017    
 83     77.236   -167.900  2.39049E-02
 84     62.586   -167.900 -2.14581E-02
 85     47.936   -167.900 -9.46737E-03
 86     33.286   -167.900 -2.03218E-02
 87     18.636   -167.900 -1.66634E-02
 88      3.986   -167.900 -0.13708    
 89    -10.664   -167.900 -0.14440    
 90    -25.314   -167.900 -0.14801    
 91    -39.964   -167.900 -8.74128E-02
 92    -54.614   -167.900  3.70955E-02
 93    -69.264   -167.900  0.13758    
 94    -83.914   -167.900  0.19896    
 95    -98.564   -153.250  0.18964    
 96    -83.914   -153.250  0.17708    
 97    -69.264   -153.250  0.13677    
 98    -54.614   -153.250  5.68130E-02
 99    -39.964   -153.250 -6.21781E-02
 100    -25.314   -153.250 -0.13910    
 101    -10.664   -153.250 -0.13848    
 102      3.986   -153.250 -0.13340    
 103     18.636   -153.250 -1.52529E-02
 104     33.286   -153.250  5.79318E-02
 105     47.936   -153.250  3.94391E-02
 106     62.586   -153.250  0.11306    
 107     77.236   -153.250  0.13715    
 108     91.886   -153.250  0.21884    
 109    106.536   -153.250  0.32581    
 110    121.186   -153.250  0.32959    
 111    135.836   -153.250  0.36480    
 112    150.486   -153.250  0.45319    
 113    165.136   -153.250  0.52156    
 114    179.786   -153.250  0.45714    
 115    194.436   -153.250  0.38280    
 116    209.086   -153.250  0.20692    
 117    223.736   -153.250  0.21406    
 118    238.386   -153.250  0.37391    
 119    253.036   -153.250  0.43301    
 120    267.686   -153.250  0.44092    
 121    267.686   -138.600  0.49484    
 122    253.036   -138.600  0.49188    
 123    238.386   -138.600  0.46326    
 124    223.736   -138.600  0.33738    
 125    209.086   -138.600  0.29765    
 126    194.436   -138.600  0.36495    
 127    179.786   -138.600  0.41430    
 128    165.136   -138.600  0.49925    
 129    150.486   -138.600  0.49476    
 130    135.836   -138.600  0.45003    
 131    121.186   -138.600  0.45751    
 132    106.536   -138.600  0.47264    
 133     91.886   -138.600  0.32246    
 134     77.236   -138.600  0.22131    
 135     62.586   -138.600  0.17010    
 136     47.936   -138.600  9.88945E-02
 137     33.286   -138.600  8.85659E-02
 138     18.636   -138.600 -1.47246E-02
 139      3.986   -138.600 -0.10325    
 140    -10.664   -138.600 -9.51380E-02
 141    -25.314   -138.600 -7.74664E-02
 142    -39.964   -138.600  1.66788E-03
 143    -54.614   -138.600  6.43698E-02
 144    -69.264   -138.600  0.12615    
 145    -83.914   -138.600  0.14944    
 146    -98.564   -138.600  0.14808    
 147    -98.564   -123.950  9.26872E-02
 148    -83.914   -123.950  9.43687E-02
 149    -69.264   -123.950  8.75801E-02
 150    -54.614   -123.950  5.85628E-02
 151    -39.964   -123.950  1.03801E-02
 152    -25.314   -123.950  3.01181E-02
 153    -10.664   -123.950  2.40513E-02
 154      3.986   -123.950  1.12233E-02
 155     18.636   -123.950  2.68849E-02
 156     33.286   -123.950  6.83266E-02
 157     47.936   -123.950  0.11697    
 158     62.586   -123.950  0.18899    
 159     77.236   -123.950  0.25327    
 160     91.886   -123.950  0.40404    
 161    106.536   -123.950  0.63382    
 162    121.186   -123.950  0.67945    
 163    135.836   -123.950  0.60531    
 164    150.486   -123.950  0.56051    
 165    165.136   -123.950  0.49167    
 166    179.786   -123.950  0.36192    
 167    194.436   -123.950  0.30154    
 168    209.086   -123.950  0.24640    
 169    223.736   -123.950  0.25224    
 170    238.386   -123.950  0.32638    
 171    253.036   -123.950  0.33323    
 172    267.686   -123.950  0.33260    
 173    267.686   -109.300  0.24432    
 174    253.036   -109.300  0.23734    
 175    238.386   -109.300  0.20518    
 176    223.736   -109.300  0.12086    
 177    209.086   -109.300  8.99917E-02
 178    194.436   -109.300  0.23048    
 179    179.786   -109.300  0.29892    
 180    165.136   -109.300  0.46229    
 181    150.486   -109.300  0.68276    
 182    135.836   -109.300  0.80140    
 183    121.186   -109.300  0.79870    
 184    106.536   -109.300  0.65599    
 185     91.886   -109.300  0.36340    
 186     77.236   -109.300  0.24120    
 187     62.586   -109.300  0.22521    
 188     47.936   -109.300  0.17561    
 189     33.286   -109.300  0.15849    
 190     18.636   -109.300  0.16241    
 191      3.986   -109.300  0.11198    
 192    -10.664   -109.300  0.10225    
 193    -25.314   -109.300  5.80354E-02
 194    -39.964   -109.300  9.82348E-03
 195    -54.614   -109.300  7.56928E-02
 196    -69.264   -109.300  9.68978E-02
 197    -83.914   -109.300  0.11367    
 198    -98.564   -109.300  0.12433    
 199    -98.564    -94.650  0.19120    
 200    -83.914    -94.650  0.18312    
 201    -69.264    -94.650  0.16168    
 202    -54.614    -94.650  0.12664    
 203    -39.964    -94.650  6.68140E-02
 204    -25.314    -94.650  8.88000E-02
 205    -10.664    -94.650  0.12804    
 206      3.986    -94.650  0.16343    
 207     18.636    -94.650  0.25592    
 208     33.286    -94.650  0.25003    
 209     47.936    -94.650  0.24318    
