!
! 02-AUG-2019 17:43:04
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area -38.4 -37.6 /OUTPUT smm9_cn10_red_comp4.txt
!
 1    238.386   -226.500  8.71446E-02
 2    223.736   -226.500  9.79301E-02
 3    209.086   -226.500  9.71813E-02
 4    194.436   -226.500  9.14842E-02
 5    179.786   -226.500  6.34694E-02
 6    165.136   -226.500  6.26817E-02
 7    150.486   -226.500  5.14623E-02
 8    135.836   -226.500  1.82637E-02
 9    121.186   -226.500  0.12763    
 10    106.536   -226.500  0.17217    
 11     91.886   -226.500  0.17838    
 12     77.236   -226.500  0.17926    
 13     33.286   -211.850  8.54298E-02
 14     47.936   -211.850  0.12821    
 15     62.586   -211.850  1.07096E-02
 16     77.236   -211.850  6.36396E-02
 17     91.886   -211.850  0.11116    
 18    106.536   -211.850  0.10596    
 19    121.186   -211.850  7.25727E-02
 20    135.836   -211.850  2.73658E-02
 21    150.486   -211.850  0.10164    
 22    165.136   -211.850  8.94862E-02
 23    179.786   -211.850  9.37642E-02
 24    194.436   -211.850  0.12696    
 25    209.086   -211.850  0.13443    
 26    223.736   -211.850  0.13543    
 27    238.386   -211.850  2.62535E-02
 28    253.036   -211.850 -9.83556E-02
 29    267.686   -211.850 -9.29120E-02
 30    267.686   -197.200 -9.38091E-02
 31    253.036   -197.200 -9.22942E-02
 32    238.386   -197.200 -4.99009E-02
 33    223.736   -197.200  0.12895    
 34    209.086   -197.200  0.15465    
 35    194.436   -197.200  0.15147    
 36    179.786   -197.200  0.13180    
 37    165.136   -197.200  0.11015    
 38    150.486   -197.200  0.12536    
 39    135.836   -197.200  6.40616E-02
 40    121.186   -197.200  6.99006E-02
 41    106.536   -197.200  7.59890E-02
 42     91.886   -197.200  2.14438E-02
 43     77.236   -197.200 -5.43718E-02
 44     62.586   -197.200  3.22918E-02
 45     47.936   -197.200  0.13538    
 46     33.286   -197.200  0.12918    
 47     18.636   -197.200  0.12237    
 48    -39.964   -182.550 -0.13583    
 49    -25.314   -182.550 -0.20536    
 50    -10.664   -182.550 -0.18328    
 51      3.986   -182.550 -8.83560E-02
 52     18.636   -182.550  0.12147    
 53     33.286   -182.550  0.13288    
 54     47.936   -182.550  0.14265    
 55     62.586   -182.550  6.43119E-02
 56     77.236   -182.550 -4.02685E-02
