!
! 02-AUG-2019 17:43:17
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area -13.9 -12.9 /OUTPUT smm9_cn10_red_comp3.txt
!
 1    238.386   -226.500  0.23556    
 2    223.736   -226.500  0.23085    
 3    209.086   -226.500  0.22937    
 4    194.436   -226.500  0.21793    
 5    179.786   -226.500  0.15575    
 6    165.136   -226.500  0.16371    
 7    150.486   -226.500 -8.94055E-03
 8    135.836   -226.500 -0.11538    
 9    121.186   -226.500 -2.27653E-02
 10    106.536   -226.500 -2.35362E-02
 11     91.886   -226.500 -2.44315E-02
 12     77.236   -226.500 -2.45938E-02
 13     33.286   -211.850 -9.71425E-02
 14     47.936   -211.850 -2.72388E-02
 15     62.586   -211.850  3.12002E-02
 16     77.236   -211.850 -5.89668E-02
 17     91.886   -211.850 -0.11353    
 18    106.536   -211.850 -0.10610    
 19    121.186   -211.850 -6.04495E-02
 20    135.836   -211.850 -2.63498E-02
 21    150.486   -211.850 -3.18121E-02
 22    165.136   -211.850  6.39516E-02
 23    179.786   -211.850  0.12925    
 24    194.436   -211.850  0.18248    
 25    209.086   -211.850  0.19235    
 26    223.736   -211.850  0.19362    
 27    238.386   -211.850  0.22076    
 28    253.036   -211.850  0.34969    
 29    267.686   -211.850  0.28583    
 30    267.686   -197.200  0.35788    
 31    253.036   -197.200  0.35277    
 32    238.386   -197.200  0.23090    
 33    223.736   -197.200  5.21724E-02
 34    209.086   -197.200  0.21358    
 35    194.436   -197.200  0.20876    
 36    179.786   -197.200  0.17338    
 37    165.136   -197.200  5.71541E-02
 38    150.486   -197.200 -1.20137E-03
 39    135.836   -197.200  3.47486E-02
 40    121.186   -197.200  3.20019E-03
 41    106.536   -197.200 -1.45413E-02
 42     91.886   -197.200  4.70854E-02
 43     77.236   -197.200  8.61155E-02
 44     62.586   -197.200  4.77443E-02
 45     47.936   -197.200 -1.55795E-02
 46     33.286   -197.200 -8.14933E-02
 47     18.636   -197.200 -9.67118E-02
 48    -39.964   -182.550 -2.12767E-02
 49    -25.314   -182.550 -3.82628E-02
 50    -10.664   -182.550 -7.06632E-03
 51      3.986   -182.550  3.83505E-02
 52     18.636   -182.550 -8.57819E-02
 53     33.286   -182.550 -7.62555E-02
 54     47.936   -182.550 -7.83670E-03
 55     62.586   -182.550  7.28503E-02
 56     77.236   -182.550  8.98547E-02
 57     91.886   -182.550  0.15487    
 58    106.536   -182.550  0.14769    
 59    121.186   -182.550  0.11658    
 60    135.836   -182.550  4.36481E-02
