!
! 02-AUG-2019 17:29:30
! Input file  : serpens_hcn10_conv.30m
! Input command: ANALYSE\PRINT area 1.7 2.2 /OUTPUT smm9_hcn10_red_comp3.txt
!
 81    223.736   -138.600 -5.94281E-02
 82    209.086   -138.600  5.81095E-02
 83    194.436   -138.600  2.49444E-02
 84    179.786   -138.600  2.50255E-02
 85    165.136   -138.600  5.86601E-02
 86    150.486   -138.600  5.97256E-02
 87    135.836   -138.600  0.11558    
 88    121.186   -138.600  9.92584E-02
 89    106.536   -138.600  0.10185    
 90     91.886   -138.600  8.19339E-02
 91     77.236   -138.600  3.25993E-02
 92     62.586   -138.600  9.19379E-02
 93     47.936   -138.600  7.58465E-02
 94     33.286   -138.600  8.10829E-02
 95     18.636   -138.600  7.12585E-02
 96      3.986   -138.600  6.54274E-02
 97    -10.664   -138.600  8.88805E-03
 98    -25.314   -138.600  0.12510    
 99    -39.964   -138.600  0.10951    
 100    -54.614   -138.600  0.11206    
 101    -69.264   -138.600  2.37023E-02
 102    -83.914   -138.600 -2.69673E-02
 103    -83.914   -123.950 -2.75747E-02
 104    -69.264   -123.950 -2.38165E-02
 105    -54.614   -123.950  0.10685    
 106    -39.964   -123.950  0.10842    
 107    -25.314   -123.950  0.11684    
 108    -10.664   -123.950  7.88462E-03
 109      3.986   -123.950  6.41217E-02
 110     18.636   -123.950  8.10913E-02
 111     33.286   -123.950  0.26352    
 112     47.936   -123.950  0.29549    
 113     62.586   -123.950  0.24174    
 114     77.236   -123.950  0.20283    
 115     91.886   -123.950  0.17847    
 116    106.536   -123.950  0.17536    
 117    121.186   -123.950  0.15155    
 118    135.836   -123.950  0.10233    
 119    150.486   -123.950  6.42027E-02
 120    165.136   -123.950  8.22750E-02
 121    179.786   -123.950  2.32938E-03
 122    194.436   -123.950  6.14996E-02
 123    209.086   -123.950  0.10017    
 124    223.736   -123.950  1.21921E-03
 125    238.386   -123.950 -1.24227E-02
 126    238.386   -109.300 -6.21616E-02
 127    223.736   -109.300 -5.20819E-02
 128    209.086   -109.300  6.76350E-02
 129    194.436   -109.300  3.90670E-02
 130    179.786   -109.300  3.50540E-02
 131    165.136   -109.300  9.78097E-02
 132    150.486   -109.300  6.16238E-02
 133    135.836   -109.300  1.10738E-02
 134    121.186   -109.300  3.74294E-02
 135    106.536   -109.300  0.15085    
 136     91.886   -109.300  0.17623    
 137     77.236   -109.300  0.22202    
 138     62.586   -109.300  0.44318    
 139     47.936   -109.300  0.49290    
 140     33.286   -109.300  0.33236    
 141     18.636   -109.300  0.18944    
 142      3.986   -109.300  1.88661E-02
 143    -10.664   -109.300  1.10040E-03
 144    -25.314   -109.300  3.92599E-02
 145    -39.964   -109.300  3.13104E-02
 146    -54.614   -109.300  5.21040E-02
 147    -69.264   -109.300  3.92032E-02
 148    -83.914   -109.300  4.22621E-02
 149    -83.914    -94.650 -1.81925E-02
 150    -69.264    -94.650 -1.00486E-02
 151    -54.614    -94.650  0.11431    
 152    -39.964    -94.650  9.58038E-02
 153    -25.314    -94.650  3.97437E-02
 154    -10.664    -94.650  5.78387E-02
 155      3.986    -94.650  5.44846E-02
 156     18.636    -94.650  0.15206    
 157     33.286    -94.650  0.20591    
 158     47.936    -94.650  0.34047    
 159     62.586    -94.650  0.33859    
 160     77.236    -94.650  0.14499    
 161     91.886    -94.650  0.11563    
 162    106.536    -94.650  6.05384E-02
 163    121.186    -94.650  6.95536E-02
 164    135.836    -94.650  3.18211E-02
 165    150.486    -94.650  8.09287E-02
 166    165.136    -94.650  9.54141E-02
 167    179.786    -94.650  0.10663    
 168    194.436    -94.650  0.10862    
 169    209.086    -94.650  7.70843E-02
 170    223.736    -94.650  2.16155E-02
 171    238.386    -94.650  1.90900E-02
 172    238.386    -80.000  1.19480E-02
 173    223.736    -80.000  2.03541E-02
 174    209.086    -80.000  0.11336    
 175    194.436    -80.000  0.11464    
 176    179.786    -80.000  0.16317    
 177    165.136    -80.000  0.14323    
 178    150.486    -80.000  0.14055    
 179    135.836    -80.000  8.89175E-02
 180    121.186    -80.000  8.52461E-02
 181    106.536    -80.000  5.15090E-02
 182     91.886    -80.000  6.03981E-02
 183     77.236    -80.000  9.49199E-02
 184     62.586    -80.000  0.10755    
 185     47.936    -80.000  9.22083E-02
 186     33.286    -80.000  0.10978    
 187     18.636    -80.000  8.43653E-02
 188      3.986    -80.000  2.31036E-02
 189    -10.664    -80.000  1.76200E-02
 190    -25.314    -80.000  3.46605E-02
 191    -39.964    -80.000  9.11301E-02
 192    -54.614    -80.000  7.60242E-02
 193    -69.264    -80.000  4.11772E-02
 194    -83.914    -80.000  3.65304E-02
 195    -83.914    -65.350  9.90997E-02
 196    -69.264    -65.350  9.96331E-02
 197    -54.614    -65.350  8.54560E-02
 198    -39.964    -65.350  7.17688E-02
 199    -25.314    -65.350  8.03262E-02
 200    -10.664    -65.350  9.53833E-02
 201      3.986    -65.350  8.87399E-02
 202     18.636    -65.350  5.81422E-02
 203     33.286    -65.350  4.82500E-02
 204     47.936    -65.350  1.78492E-02
 205     62.586    -65.350  5.21915E-02
 206     77.236    -65.350  6.61850E-02
 207     91.886    -65.350  5.79993E-03
 208    106.536    -65.350  1.45073E-02
 209    121.186    -65.350  2.09008E-02
 210    135.836    -65.350  5.33970E-02
 211    150.486    -65.350  9.50561E-02
 212    165.136    -65.350  2.24717E-02
 213    179.786    -65.350  0.10603    
 214    194.436    -65.350  0.13279    
 215    209.086    -65.350  7.03290E-02
 216    223.736    -65.350  6.18064E-02
 217    238.386    -65.350  6.67635E-02
 218    238.386    -50.700  0.11558    
 219    223.736    -50.700  0.11487    
 220    209.086    -50.700  0.17403    
 221    194.436    -50.700  0.12877    
 222    179.786    -50.700  0.10494    
 223    165.136    -50.700  6.59368E-02
 224    150.486    -50.700  4.02774E-02
 225    135.836    -50.700  6.88171E-02
 226    121.186    -50.700  5.14110E-03
 227    106.536    -50.700  7.39990E-02
 228     91.886    -50.700  3.74722E-02
 229     77.236    -50.700  4.01975E-02
 230     62.586    -50.700  3.80281E-02
 231     47.936    -50.700  2.75645E-02
 232     33.286    -50.700  3.31869E-02
 233     18.636    -50.700  0.11022    
 234      3.986    -50.700  0.10720    
 235    -10.664    -50.700  0.13133    
 236    -25.314    -50.700  0.16141    
 237    -39.964    -50.700  0.11507    
 238    -54.614    -50.700  3.54796E-02
 239    -69.264    -50.700 -2.30228E-02
 240    -83.914    -50.700 -2.86712E-02
 241    -83.914    -36.050  2.56397E-02
 242    -69.264    -36.050  2.67025E-02
 243    -54.614    -36.050  5.63553E-02
 244    -39.964    -36.050  7.75235E-02
 245    -25.314    -36.050  0.17489    
 246    -10.664    -36.050  0.17359    
 247      3.986    -36.050  0.16553    
 248     18.636    -36.050  8.16103E-02
 249     33.286    -36.050  3.36513E-02
 250     47.936    -36.050  2.98635E-02
 251     62.586    -36.050  4.51761E-02
 252     77.236    -36.050  2.05030E-02
 253     91.886    -36.050 -3.09193E-02
 254    106.536    -36.050  8.36944E-02
 255    121.186    -36.050  3.56442E-02
 256    135.836    -36.050  2.68800E-02
 257    150.486    -36.050  7.97959E-02
 258    165.136    -36.050  8.83599E-02
 259    179.786    -36.050  7.57343E-02
 260    194.436    -36.050  0.20765    
 261    209.086    -36.050  0.16320    
 262    223.736    -36.050  0.13706    
 263    238.386    -36.050  0.13624    
 264    238.386    -21.400  7.01736E-02
 265    223.736    -21.400  7.97613E-02
 266    209.086    -21.400  8.33574E-02
 267    194.436    -21.400  0.13408    
 268    179.786    -21.400  3.03517E-02
 269    165.136    -21.400 -1.92300E-02
 270    150.486    -21.400  3.39733E-02
 271    135.836    -21.400 -2.24573E-02
 272    121.186    -21.400  4.32398E-02
 273    106.536    -21.400  5.83302E-02
 274     91.886    -21.400  2.40632E-02
 275     77.236    -21.400  3.66828E-02
 276     62.586    -21.400  2.30682E-02
 277     47.936    -21.400 -1.18070E-02
 278     33.286    -21.400  7.14512E-02
 279     18.636    -21.400  0.12303    
 280      3.986    -21.400  0.18331    
 281    -10.664    -21.400  0.17220    
 282    -25.314    -21.400  0.11982    
 283    -39.964    -21.400  0.11632    
 284    -54.614    -21.400  8.09027E-02
 285    -69.264    -21.400  3.83205E-02
 286    -83.914    -21.400  3.79573E-02
 287    -83.914     -6.750  8.60827E-02
 288    -69.264     -6.750  9.06377E-02
 289    -54.614     -6.750  0.16762    
 290    -39.964     -6.750  9.65092E-02
 291    -25.314     -6.750  0.13263    
 292    -10.664     -6.750  0.19894    
 293      3.986     -6.750  0.16642    
 294     18.636     -6.750  0.15830    
 295     33.286     -6.750  0.10156    
 296     47.936     -6.750  6.33558E-02
 297     62.586     -6.750  2.35780E-02
 298     77.236     -6.750  3.08574E-02
 299     91.886     -6.750  2.45195E-02
 300    106.536     -6.750  5.64869E-02
 301    121.186     -6.750  4.12421E-02
 302    135.836     -6.750  7.19234E-02
 303    150.486     -6.750  4.55614E-02
 304    165.136     -6.750  7.71642E-03
 305    179.786     -6.750  3.27849E-02
 306    194.436     -6.750  1.84449E-02
 307    209.086     -6.750  1.34218E-02
 308    223.736     -6.750 -7.82607E-03
 309    238.386     -6.750  4.58983E-02
 310    223.736      7.900 -1.34605E-02
 311    209.086      7.900  3.75075E-02
 312    194.436      7.900  4.28519E-02
 313    179.786      7.900  2.57799E-02
 314    165.136      7.900  3.15675E-02
 315    150.486      7.900  4.47107E-02
 316    135.836      7.900  5.85714E-02
 317    121.186      7.900  5.02902E-02
 318    106.536      7.900  7.33007E-02
 319     91.886      7.900  2.09091E-02
 320     77.236      7.900  3.43937E-02
 321     62.586      7.900  1.95917E-02
 322     47.936      7.900  7.93696E-02
 323     33.286      7.900  0.10408    
 324     18.636      7.900  9.91469E-02
 325      3.986      7.900  0.14185    
 326    -10.664      7.900  0.19535    
 327    -25.314      7.900  0.11020    
 328    -39.964      7.900  8.65391E-02
 329    -54.614      7.900  0.14459    
 330    -69.264      7.900  9.69258E-02
 331    -83.914      7.900  9.69748E-02
 332    -83.914     22.550 -1.05970E-02
 333    -69.264     22.550 -4.70610E-03
 334    -54.614     22.550  7.29251E-02
 335    -39.964     22.550  4.25624E-02
 336    -25.314     22.550  7.71383E-02
 337    -10.664     22.550  4.04142E-02
 338      3.986     22.550  7.91671E-02
 339     18.636     22.550  0.11179    
 340     33.286     22.550  0.11982    
 341     47.936     22.550  8.65227E-02
 342     62.586     22.550  8.11940E-02
 343     77.236     22.550  9.46589E-02
 344     91.886     22.550  2.02114E-02
 345    106.536     22.550  7.41077E-02
 346    121.186     22.550  5.06894E-02
 347    135.836     22.550  6.01702E-02
 348    150.486     22.550  4.58237E-02
 349    165.136     22.550  3.16710E-02
 350    179.786     22.550  2.55804E-02
 351    194.436     22.550  4.34175E-02
 352    209.086     22.550  3.79227E-02
 353     77.236     37.200  1.93490E-02
 354     62.586     37.200  1.98244E-02
 355     47.936     37.200  8.12012E-02
 356     33.286     37.200  0.10178    
 357     18.636     37.200  0.13110    
 358      3.986     37.200  0.14901    
 359    -10.664     37.200  0.11151    
 360    -25.314     37.200  8.02798E-02
 361    -39.964     37.200  5.79956E-02
 362    -54.614     37.200  5.93488E-02
 363    -69.264     37.200  8.20723E-02
 364    -83.914     37.200  7.56600E-02
 365    -83.914     51.850  1.23387E-02
 366    -69.264     51.850  1.35422E-02
 367    -54.614     51.850  9.30175E-02
 368    -39.964     51.850  6.59359E-02
 369    -25.314     51.850  0.11561    
 370    -10.664     51.850  0.14869    
 371      3.986     51.850  6.87153E-02
 372     18.636     51.850  0.11714    
 373     33.286     51.850  2.73368E-02
 374     47.936     51.850  5.29614E-02
 375     62.586     51.850 -2.03062E-02
 376     77.236     51.850 -3.36885E-02
 377     77.236     66.500  1.33865E-02
 378     62.586     66.500  1.52856E-02
 379     47.936     66.500  8.23263E-02
 380     33.286     66.500  2.45981E-02
 381     18.636     66.500  3.53071E-02
 382      3.986     66.500  0.16120    
 383    -10.664     66.500  0.25760    
 384    -25.314     66.500  0.29649    
 385    -39.964     66.500  0.20322    
 386    -54.614     66.500  0.12558    
 387    -69.264     66.500  6.37984E-02
 388    -83.914     66.500  5.59917E-02
 389    -83.914     81.150  0.16073    
 390    -69.264     81.150  0.16378    
 391    -54.614     81.150  0.29401    
 392    -39.964     81.150  0.42297    
 393    -25.314     81.150  0.50320    
 394    -10.664     81.150  0.27776    
 395      3.986     81.150  0.11098    
 396     18.636     81.150  3.75804E-02
 397     33.286     81.150 -4.94835E-03
 398     47.936     81.150  3.39912E-02
 399     62.586     81.150  1.94882E-02
 400     77.236     81.150  2.06254E-02
 401     77.236     95.800 -2.49835E-02
 402     62.586     95.800 -2.55115E-02
 403     47.936     95.800  1.38365E-02
 404     33.286     95.800  5.72005E-02
 405     18.636     95.800 -3.31471E-03
 406      3.986     95.800  4.75271E-02
 407    -10.664     95.800  0.29029    
 408    -25.314     95.800  0.47158    
 409    -39.964     95.800  0.40542    
 410    -54.614     95.800  0.32051    
 411    -69.264     95.800  0.38097    
 412    -83.914     95.800  0.38602    
 413    -83.914    110.450  0.26988    
 414    -69.264    110.450  0.26770    
 415    -54.614    110.450  0.22555    
 416    -39.964    110.450  0.17051    
 417    -25.314    110.450  0.16539    
 418    -10.664    110.450  0.14786    
 419      3.986    110.450  1.99389E-04
 420     18.636    110.450  2.15265E-02
 421     33.286    110.450  4.03376E-02
 422     47.936    110.450 -1.61095E-02
 423     62.586    110.450 -3.68405E-02
 424     77.236    110.450 -3.41543E-02
 425     77.236    125.100 -2.96120E-02
 426     62.586    125.100 -2.28191E-02
 427     47.936    125.100  5.50753E-02
 428     33.286    125.100  3.89397E-02
 429     18.636    125.100  3.24694E-02
 430      3.986    125.100 -1.37351E-02
 431    -10.664    125.100  3.71852E-02
 432    -25.314    125.100  8.89013E-02
 433    -39.964    125.100  0.10672    
 434    -54.614    125.100  6.88523E-02
 435    -69.264    125.100  0.24176    
 436    -83.914    125.100  0.25253    
 437    -83.914    139.750  8.29594E-02
 438    -69.264    139.750  8.58076E-02
 439    -54.614    139.750  7.45616E-02
 440    -39.964    139.750  0.10503    
 441    -25.314    139.750  4.21939E-02
 442    -10.664    139.750  4.04538E-02
 443      3.986    139.750  9.56318E-02
 444     18.636    139.750  5.42959E-02
 445     33.286    139.750  2.50258E-02
 446     47.936    139.750  3.82729E-02
 447     62.586    139.750  0.10023    
 448     77.236    139.750  0.11676    
 449     62.586    154.400  6.20230E-02
 450     47.936    154.400  7.82615E-02
 451     33.286    154.400  9.50665E-02
 452     18.636    154.400  5.98695E-02
 453      3.986    154.400  9.50448E-02
 454    -10.664    154.400  3.31084E-02
 455    -25.314    154.400  9.01495E-02
 456    -39.964    154.400  3.69934E-02
 457    -54.614    154.400  4.35402E-02
 458    -69.264    154.400  4.89232E-02
 459    -83.914    154.400  0.10333    
 460    -69.264    169.050  4.84308E-02
 461    -54.614    169.050  4.35345E-02
 462    -39.964    169.050  3.69913E-02
 463    -25.314    169.050  9.01551E-02
 464    -10.664    169.050  3.31098E-02
 465      3.986    169.050  9.50433E-02
 466     18.636    169.050  5.98727E-02
 467     33.286    169.050  9.50684E-02
 468     47.936    169.050  7.82612E-02
 469     62.586    169.050  6.21269E-02
