1.184537e+02	2.268010e-01
1.184684e+02	2.440620e-01
1.184832e+02	3.257708e-01
1.184979e+02	4.900091e-01
1.185127e+02	7.113689e-01
1.185274e+02	8.307627e-01
1.185422e+02	7.773876e-01
1.185569e+02	5.737303e-01
1.185717e+02	3.950585e-01
1.185864e+02	3.517362e-01
1.186012e+02	3.245935e-01
1.186159e+02	1.193898e-01
1.186307e+02	-6.862375e-02
1.186454e+02	-4.050628e-02
1.186602e+02	1.780144e-01
1.186749e+02	4.346590e-01
1.186897e+02	5.690319e-01
1.187044e+02	6.236665e-01
1.187192e+02	5.776483e-01
1.187339e+02	4.416454e-01
1.187487e+02	4.477532e-01
