   	0.55		2.42e-5
	0.63		6.17e-5
	0.79		0.0001
	1.10		0.0003
	1.22		0.0055
	1.60		0.0095
	1.63		0.0233
	1.87		0.0214
	2.05		0.0416
	2.19		0.1045
	3.45		0.4593
	7.80		2.8
	8.69		2.10
	9.50		1.70
	10.3		2.5
	10.6		2.5682
	10.7		2.97
	11.6		3.40
	12		3.64
	12.5		4.9
	17.9		4.57
	21.0		10.6303
	25		16.3030    
	60		48.79
  	100		55.69
 	160		46.6067
	350		4.7686
	450		2.8199
	800		0.582
	850		0.43
	1100		0.180
	1300		0.150
	3000		0.0096

