!
! 19-DEC-2018 13:37:53
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area -17 -15 /OUTPUT smm1_cn10_blue_3.txt
!
 1    238.386   -226.500  0.32171    
 2    223.736   -226.500  0.32368    
 3    209.086   -226.500  0.32564    
 4    194.436   -226.500  0.34095    
 5    179.786   -226.500  0.43383    
 6    165.136   -226.500  0.55062    
 7    150.486   -226.500  0.53841    
 8    135.836   -226.500  0.26276    
 9    121.186   -226.500  8.91363E-02
 10    106.536   -226.500  7.27085E-02
 11     91.886   -226.500  7.12728E-02
 12     77.236   -226.500  7.09866E-02
 13     33.286   -211.850 -0.33106    
 14     47.936   -211.850 -3.31944E-02
 15     62.586   -211.850  8.50279E-02
 16     77.236   -211.850  0.12573    
 17     91.886   -211.850  0.14283    
 18    106.536   -211.850  0.14128    
 19    121.186   -211.850  0.13588    
 20    135.836   -211.850  0.22322    
 21    150.486   -211.850  0.48745    
 22    165.136   -211.850  0.51424    
 23    179.786   -211.850  0.52526    
 24    194.436   -211.850  0.50094    
 25    209.086   -211.850  0.49369    
 26    223.736   -211.850  0.49267    
 27    238.386   -211.850  0.33220    
 28    253.036   -211.850  0.19031    
 29    267.686   -211.850  0.10649    
 30    267.686   -197.200  0.22676    
 31    253.036   -197.200  0.22623    
 32    238.386   -197.200  0.24098    
 33    223.736   -197.200  0.47479    
 34    209.086   -197.200  0.59132    
 35    194.436   -197.200  0.58181    
 36    179.786   -197.200  0.52353    
 37    165.136   -197.200  0.42676    
 38    150.486   -197.200  0.44081    
 39    135.836   -197.200  0.22938    
 40    121.186   -197.200  0.19062    
 41    106.536   -197.200  0.21308    
 42     91.886   -197.200  0.24026    
 43     77.236   -197.200  8.77591E-02
 44     62.586   -197.200  8.54084E-02
 45     47.936   -197.200 -6.96186E-02
 46     33.286   -197.200 -0.26607    
 47     18.636   -197.200 -0.30612    
 48    -39.964   -182.550 -0.43956    
 49    -25.314   -182.550 -0.27118    
 50    -10.664   -182.550 -4.03326E-02
 51      3.986   -182.550  3.33731E-02
 52     18.636   -182.550 -0.26162    
 53     33.286   -182.550 -0.24399    
 54     47.936   -182.550 -8.99900E-02
 55     62.586   -182.550  8.63409E-02
 56     77.236   -182.550  9.12708E-02
 57     91.886   -182.550  0.28305    
 58    106.536   -182.550  0.32495    
 59    121.186   -182.550  0.30822    
 60    135.836   -182.550  0.38102    
 61    150.486   -182.550  0.54948    
 62    165.136   -182.550  0.58965    
 63    179.786   -182.550  0.59862    
 64    194.436   -182.550  0.64813    
 65    209.086   -182.550  0.55917    
 66    223.736   -182.550  0.33049    
 67    238.386   -182.550  0.27816    
 68    253.036   -182.550  0.26592    
 69    267.686   -182.550  0.26690    
 70    267.686   -167.900  0.28960    
 71    253.036   -167.900  0.29284    
 72    238.386   -167.900  0.32753    
 73    223.736   -167.900  0.38461    
 74    209.086   -167.900  0.46186    
 75    194.436   -167.900  0.58348    
 76    179.786   -167.900  0.65426    
 77    165.136   -167.900  0.82445    
 78    150.486   -167.900  0.93432    
 79    135.836   -167.900  0.63721    
 80    121.186   -167.900  0.34399    
 81    106.536   -167.900  0.32263    
 82     91.886   -167.900  0.25186    
 83     77.236   -167.900  7.61270E-02
 84     62.586   -167.900  8.62205E-02
 85     47.936   -167.900 -5.79686E-02
 86     33.286   -167.900 -0.15913    
 87     18.636   -167.900 -3.45918E-02
 88      3.986   -167.900  3.46962E-02
 89    -10.664   -167.900 -3.98431E-02
 90    -25.314   -167.900 -0.26869    
 91    -39.964   -167.900 -0.41901    
 92    -54.614   -167.900  3.46000E-03
 93    -69.264   -167.900  0.36313    
 94    -83.914   -167.900  0.57427    
 95    -98.564   -153.250  0.50042    
 96    -83.914   -153.250  0.44137    
 97    -69.264   -153.250  0.32401    
 98    -54.614   -153.250  0.12645    
 99    -39.964   -153.250 -0.33692    
 100    -25.314   -153.250 -0.25179    
 101    -10.664   -153.250 -3.72942E-02
 102      3.986   -153.250  3.65719E-02
 103     18.636   -153.250 -7.59007E-03
 104     33.286   -153.250  1.76181E-03
 105     47.936   -153.250  9.11772E-02
 106     62.586   -153.250  0.13214    
 107     77.236   -153.250  0.10326    
 108     91.886   -153.250  0.23916    
 109    106.536   -153.250  0.36608    
 110    121.186   -153.250  0.48929    
 111    135.836   -153.250  0.81816    
 112    150.486   -153.250   1.2322    
 113    165.136   -153.250   1.1293    
 114    179.786   -153.250  0.81362    
 115    194.436   -153.250  0.67189    
 116    209.086   -153.250  0.52736    
 117    223.736   -153.250  0.47916    
 118    238.386   -153.250  0.40379    
 119    253.036   -153.250  0.32151    
 120    267.686   -153.250  0.30608    
 121    267.686   -138.600  0.45361    
 122    253.036   -138.600  0.44372    
 123    238.386   -138.600  0.40806    
 124    223.736   -138.600  0.41529    
 125    209.086   -138.600  0.51865    
 126    194.436   -138.600  0.76219    
 127    179.786   -138.600  0.99502    
 128    165.136   -138.600   1.2789    
 129    150.486   -138.600   1.3118    
 130    135.836   -138.600  0.95911    
 131    121.186   -138.600  0.75409    
 132    106.536   -138.600  0.59849    
 133     91.886   -138.600  0.39477    
 134     77.236   -138.600  0.24696    
 135     62.586   -138.600  0.24306    
 136     47.936   -138.600  0.15031    
 137     33.286   -138.600  1.50446E-02
 138     18.636   -138.600  7.22267E-03
 139      3.986   -138.600  5.02721E-02
 140    -10.664   -138.600 -2.39477E-02
 141    -25.314   -138.600 -0.15485    
 142    -39.964   -138.600 -0.14659    
 143    -54.614   -138.600  0.10955    
 144    -69.264   -138.600  0.23037    
 145    -83.914   -138.600  0.26722    
 146    -98.564   -138.600  0.25020    
 147    -98.564   -123.950 -5.74444E-02
 148    -83.914   -123.950 -1.71997E-02
 149    -69.264   -123.950  2.01782E-02
 150    -54.614   -123.950  1.06171E-02
 151    -39.964   -123.950 -9.85911E-02
 152    -25.314   -123.950 -1.81897E-02
 153    -10.664   -123.950  9.01329E-03
 154      3.986   -123.950  6.70779E-02
 155     18.636   -123.950  3.78664E-02
 156     33.286   -123.950  0.12749    
 157     47.936   -123.950  0.20388    
 158     62.586   -123.950  0.28831    
 159     77.236   -123.950  0.33643    
 160     91.886   -123.950  0.59920    
 161    106.536   -123.950  0.93502    
 162    121.186   -123.950   1.1240    
 163    135.836   -123.950   1.1163    
 164    150.486   -123.950   1.1895    
 165    165.136   -123.950   1.1034    
 166    179.786   -123.950  0.91521    
 167    194.436   -123.950  0.71836    
 168    209.086   -123.950  0.42695    
 169    223.736   -123.950  0.36438    
 170    238.386   -123.950  0.37709    
 171    253.036   -123.950  0.38527    
 172    267.686   -123.950  0.38736    
 173    267.686   -109.300  0.35835    
 174    253.036   -109.300  0.34772    
 175    238.386   -109.300  0.31762    
 176    223.736   -109.300  0.30896    
 177    209.086   -109.300  0.31052    
 178    194.436   -109.300  0.54472    
 179    179.786   -109.300  0.65189    
 180    165.136   -109.300  0.87369    
