!
! 12-DEC-2018 15:41:58
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area 13.9 17.1 /OUTPUT serpens_cn10_2_int.txt
!
 55     62.586   -182.550  0.39179    
 56     77.236   -182.550  0.56119    
 57     91.886   -182.550  0.69298    
 58    106.536   -182.550  0.95274    
 59    121.186   -182.550  0.93197    
 60    135.836   -182.550  0.92618    
 61    150.486   -182.550   1.0843    
 62    165.136   -182.550   1.0847    
 63    179.786   -182.550  0.91262    
 64    194.436   -182.550  0.85662    
 65    209.086   -182.550  0.82767    
 66    223.736   -182.550  0.60250    
 67    238.386   -182.550  0.64318    
 68    253.036   -182.550  0.66600    
 69    267.686   -182.550  0.66911    
 70    267.686   -167.900  0.59782    
 71    253.036   -167.900  0.59258    
 72    238.386   -167.900  0.56481    
 73    223.736   -167.900  0.53378    
 74    209.086   -167.900  0.67305    
 75    194.436   -167.900  0.94943    
 76    179.786   -167.900   1.0544    
 77    165.136   -167.900   1.2564    
 78    150.486   -167.900   1.3506    
 79    135.836   -167.900   1.1819    
 80    121.186   -167.900   1.0856    
 81    106.536   -167.900   1.0373    
 82     91.886   -167.900  0.78647    
 83     77.236   -167.900  0.57827    
 84     62.586   -167.900  0.37636    
 85     47.936   -167.900 -2.59965E-02
 86     33.286   -167.900 -0.21728    
 87     18.636   -167.900  0.25422    
 88      3.986   -167.900  4.22366E-02
 89    -10.664   -167.900 -2.48041E-02
 90    -25.314   -167.900 -1.52857E-02
 91    -39.964   -167.900 -4.16175E-02
 92    -54.614   -167.900  0.15233    
 93    -69.264   -167.900  9.77710E-02
 94    -83.914   -167.900 -0.10057    
 95    -98.564   -153.250 -0.21665    
 96    -83.914   -153.250 -0.10256    
 97    -69.264   -153.250  5.92895E-02
 98    -54.614   -153.250  0.17965    
 99    -39.964   -153.250  2.07756E-04
 100    -25.314   -153.250 -8.60192E-03
 101    -10.664   -153.250 -1.93787E-02
 102      3.986   -153.250  4.44937E-02
 103     18.636   -153.250  0.33734    
 104     33.286   -153.250  0.15202    
 105     47.936   -153.250  8.30963E-02
 106     62.586   -153.250  0.42470    
 107     77.236   -153.250  0.65467    
 108     91.886   -153.250  0.94165    
 109    106.536   -153.250   1.2297    
 110    121.186   -153.250   1.3077    
 111    135.836   -153.250   1.4526    
 112    150.486   -153.250   1.7565    
 113    165.136   -153.250   1.6277    
 114    179.786   -153.250   1.3025    
 115    194.436   -153.250   1.1072    
 116    209.086   -153.250  0.73081    
 117    223.736   -153.250  0.57617    
 118    238.386   -153.250  0.54877    
 119    253.036   -153.250  0.53262    
 120    267.686   -153.250  0.52966    
 121    267.686   -138.600  0.70818    
 122    253.036   -138.600  0.69592    
 123    238.386   -138.600  0.64091    
 124    223.736   -138.600  0.61845    
 125    209.086   -138.600  0.83326    
 126    194.436   -138.600   1.1463    
 127    179.786   -138.600   1.4997    
 128    165.136   -138.600   1.8713    
 129    150.486   -138.600   1.9660    
 130    135.836   -138.600   1.8596    
 131    121.186   -138.600   1.8060    
 132    106.536   -138.600   1.6205    
 133     91.886   -138.600   1.1489    
 134     77.236   -138.600  0.82116    
 135     62.586   -138.600  0.54955    
 136     47.936   -138.600  0.29494    
 137     33.286   -138.600  0.30404    
 138     18.636   -138.600  0.31119    
 139      3.986   -138.600  7.17558E-02
 140    -10.664   -138.600  2.44747E-02
 141    -25.314   -138.600  3.74817E-02
 142    -39.964   -138.600  9.76168E-02
 143    -54.614   -138.600  0.14338    
 144    -69.264   -138.600 -8.83632E-03
 145    -83.914   -138.600 -0.17797    
 146    -98.564   -138.600 -0.28016    
 147    -98.564   -123.950 -0.30045    
 148    -83.914   -123.950 -0.22702    
 149    -69.264   -123.950 -8.05763E-02
 150    -54.614   -123.950  8.54060E-02
 151    -39.964   -123.950  0.10492    
 152    -25.314   -123.950  0.15988    
 153    -10.664   -123.950  0.17559    
 154      3.986   -123.950  0.18043    
 155     18.636   -123.950  0.25903    
 156     33.286   -123.950  0.33958    
 157     47.936   -123.950  0.44694    
 158     62.586   -123.950  0.62573    
 159     77.236   -123.950  0.87549    
 160     91.886   -123.950   1.4100    
 161    106.536   -123.950   2.0930    
 162    121.186   -123.950   2.3091    
 163    135.836   -123.950   2.1938    
 164    150.486   -123.950   1.9561    
 165    165.136   -123.950   1.7344    
 166    179.786   -123.950   1.3968    
 167    194.436   -123.950   1.0936    
 168    209.086   -123.950  0.78226    
 169    223.736   -123.950  0.51201    
 170    238.386   -123.950  0.52849    
 171    253.036   -123.950  0.65115    
 172    267.686   -123.950  0.68211    
 173    267.686   -109.300  0.51509    
 174    253.036   -109.300  0.49287    
 175    238.386   -109.300  0.44199    
 176    223.736   -109.300  0.48285    
 177    209.086   -109.300  0.51285    
 178    194.436   -109.300  0.91108    
 179    179.786   -109.300   1.1339    
 180    165.136   -109.300   1.5138    
 181    150.486   -109.300   1.9275    
 182    135.836   -109.300   2.3115    
 183    121.186   -109.300   2.3720    
 184    106.536   -109.300   2.1050    
 185     91.886   -109.300   1.4926    
 186     77.236   -109.300  0.91582    
 187     62.586   -109.300  0.65057    
 188     47.936   -109.300  0.52792    
 189     33.286   -109.300  0.46649    
 190     18.636   -109.300  0.31283    
 191      3.986   -109.300  0.32520    
 192    -10.664   -109.300  0.32889    
 193    -25.314   -109.300  0.29928    
 194    -39.964   -109.300  0.10585    
 195    -54.614   -109.300  7.79078E-02
 196    -69.264   -109.300 -2.55212E-02
 197    -83.914   -109.300 -9.90989E-02
 198    -98.564   -109.300 -0.13047    
 199    -98.564    -94.650  0.14735    
 200    -83.914    -94.650  0.14093    
 201    -69.264    -94.650  0.13282    
 202    -54.614    -94.650  0.15290    
 203    -39.964    -94.650  0.17584    
 204    -25.314    -94.650  0.33232    
 205    -10.664    -94.650  0.37213    
 206      3.986    -94.650  0.46032    
 207     18.636    -94.650  0.57199    
 208     33.286    -94.650  0.63556    
 209     47.936    -94.650  0.68685    
 210     62.586    -94.650  0.86492    
 211     77.236    -94.650   1.1329    
 212     91.886    -94.650   1.4683    
 213    106.536    -94.650   1.9107    
 214    121.186    -94.650   2.2872    
 215    135.836    -94.650   2.3535    
 216    150.486    -94.650   1.9852    
 217    165.136    -94.650   1.3407    
 218    179.786    -94.650  0.83724    
 219    194.436    -94.650  0.68574    
 220    209.086    -94.650  0.51196    
 221    223.736    -94.650  0.54491    
 222    238.386    -94.650  0.51133    
 223    253.036    -94.650  0.51205    
 224    267.686    -94.650  0.52025    
 225    267.686    -80.000  0.51230    
 226    253.036    -80.000  0.52475    
 227    238.386    -80.000  0.57403    
 228    223.736    -80.000  0.58212    
 229    209.086    -80.000  0.70147    
 230    194.436    -80.000  0.87781    
 231    179.786    -80.000   1.0484    
 232    165.136    -80.000   1.4891    
 233    150.486    -80.000   2.2465    
 234    135.836    -80.000   2.6103    
 235    121.186    -80.000   2.3721    
 236    106.536    -80.000   1.8024    
 237     91.886    -80.000   1.2596    
 238     77.236    -80.000   1.0819    
 239     62.586    -80.000   1.0054    
 240     47.936    -80.000  0.83626    
 241     33.286    -80.000  0.74510    
 242     18.636    -80.000  0.69084    
 243      3.986    -80.000  0.52437    
 244    -10.664    -80.000  0.36731    
 245    -25.314    -80.000  0.30843    
 246    -39.964    -80.000  0.18970    
 247    -54.614    -80.000  9.70787E-02
 248    -69.264    -80.000  3.54540E-02
 249    -83.914    -80.000  8.52837E-03
 250    -98.564    -80.000 -4.84006E-03
 251    -98.564    -65.350  0.28547    
 252    -83.914    -65.350  0.28636    
 253    -69.264    -65.350  0.27406    
 254    -54.614    -65.350  0.23413    
 255    -39.964    -65.350  0.31617    
 256    -25.314    -65.350  0.43137    
 257    -10.664    -65.350  0.49692    
 258      3.986    -65.350  0.66800    
 259     18.636    -65.350  0.77603    
 260     33.286    -65.350  0.70896    
 261     47.936    -65.350  0.63732    
 262     62.586    -65.350  0.67525    
 263     77.236    -65.350  0.73663    
 264     91.886    -65.350  0.99943    
 265    106.536    -65.350   1.5913    
 266    121.186    -65.350   2.4128    
 267    135.836    -65.350   2.7764    
 268    150.486    -65.350   2.4288    
 269    165.136    -65.350   1.6273    
 270    179.786    -65.350   1.1645    
 271    194.436    -65.350  0.87539    
 272    209.086    -65.350  0.64428    
 273    223.736    -65.350  0.56470    
 274    238.386    -65.350  0.54998    
 275    253.036    -65.350  0.42655    
 276    267.686    -65.350  0.39425    
 277    267.686    -50.700  0.30624    
 278    253.036    -50.700  0.31224    
 279    238.386    -50.700  0.36219    
 280    223.736    -50.700  0.52275    
 281    209.086    -50.700  0.58666    
 282    194.436    -50.700  0.67556    
 283    179.786    -50.700  0.93914    
 284    165.136    -50.700   1.3807    
 285    150.486    -50.700   1.9833    
 286    135.836    -50.700   2.2949    
 287    121.186    -50.700   1.9704    
 288    106.536    -50.700   1.2652    
 289     91.886    -50.700  0.77179    
 290     77.236    -50.700  0.54158    
 291     62.586    -50.700  0.45241    
 292     47.936    -50.700  0.45707    
 293     33.286    -50.700  0.57537    
 294     18.636    -50.700  0.71998    
 295      3.986    -50.700  0.64051    
 296    -10.664    -50.700  0.55349    
 297    -25.314    -50.700  0.56138    
 298    -39.964    -50.700  0.47164    
 299    -54.614    -50.700  0.34192    
 300    -69.264    -50.700  0.33840    
 301    -83.914    -50.700  0.34328    
 302    -98.564    -50.700  0.34298    
 303    -98.564    -36.050  0.25845    
 304    -83.914    -36.050  0.26407    
 305    -69.264    -36.050  0.28632    
 306    -54.614    -36.050  0.39491    
 307    -39.964    -36.050  0.57734    
 308    -25.314    -36.050  0.64100    
 309    -10.664    -36.050  0.63409    
 310      3.986    -36.050  0.61909    
 311     18.636    -36.050  0.55501    
 312     33.286    -36.050  0.47637    
 313     47.936    -36.050  0.53377    
 314     62.586    -36.050  0.54386    
 315     77.236    -36.050  0.55568    
 316     91.886    -36.050  0.65838    
 317    106.536    -36.050  0.98113    
 318    121.186    -36.050   1.4791    
 319    135.836    -36.050   1.6267    
 320    150.486    -36.050   1.3848    
 321    165.136    -36.050  0.98062    
 322    179.786    -36.050  0.68393    
 323    194.436    -36.050  0.52600    
 324    209.086    -36.050  0.53000    
 325    223.736    -36.050  0.49502    
 326    238.386    -36.050  0.41736    
 327    253.036    -36.050  0.26523    
 328    267.686    -36.050  0.19348    
 329    267.686    -21.400  0.15993    
 330    253.036    -21.400  0.39882    
 331    238.386    -21.400  0.61712    
 332    223.736    -21.400  0.52525    
 333    209.086    -21.400  0.76644    
 334    194.436    -21.400  0.82825    
 335    179.786    -21.400  0.78511    
 336    165.136    -21.400  0.71928    
 337    150.486    -21.400  0.98379    
 338    135.836    -21.400   1.1842    
 339    121.186    -21.400   1.1245    
 340    106.536    -21.400  0.81017    
 341     91.886    -21.400  0.57389    
 342     77.236    -21.400  0.50243    
 343     62.586    -21.400  0.75305    
 344     47.936    -21.400  0.89778    
 345     33.286    -21.400  0.82377    
 346     18.636    -21.400  0.78325    
 347      3.986    -21.400  0.88351    
 348    -10.664    -21.400  0.77512    
 349    -25.314    -21.400  0.68503    
 350    -39.964    -21.400  0.58324    
 351    -54.614    -21.400  0.40583    
 352    -69.264    -21.400  0.29618    
 353    -83.914    -21.400  0.28115    
 354    -98.564    -21.400  0.28312    
 355    -98.564     -6.750  0.34925    
 356    -83.914     -6.750  0.35275    
 357    -69.264     -6.750  0.37007    
 358    -54.614     -6.750  0.45368    
 359    -39.964     -6.750  0.61957    
 360    -25.314     -6.750  0.83344    
 361    -10.664     -6.750   1.0811    
 362      3.986     -6.750   1.2736    
 363     18.636     -6.750   1.1012    
 364     33.286     -6.750   1.0494    
 365     47.936     -6.750   1.0226    
 366     62.586     -6.750  0.83386    
 367     77.236     -6.750  0.46619    
 368     91.886     -6.750  0.49554    
 369    106.536     -6.750  0.64400    
 370    121.186     -6.750  0.73600    
 371    135.836     -6.750  0.82390    
 372    150.486     -6.750  0.75028    
 373    165.136     -6.750  0.66824    
 374    179.786     -6.750  0.90964    
 375    194.436     -6.750   1.0155    
 376    209.086     -6.750   1.0318    
 377    223.736     -6.750  0.92678    
 378    238.386     -6.750  0.78961    
 379    253.036     -6.750  0.63356    
 380    267.686     -6.750  0.23518    
 381    253.036      7.900   1.1559    
 382    238.386      7.900  0.93663    
 383    223.736      7.900  0.93449    
 384    209.086      7.900  0.93296    
 385    194.436      7.900  0.92359    
 386    179.786      7.900  0.86269    
 387    165.136      7.900  0.66993    
 388    150.486      7.900  0.62072    
 389    135.836      7.900  0.53747    
 390    121.186      7.900  0.46947    
 391    106.536      7.900  0.35859    
 392     91.886      7.900  0.26440    
 393     77.236      7.900  0.32536    
 394     62.586      7.900  0.64918    
 395     47.936      7.900  0.88052    
 396     33.286      7.900   1.0091    
 397     18.636      7.900   1.1207    
 398      3.986      7.900   1.3602    
 399    -10.664      7.900   1.1884    
 400    -25.314      7.900  0.81986    
 401    -39.964      7.900  0.56466    
 402    -54.614      7.900  0.43519    
 403    -69.264      7.900  0.38782    
 404    -83.914      7.900  0.37020    
 405    -98.564      7.900  0.36471    
 406    -98.564     22.550  0.34069    
 407    -83.914     22.550  0.31842    
 408    -69.264     22.550  0.33880    
 409    -54.614     22.550  0.39688    
 410    -39.964     22.550  0.54545    
 411    -25.314     22.550  0.78715    
 412    -10.664     22.550   1.0160    
 413      3.986     22.550   1.1077    
 414     18.636     22.550  0.97049    
 415     33.286     22.550  0.79387    
 416     47.936     22.550  0.62268    
 417     62.586     22.550  0.52795    
 418     77.236     22.550  0.44717    
 419     91.886     22.550  0.34550    
 420    106.536     22.550  0.33874    
 421    121.186     22.550  0.42829    
 422    135.836     22.550  0.42327    
 423    150.486     22.550  0.32882    
 424    165.136     22.550  0.42522    
 425    179.786     22.550  0.67865    
 426    194.436     22.550  0.79393    
 427    209.086     22.550  0.81018    
 428    223.736     22.550  0.81466    
 429    238.386     22.550  0.80696    
 430    238.386     37.200  0.51777    
 431    223.736     37.200  0.53435    
 432    209.086     37.200  0.53748    
 433    194.436     37.200  0.54199    
 434    179.786     37.200  0.49498    
 435    165.136     37.200  0.34940    
 436    150.486     37.200  0.25915    
 437    135.836     37.200  0.30477    
 438    121.186     37.200  0.29144    
 439    106.536     37.200  0.29164    
 440     91.886     37.200  0.36173    
 441     77.236     37.200  0.52327    
 442     62.586     37.200  0.64590    
 443     47.936     37.200  0.60806    
 444     33.286     37.200  0.66873    
 445     18.636     37.200  0.79578    
 446      3.986     37.200  0.92401    
 447    -10.664     37.200  0.97544    
 448    -25.314     37.200  0.89253    
 449    -39.964     37.200  0.71311    
 450    -54.614     37.200  0.55506    
 451    -69.264     37.200  0.50206    
 452    -83.914     37.200  0.55219    
 453    -98.564     37.200  0.91245    
 454    -98.564     51.850  0.92344    
 455    -83.914     51.850  0.84618    
 456    -69.264     51.850  0.59102    
 457    -54.614     51.850  0.55514    
 458    -39.964     51.850  0.69858    
 459    -25.314     51.850  0.92657    
 460    -10.664     51.850   1.0063    
 461      3.986     51.850  0.92016    
 462     18.636     51.850  0.69571    
 463     33.286     51.850  0.59722    
 464     47.936     51.850  0.55330    
 465     62.586     51.850  0.65798    
 466     77.236     51.850  0.66544    
 467     91.886     51.850  0.52261    
 468    106.536     51.850  0.40658    
 469    121.186     51.850  0.31010    
 470    135.836     51.850  0.32350    
 471    150.486     51.850  0.34070    
 472    165.136     51.850  0.39472    
 473    179.786     51.850  0.47548    
 474    194.436     51.850  0.53226    
 475    209.086     51.850  0.50680    
 476    223.736     51.850  0.47760    
 477    238.386     51.850  0.43879    
 478    223.736     66.500  0.49285    
 479    209.086     66.500  0.41296    
 480    194.436     66.500  0.36748    
 481    179.786     66.500  0.38830    
 482    165.136     66.500  0.43573    
 483    150.486     66.500  0.25166    
 484    135.836     66.500  0.23671    
 485    121.186     66.500  0.17351    
 486    106.536     66.500  0.26918    
 487     91.886     66.500  0.47124    
 488     77.236     66.500  0.51526    
 489     62.586     66.500  0.54485    
 490     47.936     66.500  0.45494    
 491     33.286     66.500  0.54063    
 492     18.636     66.500  0.67297    
 493      3.986     66.500  0.86015    
 494    -10.664     66.500  0.99176    
 495    -25.314     66.500  0.92883    
 496    -39.964     66.500  0.78173    
 497    -54.614     66.500  0.67754    
 498    -69.264     66.500  0.69724    
 499    -83.914     66.500  0.82551    
 500    -98.564     66.500  0.84168    
 501    -98.564     81.150  0.67533    
 502    -83.914     81.150  0.68906    
 503    -69.264     81.150  0.75704    
 504    -54.614     81.150  0.76418    
 505    -39.964     81.150  0.91809    
 506    -25.314     81.150   1.0744    
 507    -10.664     81.150   1.0063    
 508      3.986     81.150  0.82356    
 509     18.636     81.150  0.78485    
 510     33.286     81.150  0.74631    
 511     47.936     81.150  0.61237    
 512     62.586     81.150  0.56835    
 513     77.236     81.150  0.54127    
 514     91.886     81.150  0.46149    
 515    106.536     81.150  0.25253    
 516    121.186     81.150  0.15655    
 517    135.836     81.150  0.22573    
 518    150.486     81.150  0.24128    
 519    165.136     81.150  0.43792    
 520    179.786     81.150  0.37534    
 521    194.436     81.150  0.30509    
 522    209.086     81.150  0.25797    
 523    223.736     81.150  0.23065    
 524    223.736     95.800  0.17345    
 525    209.086     95.800  0.25455    
 526    194.436     95.800  0.30401    
 527    179.786     95.800  0.37513    
 528    165.136     95.800  0.43794    
 529    150.486     95.800  0.24111    
 530    135.836     95.800  0.22554    
 531    121.186     95.800  0.15627    
 532    106.536     95.800  0.25228    
 533     91.886     95.800  0.48337    
 534     77.236     95.800  0.54201    
 535     62.586     95.800  0.53407    
 536     47.936     95.800  0.58924    
 537     33.286     95.800  0.70477    
 538     18.636     95.800  0.78681    
 539      3.986     95.800  0.82032    
 540    -10.664     95.800  0.98843    
 541    -25.314     95.800   1.0714    
 542    -39.964     95.800  0.72158    
 543    -54.614     95.800  0.50084    
 544    -69.264     95.800  0.48370    
 545    -83.914     95.800  0.37980    
 546    -98.564     95.800  0.38889    
 547    -98.564    110.450  0.59288    
 548    -83.914    110.450  0.61658    
 549    -69.264    110.450  0.48866    
 550    -54.614    110.450  0.38646    
 551    -39.964    110.450  0.52260    
 552    -25.314    110.450  0.78879    
 553    -10.664    110.450  0.80149    
 554      3.986    110.450  0.79260    
 555     18.636    110.450  0.70332    
 556     33.286    110.450  0.54207    
 557     47.936    110.450  0.46644    
 558     62.586    110.450  0.45224    
 559     77.236    110.450  0.42066    
 560     91.886    110.450  0.40203    
 561    106.536    110.450  0.27334    
 562    121.186    110.450  0.15626    
 563    135.836    110.450  0.22553    
 564    150.486    110.450  0.24111    
 565    165.136    110.450  0.43794    
 566    179.786    110.450  0.37513    
 567    194.436    110.450  0.30406    
 568    209.086    110.450  0.27395    
 569    106.536    125.100  0.34826    
 570     91.886    125.100  0.35191    
 571     77.236    125.100  0.35985    
 572     62.586    125.100  0.37973    
 573     47.936    125.100  0.47515    
 574     33.286    125.100  0.54007    
 575     18.636    125.100  0.51034    
 576      3.986    125.100  0.58721    
 577    -10.664    125.100  0.60058    
 578    -25.314    125.100  0.53079    
 579    -39.964    125.100  0.43492    
 580    -54.614    125.100  0.35939    
 581    -69.264    125.100  0.48871    
 582    -83.914    125.100  0.66227    
 583    -98.564    125.100  0.61619    
 584    -98.564    139.750  0.59322    
 585    -83.914    139.750  0.43732    
 586    -69.264    139.750  0.24819    
 587    -54.614    139.750  0.17807    
 588    -39.964    139.750  0.29777    
 589    -25.314    139.750  0.36019    
 590    -10.664    139.750  0.46903    
 591      3.986    139.750  0.55076    
 592     18.636    139.750  0.57875    
 593     33.286    139.750  0.47446    
 594     47.936    139.750  0.35461    
 595     62.586    139.750  0.28911    
 596     77.236    139.750  0.27466    
 597     91.886    139.750  0.26923    
 598    106.536    139.750  0.26659    
 599    106.536    154.400  5.35829E-02
 600     91.886    154.400  7.70448E-02
 601     77.236    154.400  0.11845    
 602     62.586    154.400  0.18319    
 603     47.936    154.400  0.24134    
 604     33.286    154.400  0.40606    
 605     18.636    154.400  0.60166    
 606      3.986    154.400  0.55088    
 607    -10.664    154.400  0.39209    
 608    -25.314    154.400  0.26486    
 609    -39.964    154.400  0.25922    
 610    -54.614    154.400  0.13626    
 611    -69.264    154.400  0.19028    
 612    -83.914    154.400  0.24435    
 613    -98.564    154.400  0.45926    
 614    -98.564    169.050  0.24585    
 615    -83.914    169.050  0.18896    
 616    -69.264    169.050  0.12075    
 617    -54.614    169.050  0.12816    
 618    -39.964    169.050  0.26140    
 619    -25.314    169.050  0.27254    
 620    -10.664    169.050  0.40656    
 621      3.986    169.050  0.56360    
 622     18.636    169.050  0.55221    
 623     33.286    169.050  0.47136    
 624     47.936    169.050  0.36848    
 625     62.586    169.050  0.26284    
 626     77.236    169.050  0.18667    
 627     91.886    169.050  0.13187    
 628    106.536    169.050  6.29673E-02
 629    106.536    183.700  0.10905    
 630     91.886    183.700  0.15025    
 631     77.236    183.700  0.19061    
 632     62.586    183.700  0.27073    
 633     47.936    183.700  0.38794    
 634     33.286    183.700  0.48116    
 635     18.636    183.700  0.54749    
 636      3.986    183.700  0.56746    
 637    -10.664    183.700  0.41046    
 638    -25.314    183.700  0.27349    
 639    -39.964    183.700  0.25824    
 640    -54.614    183.700  0.12442    
 641    -69.264    183.700  0.11400    
 642    -83.914    183.700  0.17961    
 643    -98.564    183.700  0.23144    
