!
! 19-DEC-2018 13:38:11
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area 5 8.5 /OUTPUT smm1_cn10_blue_4.txt
!
 60    135.836   -182.550   1.9792    
 61    150.486   -182.550   2.0397    
 62    165.136   -182.550   1.8174    
 63    179.786   -182.550   1.6709    
 64    194.436   -182.550   1.7203    
 65    209.086   -182.550   1.5751    
 66    223.736   -182.550  0.93380    
 67    238.386   -182.550  0.73468    
 68    253.036   -182.550  0.73958    
 69    267.686   -182.550  0.74905    
 70    267.686   -167.900  0.75948    
 71    253.036   -167.900  0.74396    
 72    238.386   -167.900  0.71218    
 73    223.736   -167.900  0.86503    
 74    209.086   -167.900   1.0847    
 75    194.436   -167.900   1.6671    
 76    179.786   -167.900   1.9820    
 77    165.136   -167.900   2.4659    
 78    150.486   -167.900   2.7367    
 79    135.836   -167.900   2.4697    
 80    121.186   -167.900   2.1863    
 81    106.536   -167.900   1.8842    
 82     91.886   -167.900   1.3733    
 83     77.236   -167.900  0.82293    
 84     62.586   -167.900  0.50844    
 85     47.936   -167.900  0.44698    
 86     33.286   -167.900  0.41695    
 87     18.636   -167.900  0.38608    
 88      3.986   -167.900  0.38421    
 89    -10.664   -167.900  0.21413    
 90    -25.314   -167.900 -0.18076    
 91    -39.964   -167.900 -0.31690    
 92    -54.614   -167.900  3.29724E-02
 93    -69.264   -167.900  1.48912E-02
 94    -83.914   -167.900 -1.41207E-02
 95    -98.564   -153.250  4.61275E-02
 96    -83.914   -153.250  1.76819E-02
 97    -69.264   -153.250  1.98577E-02
 98    -54.614   -153.250  0.14316    
 99    -39.964   -153.250 -0.15841    
 100    -25.314   -153.250 -0.15239    
 101    -10.664   -153.250  0.21629    
 102      3.986   -153.250  0.38464    
 103     18.636   -153.250  0.39156    
 104     33.286   -153.250  0.51023    
 105     47.936   -153.250  0.59481    
 106     62.586   -153.250  0.73034    
 107     77.236   -153.250   1.0615    
 108     91.886   -153.250   1.6732    
 109    106.536   -153.250   2.2097    
 110    121.186   -153.250   2.4235    
 111    135.836   -153.250   2.7731    
 112    150.486   -153.250   3.2924    
 113    165.136   -153.250   3.1847    
 114    179.786   -153.250   2.4287    
 115    194.436   -153.250   1.7872    
 116    209.086   -153.250   1.0009    
 117    223.736   -153.250  0.93225    
 118    238.386   -153.250  0.88652    
 119    253.036   -153.250  0.91300    
 120    267.686   -153.250  0.92490    
 121    267.686   -138.600   1.0981    
 122    253.036   -138.600   1.0913    
 123    238.386   -138.600   1.0588    
 124    223.736   -138.600  0.97207    
 125    209.086   -138.600   1.1319    
 126    194.436   -138.600   2.0563    
 127    179.786   -138.600   2.8446    
 128    165.136   -138.600   3.4710    
 129    150.486   -138.600   3.4361    
 130    135.836   -138.600   3.1510    
 131    121.186   -138.600   3.1153    
 132    106.536   -138.600   2.9937    
 133     91.886   -138.600   2.3091    
 134     77.236   -138.600   1.6394    
 135     62.586   -138.600   1.1626    
 136     47.936   -138.600  0.81435    
 137     33.286   -138.600  0.64004    
 138     18.636   -138.600  0.47642    
 139      3.986   -138.600  0.39703    
 140    -10.664   -138.600  0.23979    
 141    -25.314   -138.600  4.17561E-02
 142    -39.964   -138.600  0.23193    
 143    -54.614   -138.600  0.15370    
 144    -69.264   -138.600  3.33013E-02
 145    -83.914   -138.600  3.03240E-02
 146    -98.564   -138.600  5.48338E-02
 147    -98.564   -123.950  0.14083    
 148    -83.914   -123.950  0.11932    
 149    -69.264   -123.950  0.10354    
 150    -54.614   -123.950  0.16153    
 151    -39.964   -123.950  0.27224    
 152    -25.314   -123.950  0.33545    
 153    -10.664   -123.950  0.34388    
 154      3.986   -123.950  0.49289    
 155     18.636   -123.950  0.77783    
 156     33.286   -123.950   1.0827    
 157     47.936   -123.950   1.2530    
 158     62.586   -123.950   1.6706    
 159     77.236   -123.950   2.2746    
 160     91.886   -123.950   3.2248    
 161    106.536   -123.950   4.3292    
 162    121.186   -123.950   4.1887    
 163    135.836   -123.950   3.6432    
 164    150.486   -123.950   3.3685    
 165    165.136   -123.950   3.1411    
 166    179.786   -123.950   2.6935    
 167    194.436   -123.950   2.0942    
 168    209.086   -123.950   1.2796    
 169    223.736   -123.950  0.85059    
 170    238.386   -123.950  0.81817    
 171    253.036   -123.950  0.88612    
 172    267.686   -123.950  0.90314    
 173    267.686   -109.300  0.78217    
 174    253.036   -109.300  0.76269    
 175    238.386   -109.300  0.70019    
 176    223.736   -109.300  0.78364    
 177    209.086   -109.300   1.0546    
 178    194.436   -109.300   1.6328    
 179    179.786   -109.300   2.3099    
 180    165.136   -109.300   3.0694    
 181    150.486   -109.300   3.7600    
 182    135.836   -109.300   4.1640    
 183    121.186   -109.300   4.5956    
 184    106.536   -109.300   4.5617    
 185     91.886   -109.300   3.4339    
 186     77.236   -109.300   2.4831    
 187     62.586   -109.300   1.8895    
 188     47.936   -109.300   1.5307    
 189     33.286   -109.300   1.3058    
 190     18.636   -109.300  0.94984    
 191      3.986   -109.300  0.70329    
 192    -10.664   -109.300  0.53801    
 193    -25.314   -109.300  0.33945    
 194    -39.964   -109.300  0.22221    
 195    -54.614   -109.300  0.23008    
 196    -69.264   -109.300  0.27364    
 197    -83.914   -109.300  0.31327    
 198    -98.564   -109.300  0.33196    
 199    -98.564    -94.650  0.35556    
 200    -83.914    -94.650  0.35413    
 201    -69.264    -94.650  0.34506    
 202    -54.614    -94.650  0.34953    
 203    -39.964    -94.650  0.39538    
 204    -25.314    -94.650  0.50661    
 205    -10.664    -94.650  0.69184    
 206      3.986    -94.650  0.87883    
 207     18.636    -94.650   1.0983    
 208     33.286    -94.650   1.3345    
 209     47.936    -94.650   1.5829    
 210     62.586    -94.650   1.9190    
 211     77.236    -94.650   2.3966    
 212     91.886    -94.650   2.9275    
 213    106.536    -94.650   3.8045    
 214    121.186    -94.650   4.3537    
 215    135.836    -94.650   4.5918    
 216    150.486    -94.650   4.3535    
 217    165.136    -94.650   3.1394    
 218    179.786    -94.650   2.0500    
 219    194.436    -94.650   1.4201    
 220    209.086    -94.650  0.98300    
 221    223.736    -94.650  0.80589    
 222    238.386    -94.650  0.67374    
 223    253.036    -94.650  0.50941    
 224    267.686    -94.650  0.46974    
 225    267.686    -80.000  0.54233    
 226    253.036    -80.000  0.57847    
 227    238.386    -80.000  0.74382    
 228    223.736    -80.000  0.90670    
 229    209.086    -80.000   1.1123    
 230    194.436    -80.000   1.7142    
 231    179.786    -80.000   2.2113    
 232    165.136    -80.000   3.2295    
 233    150.486    -80.000   4.7957    
 234    135.836    -80.000   5.1365    
 235    121.186    -80.000   4.3777    
 236    106.536    -80.000   3.1201    
 237     91.886    -80.000   2.1020    
 238     77.236    -80.000   1.8248    
 239     62.586    -80.000   1.6704    
 240     47.936    -80.000   1.4485    
 241     33.286    -80.000   1.2902    
 242     18.636    -80.000   1.3603    
 243      3.986    -80.000   1.1938    
 244    -10.664    -80.000  0.83250    
 245    -25.314    -80.000  0.53210    
 246    -39.964    -80.000  0.45771    
 247    -54.614    -80.000  0.40667    
 248    -69.264    -80.000  0.40507    
 249    -83.914    -80.000  0.40973    
 250    -98.564    -80.000  0.40824    
 251    -98.564    -65.350  0.22077    
 252    -83.914    -65.350  0.22572    
 253    -69.264    -65.350  0.25027    
 254    -54.614    -65.350  0.34593    
 255    -39.964    -65.350  0.45063    
 256    -25.314    -65.350  0.62508    
 257    -10.664    -65.350   1.1023    
 258      3.986    -65.350   1.6484    
 259     18.636    -65.350   1.7388    
 260     33.286    -65.350   1.3484    
 261     47.936    -65.350   1.1303    
 262     62.586    -65.350   1.1705    
 263     77.236    -65.350   1.2192    
 264     91.886    -65.350   1.5457    
 265    106.536    -65.350   2.7607    
 266    121.186    -65.350   4.4684    
 267    135.836    -65.350   5.3353    
 268    150.486    -65.350   4.8634    
 269    165.136    -65.350   3.2491    
 270    179.786    -65.350   2.2433    
 271    194.436    -65.350   1.6599    
 272    209.086    -65.350   1.1579    
 273    223.736    -65.350  0.94106    
 274    238.386    -65.350  0.78588    
 275    253.036    -65.350  0.63896    
 276    267.686    -65.350  0.60642    
 277    267.686    -50.700  0.67632    
 278    253.036    -50.700  0.65820    
 279    238.386    -50.700  0.63647    
 280    223.736    -50.700  0.86000    
 281    209.086    -50.700   1.1118    
 282    194.436    -50.700   1.3812    
 283    179.786    -50.700   1.9723    
 284    165.136    -50.700   2.6790    
 285    150.486    -50.700   3.9325    
 286    135.836    -50.700   4.3576    
 287    121.186    -50.700   3.6049    
 288    106.536    -50.700   2.2660    
 289     91.886    -50.700   1.2706    
 290     77.236    -50.700  0.88716    
 291     62.586    -50.700  0.80950    
 292     47.936    -50.700  0.90473    
 293     33.286    -50.700   1.1924    
 294     18.636    -50.700   1.6132    
 295      3.986    -50.700   1.5961    
 296    -10.664    -50.700   1.1280    
 297    -25.314    -50.700  0.78130    
 298    -39.964    -50.700  0.65871    
 299    -54.614    -50.700  0.48570    
 300    -69.264    -50.700  0.36601    
 301    -83.914    -50.700  0.33557    
 302    -98.564    -50.700  0.32572    
 303    -98.564    -36.050  0.42223    
 304    -83.914    -36.050  0.43414    
 305    -69.264    -36.050  0.45835    
 306    -54.614    -36.050  0.56045    
 307    -39.964    -36.050  0.80595    
 308    -25.314    -36.050  0.86891    
 309    -10.664    -36.050   1.0354    
 310      3.986    -36.050   1.2361    
 311     18.636    -36.050   1.2266    
 312     33.286    -36.050   1.0180    
 313     47.936    -36.050  0.92448    
 314     62.586    -36.050  0.78625    
 315     77.236    -36.050  0.78787    
 316     91.886    -36.050   1.0714    
 317    106.536    -36.050   1.6390    
 318    121.186    -36.050   2.3464    
 319    135.836    -36.050   2.7009    
 320    150.486    -36.050   2.4320    
 321    165.136    -36.050   1.7383    
 322    179.786    -36.050   1.4223    
 323    194.436    -36.050   1.1420    
 324    209.086    -36.050   1.1440    
 325    223.736    -36.050  0.79190    
 326    238.386    -36.050  0.53842    
 327    253.036    -36.050  0.65258    
 328    267.686    -36.050  0.72517    
 329    267.686    -21.400  0.70589    
 330    253.036    -21.400  0.59865    
 331    238.386    -21.400  0.52360    
 332    223.736    -21.400  0.81896    
 333    209.086    -21.400   1.0528    
 334    194.436    -21.400   1.0142    
 335    179.786    -21.400   1.0553    
 336    165.136    -21.400   1.1322    
 337    150.486    -21.400   1.6328    
 338    135.836    -21.400   1.8055    
 339    121.186    -21.400   1.6527    
 340    106.536    -21.400   1.2872    
 341     91.886    -21.400  0.93412    
 342     77.236    -21.400  0.77651    
 343     62.586    -21.400   1.0336    
 344     47.936    -21.400   1.2432    
 345     33.286    -21.400   1.1848    
 346     18.636    -21.400   1.1712    
 347      3.986    -21.400   1.2240    
 348    -10.664    -21.400   1.0372    
 349    -25.314    -21.400  0.84023    
 350    -39.964    -21.400  0.64802    
 351    -54.614    -21.400  0.43063    
 352    -69.264    -21.400  0.39582    
 353    -83.914    -21.400  0.38586    
 354    -98.564    -21.400  0.37703    
 355    -98.564     -6.750  0.52240    
 356    -83.914     -6.750  0.52497    
 357    -69.264     -6.750  0.51385    
 358    -54.614     -6.750  0.46871    
 359    -39.964     -6.750  0.57817    
 360    -25.314     -6.750  0.81300    
 361    -10.664     -6.750   1.0997    
 362      3.986     -6.750   1.3233    
 363     18.636     -6.750   1.2673    
 364     33.286     -6.750   1.2870    
 365     47.936     -6.750   1.2787    
 366     62.586     -6.750   1.0046    
 367     77.236     -6.750  0.62556    
 368     91.886     -6.750  0.65298    
 369    106.536     -6.750  0.83852    
 370    121.186     -6.750   1.2212    
 371    135.836     -6.750   1.3003    
 372    150.486     -6.750   1.2061    
 373    165.136     -6.750  0.90498    
 374    179.786     -6.750   1.0027    
 375    194.436     -6.750   1.1032    
 376    209.086     -6.750   1.1234    
 377    223.736     -6.750   1.0605    
 378    238.386     -6.750  0.52423    
 379    253.036     -6.750  0.54143    
 380    267.686     -6.750  0.65238    
 381    253.036      7.900  0.36840    
 382    238.386      7.900   1.0492    
 383    223.736      7.900   1.2493    
 384    209.086      7.900   1.2444    
 385    194.436      7.900   1.2304    
 386    179.786      7.900   1.1262    
 387    165.136      7.900  0.90847    
 388    150.486      7.900  0.99554    
 389    135.836      7.900   1.0629    
 390    121.186      7.900  0.87522    
 391    106.536      7.900  0.48488    
 392     91.886      7.900  0.21567    
 393     77.236      7.900  0.40817    
 394     62.586      7.900  0.84255    
 395     47.936      7.900   1.0230    
 396     33.286      7.900   1.1045    
 397     18.636      7.900   1.0720    
 398      3.986      7.900   1.1830    
 399    -10.664      7.900   1.0450    
 400    -25.314      7.900  0.71821    
 401    -39.964      7.900  0.53070    
 402    -54.614      7.900  0.45222    
 403    -69.264      7.900  0.41896    
 404    -83.914      7.900  0.40338    
 405    -98.564      7.900  0.39524    
 406    -98.564     22.550  0.40236    
 407    -83.914     22.550  0.40196    
 408    -69.264     22.550  0.44354    
 409    -54.614     22.550  0.55153    
 410    -39.964     22.550  0.61227    
 411    -25.314     22.550  0.73632    
 412    -10.664     22.550  0.98015    
 413      3.986     22.550   1.0667    
 414     18.636     22.550  0.94140    
 415     33.286     22.550  0.85152    
 416     47.936     22.550  0.79917    
 417     62.586     22.550  0.73661    
 418     77.236     22.550  0.63916    
 419     91.886     22.550  0.52432    
 420    106.536     22.550  0.55213    
 421    121.186     22.550  0.63904    
 422    135.836     22.550  0.78895    
 423    150.486     22.550  0.82984    
 424    165.136     22.550  0.95398    
 425    179.786     22.550   1.0870    
 426    194.436     22.550   1.1716    
 427    209.086     22.550   1.1840    
 428    223.736     22.550   1.1863    
 429    238.386     22.550   1.1838    
 430    238.386     37.200  0.87392    
 431    223.736     37.200  0.88530    
 432    209.086     37.200  0.88520    
 433    194.436     37.200  0.88178    
 434    179.786     37.200  0.86126    
 435    165.136     37.200  0.83300    
 436    150.486     37.200  0.65169    
 437    135.836     37.200  0.58532    
 438    121.186     37.200  0.60571    
 439    106.536     37.200  0.59186    
 440     91.886     37.200  0.61757    
 441     77.236     37.200  0.68979    
 442     62.586     37.200  0.69511    
 443     47.936     37.200  0.69351    
 444     33.286     37.200  0.64378    
 445     18.636     37.200  0.78314    
 446      3.986     37.200   1.0243    
 447    -10.664     37.200   1.0225    
 448    -25.314     37.200  0.93037    
 449    -39.964     37.200  0.77151    
 450    -54.614     37.200  0.68273    
 451    -69.264     37.200  0.57674    
 452    -83.914     37.200  0.57615    
 453    -98.564     37.200  0.68873    
 454    -98.564     51.850  0.70683    
 455    -83.914     51.850  0.73690    
 456    -69.264     51.850  0.67246    
 457    -54.614     51.850  0.68644    
 458    -39.964     51.850  0.79996    
 459    -25.314     51.850  0.92803    
 460    -10.664     51.850  0.92801    
 461      3.986     51.850  0.86483    
 462     18.636     51.850  0.62013    
 463     33.286     51.850  0.53560    
 464     47.936     51.850  0.61723    
 465     62.586     51.850  0.73937    
 466     77.236     51.850  0.85010    
 467     91.886     51.850  0.74444    
 468    106.536     51.850  0.71450    
 469    121.186     51.850  0.60296    
 470    135.836     51.850  0.45279    
 471    150.486     51.850  0.59845    
 472    165.136     51.850  0.75162    
 473    179.786     51.850  0.70029    
 474    194.436     51.850  0.70063    
 475    209.086     51.850  0.70376    
 476    223.736     51.850  0.69440    
 477    238.386     51.850  0.66810    
 478    223.736     66.500  0.58471    
 479    209.086     66.500  0.42218    
 480    194.436     66.500  0.32378    
 481    179.786     66.500  0.41012    
 482    165.136     66.500  0.58176    
 483    150.486     66.500  0.54004    
 484    135.836     66.500  0.32142    
 485    121.186     66.500  0.19141    
 486    106.536     66.500  0.29768    
 487     91.886     66.500  0.49525    
 488     77.236     66.500  0.76673    
 489     62.586     66.500  0.65461    
 490     47.936     66.500  0.53261    
 491     33.286     66.500  0.52449    
 492     18.636     66.500  0.65151    
 493      3.986     66.500  0.80069    
 494    -10.664     66.500  0.84431    
 495    -25.314     66.500  0.81703    
 496    -39.964     66.500  0.78743    
 497    -54.614     66.500  0.77383    
 498    -69.264     66.500  0.88925    
 499    -83.914     66.500  0.84282    
 500    -98.564     66.500  0.71276    
 501    -98.564     81.150  0.58424    
 502    -83.914     81.150  0.78681    
 503    -69.264     81.150  0.94210    
 504    -54.614     81.150  0.87593    
 505    -39.964     81.150   1.0073    
 506    -25.314     81.150   1.1492    
 507    -10.664     81.150   1.0533    
 508      3.986     81.150  0.89378    
 509     18.636     81.150  0.84844    
 510     33.286     81.150  0.66047    
 511     47.936     81.150  0.54221    
 512     62.586     81.150  0.52088    
 513     77.236     81.150  0.65690    
 514     91.886     81.150  0.46822    
 515    106.536     81.150  0.25405    
 516    121.186     81.150  0.15184    
 517    135.836     81.150  0.30965    
 518    150.486     81.150  0.53279    
 519    165.136     81.150  0.56206    
 520    179.786     81.150  0.37284    
 521    194.436     81.150  0.22024    
 522    209.086     81.150  0.18409    
 523    223.736     81.150  0.20632    
 524    223.736     95.800  0.16246    
 525    209.086     95.800  0.17892    
 526    194.436     95.800  0.21846    
 527    179.786     95.800  0.37223    
 528    165.136     95.800  0.56173    
 529    150.486     95.800  0.53267    
 530    135.836     95.800  0.30947    
 531    121.186     95.800  0.15121    
 532    106.536     95.800  0.25336    
 533     91.886     95.800  0.46617    
 534     77.236     95.800  0.46682    
 535     62.586     95.800  0.45742    
 536     47.936     95.800  0.46176    
 537     33.286     95.800  0.56178    
 538     18.636     95.800  0.70726    
 539      3.986     95.800  0.76745    
 540    -10.664     95.800  0.98433    
 541    -25.314     95.800   1.1248    
 542    -39.964     95.800  0.90302    
 543    -54.614     95.800  0.59637    
 544    -69.264     95.800  0.51594    
 545    -83.914     95.800  0.34554    
 546    -98.564     95.800 -7.96668E-02
 547    -98.564    110.450  0.41620    
 548    -83.914    110.450  0.34901    
 549    -69.264    110.450  0.30682    
 550    -54.614    110.450  0.38298    
 551    -39.964    110.450  0.65685    
 552    -25.314    110.450  0.74081    
 553    -10.664    110.450  0.61787    
 554      3.986    110.450  0.60233    
 555     18.636    110.450  0.51605    
 556     33.286    110.450  0.27469    
 557     47.936    110.450  0.20577    
 558     62.586    110.450  0.31742    
 559     77.236    110.450  0.32712    
 560     91.886    110.450  0.32161    
 561    106.536    110.450  0.26295    
 562    121.186    110.450  0.15120    
 563    135.836    110.450  0.30946    
 564    150.486    110.450  0.53267    
 565    165.136    110.450  0.56173    
 566    179.786    110.450  0.37222    
 567    194.436    110.450  0.21839    
 568    209.086    110.450  0.16085    
 569    106.536    125.100  0.29235    
 570     91.886    125.100  0.29808    
 571     77.236    125.100  0.31110    
 572     62.586    125.100  0.32722    
 573     47.936    125.100  0.22854    
 574     33.286    125.100  0.23116    
 575     18.636    125.100  0.41924    
 576      3.986    125.100  0.46820    
 577    -10.664    125.100  0.39127    
 578    -25.314    125.100  0.46986    
 579    -39.964    125.100  0.53083    
 580    -54.614    125.100  0.38800    
 581    -69.264    125.100  0.42277    
 582    -83.914    125.100  0.82043    
 583    -98.564    125.100   1.2598    
 584    -98.564    139.750   1.3375    
 585    -83.914    139.750  0.53716    
 586    -69.264    139.750  0.18238    
 587    -54.614    139.750  0.17495    
 588    -39.964    139.750  0.34111    
 589    -25.314    139.750  0.40011    
 590    -10.664    139.750  0.35672    
 591      3.986    139.750  0.44196    
 592     18.636    139.750  0.43529    
 593     33.286    139.750  0.34538    
 594     47.936    139.750  0.25426    
 595     62.586    139.750  0.19642    
 596     77.236    139.750  0.16579    
 597     91.886    139.750  0.15195    
 598    106.536    139.750  0.14623    
 599    106.536    154.400 -2.90558E-02
 600     91.886    154.400 -9.83510E-03
 601     77.236    154.400  3.00644E-02
 602     62.586    154.400  9.02987E-02
 603     47.936    154.400  0.18911    
 604     33.286    154.400  0.45232    
 605     18.636    154.400  0.62218    
 606      3.986    154.400  0.58104    
 607    -10.664    154.400  0.43935    
 608    -25.314    154.400  0.46368    
 609    -39.964    154.400  0.28368    
 610    -54.614    154.400 -5.13166E-02
 611    -69.264    154.400 -3.97706E-02
 612    -83.914    154.400  3.64981E-02
 613    -98.564    154.400  0.83704    
 614    -98.564    169.050 -0.20966    
 615    -83.914    169.050 -0.21871    
 616    -69.264    169.050 -0.17360    
 617    -54.614    169.050  2.20425E-02
 618    -39.964    169.050  0.27984    
 619    -25.314    169.050  0.30498    
 620    -10.664    169.050  0.35544    
 621      3.986    169.050  0.37711    
 622     18.636    169.050  0.42381    
 623     33.286    169.050  0.39993    
 624     47.936    169.050  0.11175    
 625     62.586    169.050  0.34587    
 626     77.236    169.050  0.42416    
 627     91.886    169.050  0.32045    
 628    106.536    169.050  0.16316    
 629    106.536    183.700  0.43368    
 630     91.886    183.700  0.49837    
 631     77.236    183.700  0.52333    
 632     62.586    183.700  0.38597    
 633     47.936    183.700  0.10132    
 634     33.286    183.700  0.38973    
 635     18.636    183.700  0.39148    
 636      3.986    183.700  0.33840    
 637    -10.664    183.700  0.33708    
 638    -25.314    183.700  0.28006    
 639    -39.964    183.700  0.27544    
 640    -54.614    183.700  3.75700E-02
 641    -69.264    183.700 -0.17362    
 642    -83.914    183.700 -0.24280    
 643    -98.564    183.700 -0.28003    
