!
! 05-APR-2020 19:48:06
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area -38.92 -37.6 /OUTPUT serpens_cn10_red2_smm4.txt
!
 1    238.386   -226.500  0.13129    
 2    223.736   -226.500  0.14523    
 3    209.086   -226.500  0.14410    
 4    194.436   -226.500  0.13622    
 5    179.786   -226.500  0.12762    
 6    165.136   -226.500  0.29099    
 7    150.486   -226.500  0.23885    
 8    135.836   -226.500  0.15273    
 9    121.186   -226.500  0.24905    
 10    106.536   -226.500  0.29674    
 11     91.886   -226.500  0.30354    
 12     77.236   -226.500  0.30447    
 13     33.286   -211.850  6.89434E-03
 14     47.936   -211.850  0.13810    
 15     62.586   -211.850  5.30225E-02
 16     77.236   -211.850  0.20023    
 17     91.886   -211.850  0.29244    
 18    106.536   -211.850  0.28525    
 19    121.186   -211.850  0.23852    
 20    135.836   -211.850  0.16828    
 21    150.486   -211.850  0.28277    
 22    165.136   -211.850  0.28841    
 23    179.786   -211.850  0.19306    
 24    194.436   -211.850  0.22969    
 25    209.086   -211.850  0.24224    
 26    223.736   -211.850  0.24399    
 27    238.386   -211.850  0.10797    
 28    253.036   -211.850 -1.78126E-02
 29    267.686   -211.850  9.06308E-03
 30    267.686   -197.200 -1.60191E-02
 31    253.036   -197.200 -1.56889E-02
 32    238.386   -197.200 -2.46709E-03
 33    223.736   -197.200  0.18299    
 34    209.086   -197.200  0.27034    
 35    194.436   -197.200  0.26596    
 36    179.786   -197.200  0.25040    
 37    165.136   -197.200  0.28653    
 38    150.486   -197.200  0.31486    
 39    135.836   -197.200  0.21907    
 40    121.186   -197.200  0.20498    
 41    106.536   -197.200  0.20673    
 42     91.886   -197.200  0.11299    
 43     77.236   -197.200 -2.63911E-02
 44     62.586   -197.200  7.90157E-02
 45     47.936   -197.200  0.14271    
 46     33.286   -197.200  8.79878E-02
 47     18.636   -197.200  7.20942E-02
 48    -39.964   -182.550 -0.14793    
 49    -25.314   -182.550 -0.20611    
 50    -10.664   -182.550 -9.60177E-02
 51      3.986   -182.550  6.73552E-02
 52     18.636   -182.550  8.96725E-02
 53     33.286   -182.550  0.10310    
 54     47.936   -182.550  0.15302    
 55     62.586   -182.550  0.12283    
 56     77.236   -182.550  3.83169E-03
 57     91.886   -182.550 -1.30643E-02
 58    106.536   -182.550  0.16685    
 59    121.186   -182.550  0.26583    
 60    135.836   -182.550  0.25363    
 61    150.486   -182.550  0.25880    
 62    165.136   -182.550  0.22181    
 63    179.786   -182.550  0.20608    
 64    194.436   -182.550  0.16990    
 65    209.086   -182.550  0.19753    
 66    223.736   -182.550  4.87067E-02
 67    238.386   -182.550  1.19550E-02
 68    253.036   -182.550  5.68371E-04
 69    267.686   -182.550  9.24028E-05
 70    267.686   -167.900  4.89738E-02
 71    253.036   -167.900  4.79307E-02
 72    238.386   -167.900  4.75118E-02
 73    223.736   -167.900  5.01462E-02
 74    209.086   -167.900  0.20004    
 75    194.436   -167.900  0.17551    
 76    179.786   -167.900  0.15617    
 77    165.136   -167.900  0.11360    
 78    150.486   -167.900  0.15712    
 79    135.836   -167.900  0.19599    
 80    121.186   -167.900  0.22830    
 81    106.536   -167.900  0.16310    
 82     91.886   -167.900  7.24290E-02
 83     77.236   -167.900  7.95471E-02
 84     62.586   -167.900  0.18049    
 85     47.936   -167.900  0.16346    
 86     33.286   -167.900  0.12270    
 87     18.636   -167.900 -1.29500E-02
 88      3.986   -167.900  6.74176E-02
 89    -10.664   -167.900 -9.52339E-02
 90    -25.314   -167.900 -0.20455    
 91    -39.964   -167.900 -0.15283    
 92    -54.614   -167.900  0.10791    
 93    -69.264   -167.900  0.17433    
 94    -83.914   -167.900  0.15416    
 95    -98.564   -153.250  0.17693    
 96    -83.914   -153.250  0.17368    
 97    -69.264   -153.250  0.17303    
 98    -54.614   -153.250  0.14981    
 99    -39.964   -153.250 -0.10773    
 100    -25.314   -153.250 -0.19437    
 101    -10.664   -153.250 -9.02675E-02
 102      3.986   -153.250  6.85955E-02
 103     18.636   -153.250 -3.22999E-02
 104     33.286   -153.250  8.68750E-02
 105     47.936   -153.250  0.17728    
 106     62.586   -153.250  0.20357    
 107     77.236   -153.250  0.17186    
 108     91.886   -153.250  0.22118    
 109    106.536   -153.250  0.37067    
 110    121.186   -153.250  0.41484    
 111    135.836   -153.250  0.33556    
 112    150.486   -153.250  0.24752    
 113    165.136   -153.250  0.14499    
 114    179.786   -153.250  0.13069    
 115    194.436   -153.250  0.14722    
 116    209.086   -153.250  0.11487    
 117    223.736   -153.250  5.68141E-02
 118    238.386   -153.250  6.24804E-02
 119    253.036   -153.250  7.53058E-02
 120    267.686   -153.250  8.06571E-02
 121    267.686   -138.600  5.37577E-02
 122    253.036   -138.600  5.32681E-02
 123    238.386   -138.600  5.59785E-02
 124    223.736   -138.600  6.27200E-02
 125    209.086   -138.600  0.11631    
 126    194.436   -138.600  0.13050    
 127    179.786   -138.600  0.16526    
 128    165.136   -138.600  0.24038    
 129    150.486   -138.600  0.32069    
 130    135.836   -138.600  0.47856    
 131    121.186   -138.600  0.59007    
 132    106.536   -138.600  0.49840    
 133     91.886   -138.600  0.30180    
 134     77.236   -138.600  0.20915    
 135     62.586   -138.600  0.17327    
 136     47.936   -138.600  0.15653    
 137     33.286   -138.600  5.77391E-02
 138     18.636   -138.600 -4.14986E-03
 139      3.986   -138.600  8.13075E-02
 140    -10.664   -138.600 -5.32608E-02
 141    -25.314   -138.600 -0.11954    
 142    -39.964   -138.600  1.50799E-02
 143    -54.614   -138.600  0.13686    
 144    -69.264   -138.600  0.18124    
 145    -83.914   -138.600  0.20239    
 146    -98.564   -138.600  0.21526    
 147    -98.564   -123.950  0.27882    
 148    -83.914   -123.950  0.25702    
 149    -69.264   -123.950  0.20324    
 150    -54.614   -123.950  9.35120E-02
 151    -39.964   -123.950  3.22692E-02
 152    -25.314   -123.950  4.74092E-02
 153    -10.664   -123.950  5.40884E-02
 154      3.986   -123.950  0.11829    
 155     18.636   -123.950  7.11955E-02
 156     33.286   -123.950  0.11514    
 157     47.936   -123.950  0.10852    
 158     62.586   -123.950  0.16531    
 159     77.236   -123.950  0.24406    
 160     91.886   -123.950  0.36375    
 161    106.536   -123.950  0.56560    
 162    121.186   -123.950  0.67261    
 163    135.836   -123.950  0.55019    
 164    150.486   -123.950  0.35757    
 165    165.136   -123.950  0.26328    
 166    179.786   -123.950  0.20891    
 167    194.436   -123.950  0.15896    
 168    209.086   -123.950  0.14049    
 169    223.736   -123.950  7.15179E-02
 170    238.386   -123.950  8.17721E-02
 171    253.036   -123.950  8.07699E-02
 172    267.686   -123.950  7.78878E-02
 173    267.686   -109.300  0.26078    
 174    253.036   -109.300  0.23788    
 175    238.386   -109.300  0.12374    
 176    223.736   -109.300  3.41851E-02
 177    209.086   -109.300  0.20439    
 178    194.436   -109.300  0.21318    
 179    179.786   -109.300  0.21586    
 180    165.136   -109.300  0.24422    
 181    150.486   -109.300  0.37531    
 182    135.836   -109.300  0.49507    
 183    121.186   -109.300  0.56633    
 184    106.536   -109.300  0.50917    
 185     91.886   -109.300  0.34890    
 186     77.236   -109.300  0.20396    
 187     62.586   -109.300  0.12470    
 188     47.936   -109.300  7.76383E-02
 189     33.286   -109.300  0.11892    
 190     18.636   -109.300  5.05920E-02
 191      3.986   -109.300  0.10153    
 192    -10.664   -109.300  0.14519    
 193    -25.314   -109.300  0.12658    
 194    -39.964   -109.300  4.20974E-03
 195    -54.614   -109.300  2.95600E-02
 196    -69.264   -109.300  0.18181    
 197    -83.914   -109.300  0.24761    
 198    -98.564   -109.300  0.26589    
 199    -98.564    -94.650  0.15862    
 200    -83.914    -94.650  0.14983    
 201    -69.264    -94.650  0.11227    
 202    -54.614    -94.650  4.42438E-02
 203    -39.964    -94.650  5.52988E-02
 204    -25.314    -94.650  0.10648    
 205    -10.664    -94.650  0.13898    
 206      3.986    -94.650  9.49865E-02
 207     18.636    -94.650  9.55167E-02
 208     33.286    -94.650  0.13236    
 209     47.936    -94.650  0.11437    
 210     62.586    -94.650  0.13817    
 211     77.236    -94.650  0.17899    
 212     91.886    -94.650  0.32175    
 213    106.536    -94.650  0.40238    
 214    121.186    -94.650  0.42333    
 215    135.836    -94.650  0.35693    
 216    150.486    -94.650  0.27608    
 217    165.136    -94.650  0.19508    
 218    179.786    -94.650  0.16551    
 219    194.436    -94.650  0.18989    
 220    209.086    -94.650  0.19702    
 221    223.736    -94.650  5.33275E-02
 222    238.386    -94.650  0.14971    
 223    253.036    -94.650  0.29149    
 224    267.686    -94.650  0.32190    
 225    267.686    -80.000  0.22653    
 226    253.036    -80.000  0.22348    
 227    238.386    -80.000  0.19474    
 228    223.736    -80.000  0.14033    
 229    209.086    -80.000  0.22051    
 230    194.436    -80.000  0.20516    
 231    179.786    -80.000  0.21956    
 232    165.136    -80.000  0.25327    
 233    150.486    -80.000  0.26016    
 234    135.836    -80.000  0.29218    
 235    121.186    -80.000  0.35984    
 236    106.536    -80.000  0.31323    
 237     91.886    -80.000  0.28000    
 238     77.236    -80.000  0.22276    
 239     62.586    -80.000  0.20524    
 240     47.936    -80.000  0.21185    
 241     33.286    -80.000  0.15965    
 242     18.636    -80.000  0.12425    
 243      3.986    -80.000  0.14577    
 244    -10.664    -80.000  0.13117    
 245    -25.314    -80.000  0.17370    
 246    -39.964    -80.000  0.12167    
 247    -54.614    -80.000  0.11793    
 248    -69.264    -80.000  0.22765    
 249    -83.914    -80.000  0.26295    
 250    -98.564    -80.000  0.26087    
 251    -98.564    -65.350  0.15091    
 252    -83.914    -65.350  0.16212    
 253    -69.264    -65.350  0.15867    
 254    -54.614    -65.350  0.11105    
 255    -39.964    -65.350  0.12615    
 256    -25.314    -65.350  0.16611    
 257    -10.664    -65.350  0.14965    
 258      3.986    -65.350  0.16470    
 259     18.636    -65.350  0.12429    
 260     33.286    -65.350  0.15599    
 261     47.936    -65.350  0.22459    
 262     62.586    -65.350  0.21106    
 263     77.236    -65.350  0.16728    
 264     91.886    -65.350  0.18675    
 265    106.536    -65.350  0.22380    
 266    121.186    -65.350  0.28565    
 267    135.836    -65.350  0.29649    
 268    150.486    -65.350  0.37127    
 269    165.136    -65.350  0.35392    
 270    179.786    -65.350  0.26336    
 271    194.436    -65.350  0.21410    
 272    209.086    -65.350  0.21659    
 273    223.736    -65.350  0.17603    
