!
! 19-DEC-2018 15:16:55
! Input file  : serpens_hcn10_conv.30m
! Input command: ANALYSE\PRINT area 0 2 /OUTPUT smm34_hcn10_red_1.txt
!
 79    238.386   -153.250  0.21416    
 80    238.386   -138.600  0.12726    
 81    223.736   -138.600  0.14418    
 82    209.086   -138.600  0.31727    
 83    194.436   -138.600  0.39893    
 84    179.786   -138.600  0.42895    
 85    165.136   -138.600  0.53825    
 86    150.486   -138.600  0.71209    
 87    135.836   -138.600  0.67570    
 88    121.186   -138.600  0.82677    
 89    106.536   -138.600  0.80629    
 90     91.886   -138.600  0.84505    
 91     77.236   -138.600  0.70826    
 92     62.586   -138.600  0.59603    
 93     47.936   -138.600  0.38362    
 94     33.286   -138.600  0.35283    
 95     18.636   -138.600  0.32600    
 96      3.986   -138.600  0.43454    
 97    -10.664   -138.600  0.37412    
 98    -25.314   -138.600  0.59226    
 99    -39.964   -138.600  0.42786    
 100    -54.614   -138.600  0.39428    
 101    -69.264   -138.600  0.21906    
 102    -83.914   -138.600  0.18491    
 103    -83.914   -123.950  0.18958    
 104    -69.264   -123.950  0.20316    
 105    -54.614   -123.950  0.39536    
 106    -39.964   -123.950  0.42555    
 107    -25.314   -123.950  0.57273    
 108    -10.664   -123.950  0.37343    
 109      3.986   -123.950  0.42566    
 110     18.636   -123.950  0.40148    
 111     33.286   -123.950  0.50794    
 112     47.936   -123.950  0.78482    
 113     62.586   -123.950  0.82796    
 114     77.236   -123.950  0.71700    
 115     91.886   -123.950  0.87618    
 116    106.536   -123.950   1.0914    
 117    121.186   -123.950   1.1212    
 118    135.836   -123.950  0.95543    
 119    150.486   -123.950  0.90469    
 120    165.136   -123.950  0.44389    
 121    179.786   -123.950  0.47299    
 122    194.436   -123.950  0.22267    
 123    209.086   -123.950  0.47274    
 124    223.736   -123.950  0.13894    
 125    238.386   -123.950  0.10194    
 126    238.386   -109.300  0.16379    
 127    223.736   -109.300  0.17593    
 128    209.086   -109.300  0.31568    
 129    194.436   -109.300  0.57292    
 130    179.786   -109.300  0.42761    
 131    165.136   -109.300  0.52039    
 132    150.486   -109.300  0.68434    
 133    135.836   -109.300  0.70190    
 134    121.186   -109.300   1.0918    
 135    106.536   -109.300   1.0644    
 136     91.886   -109.300   1.1906    
 137     77.236   -109.300   1.0204    
 138     62.586   -109.300   1.0664    
 139     47.936   -109.300   1.1853    
 140     33.286   -109.300  0.97557    
 141     18.636   -109.300  0.99472    
 142      3.986   -109.300  0.30325    
 143    -10.664   -109.300  0.42511    
 144    -25.314   -109.300  0.58899    
 145    -39.964   -109.300  0.40987    
 146    -54.614   -109.300  0.18798    
 147    -69.264   -109.300  0.37644    
 148    -83.914   -109.300  0.41363    
 149    -83.914    -94.650  0.19955    
 150    -69.264    -94.650  0.17383    
 151    -54.614    -94.650  0.24562    
 152    -39.964    -94.650  0.84896    
 153    -25.314    -94.650  0.66121    
 154    -10.664    -94.650  0.58612    
 155      3.986    -94.650  0.32709    
 156     18.636    -94.650  0.79632    
 157     33.286    -94.650  0.69572    
 158     47.936    -94.650   1.0443    
 159     62.586    -94.650   1.0810    
 160     77.236    -94.650  0.86132    
 161     91.886    -94.650  0.70520    
 162    106.536    -94.650  0.88899    
 163    121.186    -94.650  0.94087    
 164    135.836    -94.650  0.59790    
 165    150.486    -94.650  0.77535    
 166    165.136    -94.650  0.72476    
 167    179.786    -94.650  0.53638    
 168    194.436    -94.650  0.51795    
 169    209.086    -94.650  0.14523    
 170    223.736    -94.650  0.40303    
 171    238.386    -94.650  0.43147    
 172    238.386    -80.000  0.16199    
 173    223.736    -80.000  0.18464    
 174    209.086    -80.000  0.45549    
 175    194.436    -80.000  0.67318    
 176    179.786    -80.000   1.0098    
 177    165.136    -80.000  0.93023    
 178    150.486    -80.000  0.91157    
 179    135.836    -80.000  0.66681    
 180    121.186    -80.000  0.76440    
 181    106.536    -80.000  0.58445    
 182     91.886    -80.000  0.64599    
 183     77.236    -80.000  0.56339    
 184     62.586    -80.000  0.68526    
 185     47.936    -80.000  0.64200    
 186     33.286    -80.000  0.51454    
 187     18.636    -80.000  3.01202E-02
 188      3.986    -80.000  0.36632    
 189    -10.664    -80.000  0.57127    
 190    -25.314    -80.000  0.75814    
 191    -39.964    -80.000  0.75414    
 192    -54.614    -80.000  0.41400    
 193    -69.264    -80.000  0.15866    
 194    -83.914    -80.000  0.15732    
 195    -83.914    -65.350  0.45240    
 196    -69.264    -65.350  0.45025    
 197    -54.614    -65.350  0.44040    
 198    -39.964    -65.350  0.75694    
 199    -25.314    -65.350  0.56851    
 200    -10.664    -65.350  0.80576    
 201      3.986    -65.350  0.48400    
 202     18.636    -65.350 -0.23262    
 203     33.286    -65.350  0.54164    
 204     47.936    -65.350  0.34295    
 205     62.586    -65.350  0.38454    
 206     77.236    -65.350  0.34851    
 207     91.886    -65.350  0.39564    
 208    106.536    -65.350  0.49999    
 209    121.186    -65.350  0.56741    
 210    135.836    -65.350  0.81968    
 211    150.486    -65.350   1.0178    
 212    165.136    -65.350  0.84467    
 213    179.786    -65.350  0.88795    
 214    194.436    -65.350  0.61465    
 215    209.086    -65.350  0.51822    
 216    223.736    -65.350  0.33687    
 217    238.386    -65.350  0.33930    
 218    238.386    -50.700  0.45988    
 219    223.736    -50.700  0.45517    
 220    209.086    -50.700  0.32379    
 221    194.436    -50.700  0.47521    
 222    179.786    -50.700  0.75273    
 223    165.136    -50.700  0.88658    
 224    150.486    -50.700  0.97907    
 225    135.836    -50.700  0.77490    
 226    121.186    -50.700  0.49864    
 227    106.536    -50.700  0.55062    
 228     91.886    -50.700  0.43534    
 229     77.236    -50.700  1.52912E-02
 230     62.586    -50.700  0.25105    
 231     47.936    -50.700  0.17054    
 232     33.286    -50.700  0.19007    
 233     18.636    -50.700 -3.77619E-02
 234      3.986    -50.700  0.44244    
 235    -10.664    -50.700  0.61346    
 236    -25.314    -50.700  0.84773    
 237    -39.964    -50.700  0.89700    
 238    -54.614    -50.700  0.44449    
 239    -69.264    -50.700  0.17123    
 240    -83.914    -50.700  0.16264    
 241    -83.914    -36.050  0.33692    
 242    -69.264    -36.050  0.31573    
 243    -54.614    -36.050  0.40538    
 244    -39.964    -36.050  0.84423    
 245    -25.314    -36.050  0.89394    
 246    -10.664    -36.050  0.72711    
 247      3.986    -36.050  0.61160    
 248     18.636    -36.050 -0.17721    
 249     33.286    -36.050  0.17399    
 250     47.936    -36.050  0.16439    
 251     62.586    -36.050  0.31240    
 252     77.236    -36.050  0.25809    
 253     91.886    -36.050  0.23311    
 254    106.536    -36.050  0.40910    
 255    121.186    -36.050  0.42105    
 256    135.836    -36.050  0.66707    
 257    150.486    -36.050  0.70171    
 258    165.136    -36.050  0.71522    
 259    179.786    -36.050  0.54905    
 260    194.436    -36.050  0.49712    
 261    209.086    -36.050  0.55069    
 262    223.736    -36.050   1.1179    
 263    238.386    -36.050   1.1621    
 264    238.386    -21.400  0.70248    
 265    223.736    -21.400  0.71307    
 266    209.086    -21.400  0.46130    
 267    194.436    -21.400  0.43077    
 268    179.786    -21.400  0.61532    
 269    165.136    -21.400  0.52145    
 270    150.486    -21.400  0.71855    
 271    135.836    -21.400  0.70984    
 272    121.186    -21.400  0.56208    
 273    106.536    -21.400  0.45345    
 274     91.886    -21.400  0.19887    
 275     77.236    -21.400  0.35092    
 276     62.586    -21.400  0.35919    
 277     47.936    -21.400  0.38505    
 278     33.286    -21.400  0.37577    
 279     18.636    -21.400  0.12047    
 280      3.986    -21.400  0.97551    
 281    -10.664    -21.400  0.88003    
 282    -25.314    -21.400  0.70021    
 283    -39.964    -21.400  0.76560    
 284    -54.614    -21.400  0.35673    
 285    -69.264    -21.400 -0.14349    
 286    -83.914    -21.400 -0.15602    
 287    -83.914     -6.750  0.43878    
 288    -69.264     -6.750  0.43826    
 289    -54.614     -6.750  0.52238    
 290    -39.964     -6.750  0.82289    
 291    -25.314     -6.750  0.79916    
 292    -10.664     -6.750  0.82835    
 293      3.986     -6.750  0.89865    
 294     18.636     -6.750  0.39870    
 295     33.286     -6.750  0.63670    
 296     47.936     -6.750  0.50352    
 297     62.586     -6.750  0.50964    
 298     77.236     -6.750  0.56601    
 299     91.886     -6.750  0.30255    
 300    106.536     -6.750  0.23036    
 301    121.186     -6.750  0.46010    
 302    135.836     -6.750  0.22584    
 303    150.486     -6.750  0.27197    
 304    165.136     -6.750  0.61414    
 305    179.786     -6.750  0.49594    
 306    194.436     -6.750  0.22869    
 307    209.086     -6.750  0.46069    
 308    223.736     -6.750  0.75378    
 309    238.386     -6.750  0.58196    
 310    223.736      7.900  0.76539    
 311    209.086      7.900  0.44707    
 312    194.436      7.900  0.19697    
 313    179.786      7.900  0.46342    
 314    165.136      7.900  0.54007    
 315    150.486      7.900  0.18396    
 316    135.836      7.900  2.91072E-02
 317    121.186      7.900  0.47120    
 318    106.536      7.900  0.20803    
 319     91.886      7.900  0.32641    
 320     77.236      7.900  0.58885    
 321     62.586      7.900  0.53335    
 322     47.936      7.900  0.35379    
 323     33.286      7.900  0.47492    
 324     18.636      7.900  0.12963    
 325      3.986      7.900  0.58592    
 326    -10.664      7.900  0.89490    
 327    -25.314      7.900  0.81170    
 328    -39.964      7.900   1.1292    
 329    -54.614      7.900  0.61031    
 330    -69.264      7.900  0.25177    
 331    -83.914      7.900  0.24587    
 332    -83.914     22.550  0.27871    
 333    -69.264     22.550  0.35968    
 334    -54.614     22.550   1.0799    
 335    -39.964     22.550   1.0588    
 336    -25.314     22.550  0.80067    
 337    -10.664     22.550  0.51208    
 338      3.986     22.550  0.64052    
 339     18.636     22.550  3.60974E-02
 340     33.286     22.550  0.50480    
 341     47.936     22.550  0.48163    
 342     62.586     22.550  0.53049    
 343     77.236     22.550  0.55433    
 344     91.886     22.550  0.32718    
 345    106.536     22.550  0.20107    
 346    121.186     22.550  0.47617    
 347    135.836     22.550  3.00774E-02
 348    150.486     22.550  0.18367    
 349    165.136     22.550  0.54194    
 350    179.786     22.550  0.46267    
 351    194.436     22.550  0.19534    
 352    209.086     22.550  0.45006    
 353     77.236     37.200  0.39748    
 354     62.586     37.200  0.39838    
 355     47.936     37.200  0.42564    
 356     33.286     37.200  0.51209    
 357     18.636     37.200  0.64177    
 358      3.986     37.200  0.54274    
 359    -10.664     37.200  0.64716    
 360    -25.314     37.200  0.63256    
 361    -39.964     37.200   1.4421    
 362    -54.614     37.200  0.61143    
 363    -69.264     37.200  0.46759    
 364    -83.914     37.200  0.46664    
 365    -83.914     51.850  0.68255    
 366    -69.264     51.850  0.66447    
 367    -54.614     51.850  0.71952    
 368    -39.964     51.850   1.1782    
 369    -25.314     51.850  0.75823    
 370    -10.664     51.850   1.0685    
 371      3.986     51.850  0.46551    
 372     18.636     51.850  0.69830    
 373     33.286     51.850  0.36326    
 374     47.936     51.850  0.31079    
 375     62.586     51.850 -3.41778E-02
 376     77.236     51.850 -9.48949E-02
 377     77.236     66.500  0.20252    
 378     62.586     66.500  0.19474    
 379     47.936     66.500  0.32010    
 380     33.286     66.500  0.34834    
 381     18.636     66.500  0.80690    
 382      3.986     66.500  0.75524    
 383    -10.664     66.500   1.0479    
 384    -25.314     66.500  0.97780    
 385    -39.964     66.500   1.4337    
 386    -54.614     66.500  0.61546    
 387    -69.264     66.500  0.54946    
 388    -83.914     66.500  0.57898    
 389    -83.914     81.150  0.38744    
 390    -69.264     81.150  0.40188    
 391    -54.614     81.150  0.81008    
 392    -39.964     81.150   1.9750    
 393    -25.314     81.150   1.3529    
 394    -10.664     81.150   1.0318    
 395      3.986     81.150  0.36557    
 396     18.636     81.150  0.84305    
 397     33.286     81.150  0.45569    
 398     47.936     81.150  0.59140    
 399     62.586     81.150  0.30008    
 400     77.236     81.150  0.30088    
 401     77.236     95.800  0.19751    
 402     62.586     95.800  0.19037    
 403     47.936     95.800  0.12673    
 404     33.286     95.800  0.35564    
 405     18.636     95.800  0.97798    
 406      3.986     95.800  0.39029    
 407    -10.664     95.800   1.2343    
 408    -25.314     95.800   1.3816    
 409    -39.964     95.800   1.9546    
 410    -54.614     95.800  0.94321    
 411    -69.264     95.800  0.83417    
 412    -83.914     95.800  0.80191    
 413    -83.914    110.450  0.73294    
 414    -69.264    110.450  0.81005    
 415    -54.614    110.450   1.0346    
 416    -39.964    110.450   1.3822    
 417    -25.314    110.450   1.0364    
 418    -10.664    110.450   1.0239    
 419      3.986    110.450  0.53065    
 420     18.636    110.450  0.82026    
 421     33.286    110.450  0.59905    
 422     47.936    110.450  0.50859    
 423     62.586    110.450  0.11308    
 424     77.236    110.450  0.10714    
 425     77.236    125.100  0.22237    
 426     62.586    125.100  0.21160    
 427     47.936    125.100  0.53631    
 428     33.286    125.100  0.66002    
 429     18.636    125.100  0.96955    
 430      3.986    125.100  0.54144    
 431    -10.664    125.100  0.73152    
 432    -25.314    125.100  0.69212    
 433    -39.964    125.100   1.4244    
 434    -54.614    125.100  0.81551    
 435    -69.264    125.100  0.54957    
 436    -83.914    125.100  0.45832    
 437    -83.914    139.750  0.30949    
 438    -69.264    139.750  0.39080    
 439    -54.614    139.750  0.86147    
 440    -39.964    139.750   1.4326    
 441    -25.314    139.750  0.41048    
 442    -10.664    139.750  0.66000    
 443      3.986    139.750  0.49992    
 444     18.636    139.750   1.2891    
 445     33.286    139.750  0.67645    
 446     47.936    139.750  0.63830    
 447     62.586    139.750  7.84112E-02
 448     77.236    139.750  6.96371E-02
 449     62.586    154.400 -9.59714E-02
 450     47.936    154.400  0.16910    
 451     33.286    154.400  0.63939    
 452     18.636    154.400  0.80286    
 453      3.986    154.400  0.47258    
 454    -10.664    154.400  0.36096    
 455    -25.314    154.400  0.71524    
 456    -39.964    154.400  0.35958    
 457    -54.614    154.400  0.28286    
 458    -69.264    154.400  0.25315    
 459    -83.914    154.400  0.35170    
 460    -69.264    169.050  0.25171    
 461    -54.614    169.050  0.28281    
 462    -39.964    169.050  0.35955    
 463    -25.314    169.050  0.71527    
 464    -10.664    169.050  0.36094    
 465      3.986    169.050  0.47257    
 466     18.636    169.050  0.80276    
 467     33.286    169.050  0.63939    
 468     47.936    169.050  0.16910    
 469     62.586    169.050 -9.69745E-02
