!
! 19-DEC-2018 13:39:13
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area -68.5 -67 /OUTPUT smm1_cn10_red_1.txt
!
 191      3.986   -109.300 -2.42277E-02
 192    -10.664   -109.300 -3.78324E-02
 193    -25.314   -109.300  9.03928E-03
 194    -39.964   -109.300  5.60589E-02
 195    -54.614   -109.300  1.86579E-02
 196    -69.264   -109.300 -7.12393E-02
 197    -83.914   -109.300 -0.11467    
 198    -98.564   -109.300 -0.13389    
 199    -98.564    -94.650 -0.26729    
 200    -83.914    -94.650 -0.25321    
 201    -69.264    -94.650 -0.19865    
 202    -54.614    -94.650 -4.96460E-02
 203    -39.964    -94.650  5.44586E-02
 204    -25.314    -94.650 -9.60635E-04
 205    -10.664    -94.650 -5.01098E-02
 206      3.986    -94.650 -4.26853E-02
 207     18.636    -94.650 -5.91725E-03
 208     33.286    -94.650 -2.50846E-02
 209     47.936    -94.650  8.47534E-03
 210     62.586    -94.650  3.74362E-02
 211     77.236    -94.650  5.28966E-02
 212     91.886    -94.650 -9.21342E-03
 213    106.536    -94.650 -3.29289E-02
 214    121.186    -94.650  2.65509E-02
 215    135.836    -94.650  3.59982E-02
 216    150.486    -94.650  4.39817E-02
 217    165.136    -94.650 -1.36834E-02
 218    179.786    -94.650 -4.10836E-02
 219    194.436    -94.650  4.08956E-02
 220    209.086    -94.650  0.13692    
 221    223.736    -94.650  4.96424E-02
 222    238.386    -94.650  4.58799E-02
 223    253.036    -94.650  0.11235    
 224    267.686    -94.650  0.12914    
 225    267.686    -80.000  1.62975E-02
 226    253.036    -80.000  2.21134E-02
 227    238.386    -80.000  2.66231E-02
 228    223.736    -80.000  1.52318E-02
 229    209.086    -80.000  0.15035    
 230    194.436    -80.000  7.73809E-02
 231    179.786    -80.000  3.13377E-02
 232    165.136    -80.000  4.99711E-03
 233    150.486    -80.000  6.62612E-03
 234    135.836    -80.000  2.90317E-02
 235    121.186    -80.000  7.90815E-02
 236    106.536    -80.000  2.39069E-03
 237     91.886    -80.000 -1.66978E-02
 238     77.236    -80.000  2.31592E-02
 239     62.586    -80.000  8.87035E-03
 240     47.936    -80.000 -1.07147E-02
 241     33.286    -80.000 -3.51526E-02
 242     18.636    -80.000 -1.06113E-02
 243      3.986    -80.000 -1.72052E-02
 244    -10.664    -80.000 -1.22259E-02
 245    -25.314    -80.000  2.66912E-02
 246    -39.964    -80.000  8.21775E-02
 247    -54.614    -80.000 -6.03777E-03
 248    -69.264    -80.000 -9.23574E-02
 249    -83.914    -80.000 -0.12930    
 250    -98.564    -80.000 -0.14418    
 251    -98.564    -65.350 -1.61519E-02
 252    -83.914    -65.350 -2.44396E-02
 253    -69.264    -65.350 -3.56671E-02
 254    -54.614    -65.350 -1.82052E-02
 255    -39.964    -65.350  9.83249E-02
 256    -25.314    -65.350  7.11846E-02
 257    -10.664    -65.350  2.49242E-02
 258      3.986    -65.350 -1.25030E-02
 259     18.636    -65.350 -1.72072E-03
 260     33.286    -65.350 -3.91986E-03
 261     47.936    -65.350  1.65122E-03
 262     62.586    -65.350 -1.86267E-03
 263     77.236    -65.350 -3.50135E-02
 264     91.886    -65.350 -4.91612E-02
 265    106.536    -65.350 -2.63392E-02
 266    121.186    -65.350  1.33986E-02
 267    135.836    -65.350 -2.55088E-02
 268    150.486    -65.350  1.17839E-02
 269    165.136    -65.350  4.11997E-02
 270    179.786    -65.350  8.23725E-02
 271    194.436    -65.350  9.95597E-02
 272    209.086    -65.350  0.23604    
 273    223.736    -65.350  0.12897    
 274    238.386    -65.350  4.90270E-02
 275    253.036    -65.350 -2.42161E-02
 276    267.686    -65.350 -4.33950E-02
 277    267.686    -50.700 -0.18623    
 278    253.036    -50.700 -0.13475    
 279    238.386    -50.700  5.72404E-02
 280    223.736    -50.700  0.23298    
 281    209.086    -50.700  0.29831    
 282    194.436    -50.700  0.13521    
 283    179.786    -50.700  0.11406    
 284    165.136    -50.700  6.00986E-02
 285    150.486    -50.700  1.79849E-02
 286    135.836    -50.700 -2.16013E-02
 287    121.186    -50.700 -6.87934E-02
 288    106.536    -50.700 -3.92106E-02
 289     91.886    -50.700 -3.51129E-03
 290     77.236    -50.700  5.06316E-03
 291     62.586    -50.700  2.15485E-03
 292     47.936    -50.700  2.75348E-02
 293     33.286    -50.700  2.48094E-02
 294     18.636    -50.700  3.12493E-02
 295      3.986    -50.700  3.21176E-02
 296    -10.664    -50.700  4.00934E-02
 297    -25.314    -50.700  3.67169E-02
 298    -39.964    -50.700  7.68660E-02
 299    -54.614    -50.700  5.15634E-02
 300    -69.264    -50.700  8.56089E-02
 301    -83.914    -50.700  0.10349    
 302    -98.564    -50.700  0.11000    
 303    -98.564    -36.050  6.97687E-02
 304    -83.914    -36.050  6.98382E-02
 305    -69.264    -36.050  6.52596E-02
 306    -54.614    -36.050  5.46448E-02
 307    -39.964    -36.050  7.34838E-02
 308    -25.314    -36.050  1.78494E-02
 309    -10.664    -36.050  4.40524E-02
 310      3.986    -36.050  4.12765E-02
 311     18.636    -36.050  4.69552E-02
 312     33.286    -36.050  4.10815E-02
 313     47.936    -36.050  7.75932E-02
 314     62.586    -36.050  6.98285E-02
 315     77.236    -36.050  5.28880E-02
 316     91.886    -36.050  3.79139E-03
 317    106.536    -36.050 -6.26719E-02
 318    121.186    -36.050 -4.80595E-02
 319    135.836    -36.050 -4.98089E-02
 320    150.486    -36.050 -5.01570E-02
 321    165.136    -36.050  3.87302E-02
 322    179.786    -36.050  0.14342    
 323    194.436    -36.050  0.20545    
 324    209.086    -36.050  0.37763    
 325    223.736    -36.050  0.30669    
 326    238.386    -36.050  7.38818E-02
 327    253.036    -36.050 -0.22146    
 328    267.686    -36.050 -0.34788    
 329    267.686    -21.400 -0.46806    
 330    253.036    -21.400 -0.17963    
 331    238.386    -21.400  0.15362    
 332    223.736    -21.400  0.38577    
 333    209.086    -21.400  0.16375    
 334    194.436    -21.400  8.79102E-02
 335    179.786    -21.400  0.11055    
 336    165.136    -21.400  8.20516E-02
 337    150.486    -21.400  3.22600E-03
 338    135.836    -21.400 -1.28688E-02
 339    121.186    -21.400 -2.81599E-02
 340    106.536    -21.400 -2.57740E-02
 341     91.886    -21.400 -1.87588E-03
 342     77.236    -21.400  2.12233E-02
 343     62.586    -21.400  4.10878E-02
 344     47.936    -21.400  1.54969E-02
 345     33.286    -21.400  3.71142E-03
 346     18.636    -21.400  5.22474E-02
 347      3.986    -21.400  3.67229E-02
 348    -10.664    -21.400  4.29103E-02
 349    -25.314    -21.400  1.46545E-02
 350    -39.964    -21.400  4.14823E-02
 351    -54.614    -21.400  1.20067E-02
 352    -69.264    -21.400  2.71593E-03
 353    -83.914    -21.400 -4.51885E-03
 354    -98.564    -21.400 -1.00297E-02
 355    -98.564     -6.750 -1.83985E-02
 356    -83.914     -6.750 -1.50721E-02
 357    -69.264     -6.750 -1.08480E-02
 358    -54.614     -6.750 -2.54653E-03
 359    -39.964     -6.750  1.49921E-02
 360    -25.314     -6.750  2.17060E-02
 361    -10.664     -6.750  5.84066E-02
 362      3.986     -6.750  4.46709E-02
 363     18.636     -6.750  6.73408E-02
 364     33.286     -6.750  4.47749E-02
 365     47.936     -6.750  3.16081E-02
 366     62.586     -6.750  2.38706E-02
 367     77.236     -6.750  3.19945E-04
 368     91.886     -6.750 -2.83495E-02
 369    106.536     -6.750 -9.09717E-02
 370    121.186     -6.750 -2.39973E-02
 371    135.836     -6.750  3.63998E-02
 372    150.486     -6.750  4.99122E-02
 373    165.136     -6.750  1.50842E-02
 374    179.786     -6.750  9.27823E-03
 375    194.436     -6.750 -4.60327E-02
 376    209.086     -6.750 -7.31473E-02
 377    223.736     -6.750  4.48941E-02
 378    238.386     -6.750  0.23444    
 379    253.036     -6.750 -1.50566E-02
 380    267.686     -6.750 -0.47076    
 381    253.036      7.900  0.34349    
 382    238.386      7.900  1.88931E-02
 383    223.736      7.900 -9.36686E-02
 384    209.086      7.900 -8.69634E-02
 385    194.436      7.900 -7.25389E-02
 386    179.786      7.900 -5.72764E-02
 387    165.136      7.900 -6.67653E-02
 388    150.486      7.900  2.86545E-02
 389    135.836      7.900  4.74145E-02
 390    121.186      7.900  3.27081E-02
 391    106.536      7.900 -1.54938E-02
 392     91.886      7.900 -9.51508E-02
 393     77.236      7.900 -1.03162E-03
 394     62.586      7.900  0.11674    
 395     47.936      7.900  0.10299    
 396     33.286      7.900  8.29943E-02
 397     18.636      7.900  8.06236E-02
 398      3.986      7.900  6.59645E-02
 399    -10.664      7.900  5.53016E-02
 400    -25.314      7.900 -6.16489E-03
 401    -39.964      7.900 -8.47305E-03
 402    -54.614      7.900 -1.65190E-02
 403    -69.264      7.900 -1.53053E-02
 404    -83.914      7.900 -1.44880E-02
 405    -98.564      7.900 -1.54124E-02
 406    -98.564     22.550  2.84832E-02
 407    -83.914     22.550  2.01619E-02
 408    -69.264     22.550  1.99126E-02
 409    -54.614     22.550  1.16509E-02
 410    -39.964     22.550 -3.96946E-03
 411    -25.314     22.550 -1.93241E-02
 412    -10.664     22.550  3.98082E-02
 413      3.986     22.550  5.39284E-02
 414     18.636     22.550  9.03060E-02
 415     33.286     22.550  9.74560E-02
 416     47.936     22.550  0.15198    
 417     62.586     22.550  0.12764    
 418     77.236     22.550  7.00269E-02
 419     91.886     22.550  3.70698E-02
 420    106.536     22.550  7.12406E-02
 421    121.186     22.550  5.05795E-02
 422    135.836     22.550  5.76146E-02
 423    150.486     22.550  3.46722E-02
 424    165.136     22.550 -5.88334E-03
 425    179.786     22.550 -8.25519E-02
 426    194.436     22.550 -8.71543E-02
 427    209.086     22.550 -8.04465E-02
 428    223.736     22.550 -7.76753E-02
 429    238.386     22.550 -7.39439E-02
 430    238.386     37.200 -4.99013E-02
 431    223.736     37.200 -5.03896E-02
 432    209.086     37.200 -4.90876E-02
 433    194.436     37.200 -4.70872E-02
 434    179.786     37.200 -2.49434E-02
 435    165.136     37.200  8.14851E-02
 436    150.486     37.200  4.77422E-02
 437    135.836     37.200 -3.10946E-02
 438    121.186     37.200 -4.39162E-02
 439    106.536     37.200  4.28686E-02
 440     91.886     37.200  7.05149E-02
 441     77.236     37.200  7.02960E-02
 442     62.586     37.200  0.10904    
 443     47.936     37.200  0.12036    
 444     33.286     37.200  9.80592E-02
 445     18.636     37.200  0.10314    
 446      3.986     37.200  6.81124E-02
 447    -10.664     37.200  4.66653E-02
 448    -25.314     37.200  4.36680E-02
 449    -39.964     37.200  4.64325E-02
 450    -54.614     37.200  7.81269E-02
 451    -69.264     37.200  7.16585E-02
 452    -83.914     37.200  5.28686E-02
 453    -98.564     37.200  0.17272    
 454    -98.564     51.850  0.15462    
 455    -83.914     51.850 -4.18941E-02
 456    -69.264     51.850  5.58416E-02
 457    -54.614     51.850  8.02257E-02
 458    -39.964     51.850  5.96439E-02
 459    -25.314     51.850  2.96346E-02
 460    -10.664     51.850 -1.50383E-02
 461      3.986     51.850 -1.26669E-02
 462     18.636     51.850  4.45171E-02
 463     33.286     51.850  4.67252E-02
 464     47.936     51.850  5.04478E-02
 465     62.586     51.850  0.10765    
 466     77.236     51.850 -1.93156E-02
 467     91.886     51.850  2.54472E-02
 468    106.536     51.850  2.03171E-02
 469    121.186     51.850 -0.12117    
 470    135.836     51.850 -0.10453    
 471    150.486     51.850  8.15988E-02
 472    165.136     51.850  0.12035    
 473    179.786     51.850  5.63674E-02
 474    194.436     51.850  4.56329E-02
 475    209.086     51.850  1.57909E-02
 476    223.736     51.850 -7.53775E-03
 477    238.386     51.850 -3.08006E-02
 478    223.736     66.500  6.79754E-02
 479    209.086     66.500  8.32196E-02
 480    194.436     66.500  6.96552E-02
 481    179.786     66.500  6.19770E-02
 482    165.136     66.500  1.04879E-02
 483    150.486     66.500 -9.02209E-02
 484    135.836     66.500 -7.15391E-02
 485    121.186     66.500 -6.55621E-02
 486    106.536     66.500 -5.04022E-03
 487     91.886     66.500  4.50613E-03
 488     77.236     66.500 -9.19405E-02
 489     62.586     66.500  6.33638E-02
 490     47.936     66.500  3.18543E-02
 491     33.286     66.500  4.12372E-03
 492     18.636     66.500  3.01310E-03
 493      3.986     66.500 -7.34502E-02
 494    -10.664     66.500 -4.50128E-02
 495    -25.314     66.500 -1.07378E-02
 496    -39.964     66.500  4.75785E-02
 497    -54.614     66.500  7.05971E-02
 498    -69.264     66.500  3.11934E-02
 499    -83.914     66.500 -3.14012E-02
 500    -98.564     66.500  0.12706    
 501    -98.564     81.150  0.33652    
 502    -83.914     81.150  0.17499    
 503    -69.264     81.150  0.14682    
 504    -54.614     81.150  0.14009    
 505    -39.964     81.150  6.15424E-02
 506    -25.314     81.150  7.82456E-04
 507    -10.664     81.150  1.15019E-02
 508      3.986     81.150  2.38724E-02
 509     18.636     81.150  0.10520    
 510     33.286     81.150  4.51478E-02
 511     47.936     81.150  1.95144E-02
 512     62.586     81.150  2.36030E-02
 513     77.236     81.150 -6.17804E-02
 514     91.886     81.150  4.24954E-03
 515    106.536     81.150 -6.09572E-03
 516    121.186     81.150 -6.02896E-02
 517    135.836     81.150 -6.77735E-02
 518    150.486     81.150 -0.10568    
 519    165.136     81.150  1.34039E-03
 520    179.786     81.150  6.15785E-02
 521    194.436     81.150  6.30309E-02
 522    209.086     81.150  8.62300E-02
 523    223.736     81.150  0.11799    
 524    223.736     95.800  0.11109    
 525    209.086     95.800  8.60332E-02
 526    194.436     95.800  6.28671E-02
 527    179.786     95.800  6.15711E-02
 528    165.136     95.800  1.20541E-03
 529    150.486     95.800 -0.10592    
 530    135.836     95.800 -6.77117E-02
 531    121.186     95.800 -6.02091E-02
 532    106.536     95.800 -6.10550E-03
 533     91.886     95.800 -2.61750E-04
 534     77.236     95.800 -1.94874E-02
 535     62.586     95.800 -1.83286E-02
 536     47.936     95.800  1.87365E-02
 537     33.286     95.800  5.78244E-02
 538     18.636     95.800  0.10250    
 539      3.986     95.800  3.72306E-02
 540    -10.664     95.800  1.37502E-02
 541    -25.314     95.800  3.16634E-02
 542    -39.964     95.800  4.65989E-02
 543    -54.614     95.800  8.90559E-02
 544    -69.264     95.800  6.70638E-02
 545    -83.914     95.800 -2.07138E-02
 546    -98.564     95.800 -4.39058E-02
 547    -98.564    110.450 -5.50787E-02
 548    -83.914    110.450 -8.97955E-02
 549    -69.264    110.450  1.27389E-03
 550    -54.614    110.450  2.79629E-02
 551    -39.964    110.450  1.69601E-02
 552    -25.314    110.450 -4.47309E-03
 553    -10.664    110.450 -4.09946E-03
 554      3.986    110.450  1.87166E-02
 555     18.636    110.450  1.44968E-02
 556     33.286    110.450  4.94400E-02
 557     47.936    110.450  6.10440E-02
 558     62.586    110.450 -4.58205E-02
 559     77.236    110.450 -6.92196E-02
 560     91.886    110.450 -7.40808E-02
 561    106.536    110.450 -1.67058E-02
 562    121.186    110.450 -6.02092E-02
 563    135.836    110.450 -6.77132E-02
 564    150.486    110.450 -0.10592    
 565    165.136    110.450  1.20491E-03
 566    179.786    110.450  6.15738E-02
 567    194.436    110.450  6.28912E-02
 568    209.086    110.450  8.88661E-02
 569    106.536    125.100  4.16236E-02
 570     91.886    125.100  3.76565E-02
 571     77.236    125.100  2.66784E-02
 572     62.586    125.100 -5.82917E-03
 573     47.936    125.100 -5.86704E-02
 574     33.286    125.100 -6.00538E-02
 575     18.636    125.100 -1.46310E-02
 576      3.986    125.100 -2.08994E-02
 577    -10.664    125.100 -7.55744E-02
 578    -25.314    125.100 -5.97208E-02
 579    -39.964    125.100 -2.96255E-02
 580    -54.614    125.100  4.30520E-02
 581    -69.264    125.100  0.13000    
 582    -83.914    125.100  0.27271    
 583    -98.564    125.100  0.23352    
 584    -98.564    139.750  0.28257    
 585    -83.914    139.750  0.25325    
 586    -69.264    139.750  0.13119    
 587    -54.614    139.750  8.86717E-02
 588    -39.964    139.750  2.01098E-02
 589    -25.314    139.750 -1.52331E-02
 590    -10.664    139.750 -3.12090E-02
 591      3.986    139.750 -1.66443E-02
 592     18.636    139.750 -6.72260E-04
 593     33.286    139.750 -5.89815E-02
 594     47.936    139.750 -9.56351E-02
 595     62.586    139.750 -7.18569E-02
 596     77.236    139.750 -3.98477E-02
 597     91.886    139.750 -3.00258E-02
 598    106.536    139.750 -2.68266E-02
 599    106.536    154.400 -0.14654    
 600     91.886    154.400 -0.14376    
 601     77.236    154.400 -0.14643    
 602     62.586    154.400 -0.16231    
 603     47.936    154.400 -0.12170    
 604     33.286    154.400 -5.31482E-02
 605     18.636    154.400 -1.73002E-02
 606      3.986    154.400 -9.66207E-02
 607    -10.664    154.400 -4.55751E-02
 608    -25.314    154.400  4.11685E-02
 609    -39.964    154.400  0.11478    
 610    -54.614    154.400  0.11580    
 611    -69.264    154.400  0.13432    
 612    -83.914    154.400  0.14844    
 613    -98.564    154.400  0.23406    
 614    -98.564    169.050  0.24012    
 615    -83.914    169.050  0.21360    
 616    -69.264    169.050  0.13649    
 617    -54.614    169.050  3.92883E-02
 618    -39.964    169.050  0.10253    
 619    -25.314    169.050  0.12645    
 620    -10.664    169.050  4.60274E-02
 621      3.986    169.050  4.32108E-02
 622     18.636    169.050 -3.75299E-03
 623     33.286    169.050 -7.92993E-02
 624     47.936    169.050 -8.91756E-02
 625     62.586    169.050 -0.11700    
 626     77.236    169.050 -0.19293    
 627     91.886    169.050 -0.24531    
 628    106.536    169.050 -0.25451    
 629    106.536    183.700 -0.40215    
 630     91.886    183.700 -0.30604    
 631     77.236    183.700 -0.20581    
 632     62.586    183.700 -0.10723    
 633     47.936    183.700 -8.16431E-02
 634     33.286    183.700 -8.04687E-02
 635     18.636    183.700  9.85469E-04
 636      3.986    183.700  6.71863E-02
 637    -10.664    183.700  6.21281E-02
 638    -25.314    183.700  0.13922    
 639    -39.964    183.700  9.80652E-02
 640    -54.614    183.700  3.09041E-02
 641    -69.264    183.700  0.14264    
 642    -83.914    183.700  0.23919    
 643    -98.564    183.700  0.29383    
