!
! 19-DEC-2018 13:37:36
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area -42 -39 /OUTPUT smm1_cn10_blue_2.txt
!
 294     18.636    -50.700  0.56735    
 295      3.986    -50.700  0.51676    
 296    -10.664    -50.700  0.40259    
 297    -25.314    -50.700  0.35031    
 298    -39.964    -50.700  0.30590    
 299    -54.614    -50.700  0.21675    
 300    -69.264    -50.700  0.13038    
 301    -83.914    -50.700  0.10629    
 302    -98.564    -50.700  9.87139E-02
 303    -98.564    -36.050  0.13754    
 304    -83.914    -36.050  0.14504    
 305    -69.264    -36.050  0.16893    
 306    -54.614    -36.050  0.26470    
 307    -39.964    -36.050  0.36887    
 308    -25.314    -36.050  0.39501    
 309    -10.664    -36.050  0.39184    
 310      3.986    -36.050  0.38101    
 311     18.636    -36.050  0.35156    
 312     33.286    -36.050  0.42594    
 313     47.936    -36.050  0.42788    
 314     62.586    -36.050  0.35504    
 315     77.236    -36.050  0.25978    
 316     91.886    -36.050  0.47421    
 317    106.536    -36.050  0.74487    
 318    121.186    -36.050   1.1164    
 319    135.836    -36.050   1.2269    
 320    150.486    -36.050   1.0106    
 321    165.136    -36.050  0.63458    
 322    179.786    -36.050  0.45687    
 323    194.436    -36.050  0.28762    
 324    209.086    -36.050  0.19226    
 325    223.736    -36.050  6.71179E-02
 326    238.386    -36.050 -8.14924E-02
 327    253.036    -36.050 -8.80272E-02
 328    267.686    -36.050 -7.68757E-02
 329    267.686    -21.400 -0.29448    
 330    253.036    -21.400 -0.21662    
 331    238.386    -21.400 -0.10639    
 332    223.736    -21.400  1.56485E-02
 333    209.086    -21.400  0.30778    
 334    194.436    -21.400  0.38664    
 335    179.786    -21.400  0.43796    
 336    165.136    -21.400  0.49793    
 337    150.486    -21.400  0.72895    
 338    135.836    -21.400  0.86026    
 339    121.186    -21.400  0.83854    
 340    106.536    -21.400  0.66249    
 341     91.886    -21.400  0.40745    
 342     77.236    -21.400  0.23188    
 343     62.586    -21.400  0.53178    
 344     47.936    -21.400  0.69958    
 345     33.286    -21.400  0.59216    
 346     18.636    -21.400  0.42979    
 347      3.986    -21.400  0.47392    
 348    -10.664    -21.400  0.41097    
 349    -25.314    -21.400  0.35112    
 350    -39.964    -21.400  0.37751    
 351    -54.614    -21.400  0.26826    
 352    -69.264    -21.400  0.20195    
 353    -83.914    -21.400  0.19651    
 354    -98.564    -21.400  0.19902    
 355    -98.564     -6.750  0.28018    
 356    -83.914     -6.750  0.27395    
 357    -69.264     -6.750  0.26647    
 358    -54.614     -6.750  0.28303    
 359    -39.964     -6.750  0.36912    
 360    -25.314     -6.750  0.44561    
 361    -10.664     -6.750  0.60946    
 362      3.986     -6.750  0.72711    
 363     18.636     -6.750  0.65507    
 364     33.286     -6.750  0.77803    
 365     47.936     -6.750  0.77725    
 366     62.586     -6.750  0.56675    
 367     77.236     -6.750  0.23506    
 368     91.886     -6.750  0.30135    
 369    106.536     -6.750  0.51748    
 370    121.186     -6.750  0.61893    
 371    135.836     -6.750  0.64433    
 372    150.486     -6.750  0.60350    
 373    165.136     -6.750  0.52013    
 374    179.786     -6.750  0.63250    
 375    194.436     -6.750  0.67442    
 376    209.086     -6.750  0.66733    
 377    223.736     -6.750  0.49947    
 378    238.386     -6.750 -5.87336E-02
 379    253.036     -6.750 -0.18245    
 380    267.686     -6.750 -0.39443    
 381    253.036      7.900  0.10695    
 382    238.386      7.900  0.66974    
 383    223.736      7.900  0.91051    
 384    209.086      7.900  0.91136    
 385    194.436      7.900  0.91452    
 386    179.786      7.900  0.86853    
 387    165.136      7.900  0.59270    
 388    150.486      7.900  0.52977    
 389    135.836      7.900  0.39972    
 390    121.186      7.900  0.33870    
 391    106.536      7.900  0.29620    
 392     91.886      7.900  0.12441    
 393     77.236      7.900  0.26569    
 394     62.586      7.900  0.52703    
 395     47.936      7.900  0.71872    
 396     33.286      7.900  0.78471    
 397     18.636      7.900  0.74896    
 398      3.986      7.900  0.87261    
 399    -10.664      7.900  0.82608    
 400    -25.314      7.900  0.62762    
 401    -39.964      7.900  0.41056    
 402    -54.614      7.900  0.32098    
 403    -69.264      7.900  0.31238    
 404    -83.914      7.900  0.31278    
 405    -98.564      7.900  0.31332    
 406    -98.564     22.550  0.11803    
 407    -83.914     22.550  0.11701    
 408    -69.264     22.550  0.15508    
 409    -54.614     22.550  0.24891    
 410    -39.964     22.550  0.37950    
 411    -25.314     22.550  0.54553    
 412    -10.664     22.550  0.73585    
 413      3.986     22.550  0.75539    
 414     18.636     22.550  0.67637    
 415     33.286     22.550  0.63624    
 416     47.936     22.550  0.60097    
 417     62.586     22.550  0.48967    
 418     77.236     22.550  0.30278    
 419     91.886     22.550  0.14349    
 420    106.536     22.550  0.14378    
 421    121.186     22.550  0.17285    
 422    135.836     22.550  0.23392    
 423    150.486     22.550  0.32671    
 424    165.136     22.550  0.45492    
 425    179.786     22.550  0.61409    
 426    194.436     22.550  0.70037    
 427    209.086     22.550  0.70744    
 428    223.736     22.550  0.70655    
 429    238.386     22.550  0.70370    
 430    238.386     37.200  0.29322    
 431    223.736     37.200  0.31327    
 432    209.086     37.200  0.31655    
 433    194.436     37.200  0.32374    
 434    179.786     37.200  0.35317    
 435    165.136     37.200  0.39469    
 436    150.486     37.200  0.23020    
 437    135.836     37.200  0.18288    
 438    121.186     37.200  0.16902    
 439    106.536     37.200  0.15905    
 440     91.886     37.200  0.17803    
 441     77.236     37.200  0.35400    
 442     62.586     37.200  0.51837    
 443     47.936     37.200  0.42348    
 444     33.286     37.200  0.43198    
 445     18.636     37.200  0.51876    
 446      3.986     37.200  0.63758    
 447    -10.664     37.200  0.64452    
 448    -25.314     37.200  0.48750    
 449    -39.964     37.200  0.33021    
 450    -54.614     37.200  0.23581    
 451    -69.264     37.200  0.20691    
 452    -83.914     37.200  0.21584    
 453    -98.564     37.200  0.45123    
 454    -98.564     51.850  0.41577    
 455    -83.914     51.850  0.29374    
 456    -69.264     51.850  0.29803    
 457    -54.614     51.850  0.22066    
 458    -39.964     51.850  0.26137    
 459    -25.314     51.850  0.43212    
 460    -10.664     51.850  0.60445    
 461      3.986     51.850  0.54556    
 462     18.636     51.850  0.36332    
 463     33.286     51.850  0.30823    
 464     47.936     51.850  0.32900    
 465     62.586     51.850  0.49644    
 466     77.236     51.850  0.43145    
 467     91.886     51.850  0.20822    
 468    106.536     51.850  0.13239    
 469    121.186     51.850  0.23638    
 470    135.836     51.850  0.16661    
 471    150.486     51.850  0.11910    
 472    165.136     51.850  0.31441    
 473    179.786     51.850  0.27498    
 474    194.436     51.850  0.20383    
 475    209.086     51.850  0.17656    
 476    223.736     51.850  0.16028    
 477    238.386     51.850  0.11361    
 478    223.736     66.500  0.20234    
 479    209.086     66.500  0.19881    
 480    194.436     66.500  0.12933    
 481    179.786     66.500  6.04788E-02
 482    165.136     66.500  6.58390E-02
 483    150.486     66.500  9.49959E-02
 484    135.836     66.500  9.42036E-02
 485    121.186     66.500 -5.84667E-02
 486    106.536     66.500 -0.10518    
 487     91.886     66.500 -5.31188E-02
 488     77.236     66.500  0.17809    
 489     62.586     66.500  0.46268    
 490     47.936     66.500  0.42056    
 491     33.286     66.500  0.41427    
 492     18.636     66.500  0.41004    
 493      3.986     66.500  0.49703    
 494    -10.664     66.500  0.49084    
 495    -25.314     66.500  0.31685    
 496    -39.964     66.500  0.19742    
 497    -54.614     66.500  0.18601    
 498    -69.264     66.500  0.23112    
 499    -83.914     66.500  8.05256E-02
 500    -98.564     66.500  0.11197    
 501    -98.564     81.150 -8.96568E-02
 502    -83.914     81.150  2.73075E-03
 503    -69.264     81.150  0.16395    
 504    -54.614     81.150  0.23984    
 505    -39.964     81.150  0.30465    
 506    -25.314     81.150  0.39662    
 507    -10.664     81.150  0.51729    
 508      3.986     81.150  0.52353    
 509     18.636     81.150  0.56527    
 510     33.286     81.150  0.51199    
 511     47.936     81.150  0.38872    
 512     62.586     81.150  0.33377    
 513     77.236     81.150  0.20283    
 514     91.886     81.150 -7.73181E-02
 515    106.536     81.150 -0.12637    
 516    121.186     81.150 -8.62843E-02
 517    135.836     81.150  8.92829E-02
 518    150.486     81.150  9.69130E-02
 519    165.136     81.150  4.61551E-02
 520    179.786     81.150  3.36227E-02
 521    194.436     81.150  0.10310    
 522    209.086     81.150  0.19566    
 523    223.736     81.150  0.26640    
 524    223.736     95.800  0.30572    
 525    209.086     95.800  0.19521    
 526    194.436     95.800  0.10258    
 527    179.786     95.800  3.31889E-02
 528    165.136     95.800  4.58707E-02
 529    150.486     95.800  9.69611E-02
 530    135.836     95.800  8.92142E-02
 531    121.186     95.800 -8.67178E-02
 532    106.536     95.800 -0.12668    
 533     91.886     95.800 -4.96480E-03
 534     77.236     95.800  0.19640    
 535     62.586     95.800  0.19021    
 536     47.936     95.800  0.27674    
 537     33.286     95.800  0.46216    
 538     18.636     95.800  0.57201    
 539      3.986     95.800  0.49291    
 540    -10.664     95.800  0.50372    
 541    -25.314     95.800  0.40996    
 542    -39.964     95.800  0.22733    
 543    -54.614     95.800  0.10906    
 544    -69.264     95.800  3.68181E-02
 545    -83.914     95.800 -0.11431    
 546    -98.564     95.800 -0.33301    
 547    -98.564    110.450 -8.53031E-02
 548    -83.914    110.450 -1.50702E-02
 549    -69.264    110.450  2.11476E-02
 550    -54.614    110.450  5.39881E-02
 551    -39.964    110.450  7.20747E-02
 552    -25.314    110.450  0.13328    
 553    -10.664    110.450  0.32425    
 554      3.986    110.450  0.42217    
 555     18.636    110.450  0.43961    
 556     33.286    110.450  0.28511    
 557     47.936    110.450  0.15495    
 558     62.586    110.450  5.28251E-02
 559     77.236    110.450  1.26360E-02
 560     91.886    110.450  9.00872E-05
 561    106.536    110.450 -0.10842    
 562    121.186    110.450 -8.67281E-02
 563    135.836    110.450  8.92136E-02
 564    150.486    110.450  9.69639E-02
 565    165.136    110.450  4.58670E-02
 566    179.786    110.450  3.31828E-02
 567    194.436    110.450  0.10263    
 568    209.086    110.450  0.21352    
 569    106.536    125.100  9.28982E-02
 570     91.886    125.100  9.82387E-02
 571     77.236    125.100  0.10944    
 572     62.586    125.100  0.13149    
 573     47.936    125.100  0.13787    
 574     33.286    125.100  0.13969    
 575     18.636    125.100  0.24541    
 576      3.986    125.100  0.29194    
 577    -10.664    125.100  0.18088    
 578    -25.314    125.100  4.18324E-02
 579    -39.964    125.100  2.03189E-02
 580    -54.614    125.100  7.39960E-02
 581    -69.264    125.100  9.73504E-02
 582    -83.914    125.100  0.24568    
 583    -98.564    125.100  0.24982    
 584    -98.564    139.750  0.28340    
 585    -83.914    139.750  0.14803    
 586    -69.264    139.750  9.16993E-03
 587    -54.614    139.750 -1.93974E-02
 588    -39.964    139.750 -5.91982E-02
 589    -25.314    139.750  4.27775E-02
 590    -10.664    139.750  0.11893    
 591      3.986    139.750  0.25087    
 592     18.636    139.750  0.19924    
 593     33.286    139.750  0.15411    
 594     47.936    139.750  0.15769    
 595     62.586    139.750  0.23930    
 596     77.236    139.750  0.27406    
 597     91.886    139.750  0.28178    
 598    106.536    139.750  0.28434    
 599    106.536    154.400  0.21119    
 600     91.886    154.400  0.17976    
 601     77.236    154.400  0.12462    
 602     62.586    154.400  3.97176E-02
 603     47.936    154.400  4.96284E-02
 604     33.286    154.400  0.15627    
 605     18.636    154.400  0.21392    
 606      3.986    154.400  0.26004    
 607    -10.664    154.400  0.13040    
 608    -25.314    154.400  7.94980E-02
 609    -39.964    154.400 -7.72940E-03
 610    -54.614    154.400 -5.59661E-02
 611    -69.264    154.400 -5.28961E-02
 612    -83.914    154.400 -2.09223E-02
 613    -98.564    154.400  0.17422    
 614    -98.564    169.050 -8.59027E-02
 615    -83.914    169.050 -0.13140    
 616    -69.264    169.050 -0.15369    
 617    -54.614    169.050 -0.11560    
 618    -39.964    169.050  2.18760E-02
 619    -25.314    169.050  8.82505E-02
 620    -10.664    169.050  6.33690E-02
 621      3.986    169.050  0.18529    
 622     18.636    169.050  0.17107    
 623     33.286    169.050  0.11120    
 624     47.936    169.050 -3.35273E-02
 625     62.586    169.050 -0.12240    
 626     77.236    169.050 -9.60456E-02
 627     91.886    169.050 -3.74990E-02
 628    106.536    169.050  2.86389E-02
 629    106.536    183.700 -1.01930E-02
 630     91.886    183.700 -7.59013E-02
 631     77.236    183.700 -0.11935    
 632     62.586    183.700 -0.13727    
 633     47.936    183.700 -4.18613E-02
 634     33.286    183.700  0.10571    
 635     18.636    183.700  0.16535    
 636      3.986    183.700  0.17367    
 637    -10.664    183.700  4.96350E-02
 638    -25.314    183.700  8.54403E-02
 639    -39.964    183.700  1.89726E-02
 640    -54.614    183.700 -0.12357    
 641    -69.264    183.700 -0.15624    
 642    -83.914    183.700 -0.12976    
 643    -98.564    183.700 -8.65173E-02
