!
! 05-APR-2020 19:47:12
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area 13.5 14.4 /OUTPUT serpens_cn10_blue5_smm4.txt
!
 104     33.286   -153.250 -2.71030E-02
 105     47.936   -153.250 -3.18836E-03
 106     62.586   -153.250  7.62596E-02
 107     77.236   -153.250  0.14524    
 108     91.886   -153.250  0.21324    
 109    106.536   -153.250  0.20114    
 110    121.186   -153.250  0.28008    
 111    135.836   -153.250  0.46771    
 112    150.486   -153.250  0.63281    
 113    165.136   -153.250  0.55960    
 114    179.786   -153.250  0.28852    
 115    194.436   -153.250  0.17632    
 116    209.086   -153.250  0.13818    
 117    223.736   -153.250  0.11933    
 118    238.386   -153.250  8.87101E-02
 119    253.036   -153.250  9.12002E-02
 120    267.686   -153.250  9.39781E-02
 121    267.686   -138.600  0.13312    
 122    253.036   -138.600  0.12200    
 123    238.386   -138.600  6.59232E-02
 124    223.736   -138.600  3.88816E-02
 125    209.086   -138.600  0.17095    
 126    194.436   -138.600  0.29915    
 127    179.786   -138.600  0.55237    
 128    165.136   -138.600  0.85636    
 129    150.486   -138.600  0.77368    
 130    135.836   -138.600  0.50190    
 131    121.186   -138.600  0.34656    
 132    106.536   -138.600  0.30202    
 133     91.886   -138.600  0.20000    
 134     77.236   -138.600  0.11006    
 135     62.586   -138.600  6.59587E-02
 136     47.936   -138.600 -7.75854E-05
 137     33.286   -138.600 -1.70992E-02
 138     18.636   -138.600 -3.69203E-03
 139      3.986   -138.600 -5.20221E-02
 140    -10.664   -138.600 -0.12330    
 141    -25.314   -138.600 -8.98414E-02
 142    -39.964   -138.600  3.41751E-03
 143    -54.614   -138.600  6.55631E-02
 144    -69.264   -138.600  0.15037    
 145    -83.914   -138.600  0.17234    
 146    -98.564   -138.600  0.15794    
 147    -98.564   -123.950  0.11571    
 148    -83.914   -123.950  0.12586    
 149    -69.264   -123.950  0.11000    
 150    -54.614   -123.950  3.04709E-02
 151    -39.964   -123.950  3.74224E-04
 152    -25.314   -123.950  5.59045E-03
 153    -10.664   -123.950 -5.86847E-02
 154      3.986   -123.950 -1.96834E-02
 155     18.636   -123.950  4.09788E-03
 156     33.286   -123.950  2.10857E-02
 157     47.936   -123.950  4.62708E-02
 158     62.586   -123.950  0.11755    
 159     77.236   -123.950  0.15685    
 160     91.886   -123.950  0.24882    
 161    106.536   -123.950  0.38976    
 162    121.186   -123.950  0.40672    
 163    135.836   -123.950  0.46366    
 164    150.486   -123.950  0.61455    
 165    165.136   -123.950  0.70119    
 166    179.786   -123.950  0.52287    
 167    194.436   -123.950  0.29706    
 168    209.086   -123.950  0.15274    
 169    223.736   -123.950  2.33179E-02
 170    238.386   -123.950 -9.94209E-03
 171    253.036   -123.950  6.37669E-02
 172    267.686   -123.950  8.34113E-02
 173    267.686   -109.300  4.07000E-02
 174    253.036   -109.300  2.05438E-02
 175    238.386   -109.300 -4.06423E-02
 176    223.736   -109.300  3.67531E-03
 177    209.086   -109.300  5.56097E-02
 178    194.436   -109.300  0.22715    
 179    179.786   -109.300  0.33813    
 180    165.136   -109.300  0.46228    
 181    150.486   -109.300  0.48286    
 182    135.836   -109.300  0.38704    
 183    121.186   -109.300  0.33639    
 184    106.536   -109.300  0.32316    
 185     91.886   -109.300  0.28092    
 186     77.236   -109.300  0.20557    
 187     62.586   -109.300  0.13075    
 188     47.936   -109.300  4.78884E-02
 189     33.286   -109.300  6.57913E-02
 190     18.636   -109.300  3.46388E-02
 191      3.986   -109.300  2.23316E-02
 192    -10.664   -109.300  8.54535E-03
 193    -25.314   -109.300  2.87608E-02
 194    -39.964   -109.300 -4.20553E-02
 195    -54.614   -109.300 -3.11576E-02
 196    -69.264   -109.300  2.91000E-02
 197    -83.914   -109.300  4.74412E-02
 198    -98.564   -109.300  4.66890E-02
 199    -98.564    -94.650 -9.54256E-02
 200    -83.914    -94.650 -9.45461E-02
 201    -69.264    -94.650 -8.21554E-02
 202    -54.614    -94.650 -4.34512E-02
 203    -39.964    -94.650 -3.07335E-02
 204    -25.314    -94.650  5.12763E-02
 205    -10.664    -94.650  5.38187E-02
 206      3.986    -94.650  4.08953E-02
 207     18.636    -94.650  5.30566E-02
 208     33.286    -94.650  6.66983E-02
 209     47.936    -94.650  5.01732E-02
 210     62.586    -94.650  0.10367    
 211     77.236    -94.650  0.17435    
 212     91.886    -94.650  0.22982    
 213    106.536    -94.650  0.23750    
 214    121.186    -94.650  0.26247    
 215    135.836    -94.650  0.30674    
 216    150.486    -94.650  0.38621    
 217    165.136    -94.650  0.30279    
 218    179.786    -94.650  0.17176    
 219    194.436    -94.650  0.15808    
 220    209.086    -94.650  4.23189E-02
 221    223.736    -94.650  3.59626E-04
 222    238.386    -94.650 -6.84242E-02
 223    253.036    -94.650 -0.12890    
 224    267.686    -94.650 -0.13984    
 225    267.686    -80.000 -0.13684    
 226    253.036    -80.000 -0.11821    
 227    238.386    -80.000 -4.74107E-02
 228    223.736    -80.000 -9.08356E-03
 229    209.086    -80.000  9.40768E-02
 230    194.436    -80.000  0.15439    
 231    179.786    -80.000  0.11913    
 232    165.136    -80.000  0.16655    
 233    150.486    -80.000  0.23568    
 234    135.836    -80.000  0.23293    
 235    121.186    -80.000  0.19314    
 236    106.536    -80.000  0.16463    
 237     91.886    -80.000  0.12825    
 238     77.236    -80.000  9.17499E-02
 239     62.586    -80.000  6.28501E-02
 240     47.936    -80.000  2.97893E-02
 241     33.286    -80.000  3.46637E-02
 242     18.636    -80.000  5.75388E-02
 243      3.986    -80.000  8.54269E-02
 244    -10.664    -80.000  6.28651E-02
 245    -25.314    -80.000  4.89520E-02
 246    -39.964    -80.000  3.89829E-03
 247    -54.614    -80.000 -1.63032E-02
 248    -69.264    -80.000 -9.89206E-02
 249    -83.914    -80.000 -0.13319    
 250    -98.564    -80.000 -0.13985    
 251    -98.564    -65.350 -3.50685E-02
 252    -83.914    -65.350 -3.07603E-02
 253    -69.264    -65.350 -1.16926E-02
 254    -54.614    -65.350  3.63258E-02
 255    -39.964    -65.350  4.44103E-02
 256    -25.314    -65.350  4.56014E-02
 257    -10.664    -65.350  7.41055E-02
 258      3.986    -65.350  0.12340    
 259     18.636    -65.350  0.10577    
 260     33.286    -65.350  6.02170E-02
 261     47.936    -65.350  2.26498E-02
 262     62.586    -65.350  4.49691E-02
 263     77.236    -65.350  5.66182E-02
 264     91.886    -65.350  9.09940E-02
 265    106.536    -65.350  0.14587    
 266    121.186    -65.350  0.17842    
 267    135.836    -65.350  0.20139    
 268    150.486    -65.350  0.15381    
 269    165.136    -65.350  0.12394    
 270    179.786    -65.350  0.12588    
 271    194.436    -65.350  9.50001E-02
 272    209.086    -65.350  7.02086E-02
 273    223.736    -65.350  5.65192E-03
 274    238.386    -65.350 -3.63627E-02
 275    253.036    -65.350 -9.06913E-02
 276    267.686    -65.350 -0.10425    
 277    267.686    -50.700 -0.19223    
 278    253.036    -50.700 -0.18691    
 279    238.386    -50.700 -0.13736    
 280    223.736    -50.700  1.56986E-02
 281    209.086    -50.700  6.25109E-02
 282    194.436    -50.700  3.04109E-02
 283    179.786    -50.700  3.50089E-02
 284    165.136    -50.700  5.18079E-02
 285    150.486    -50.700  9.64479E-02
 286    135.836    -50.700  0.14098    
 287    121.186    -50.700  0.14408    
 288    106.536    -50.700  0.12632    
 289     91.886    -50.700  7.08465E-02
 290     77.236    -50.700  4.21263E-02
 291     62.586    -50.700  3.17925E-02
 292     47.936    -50.700  2.56717E-02
 293     33.286    -50.700  6.93403E-02
 294     18.636    -50.700  0.11428    
 295      3.986    -50.700  9.45425E-02
 296    -10.664    -50.700  8.28153E-02
 297    -25.314    -50.700  7.60958E-02
 298    -39.964    -50.700  8.76566E-02
 299    -54.614    -50.700  8.82393E-02
 300    -69.264    -50.700  7.50676E-02
 301    -83.914    -50.700  7.23034E-02
 302    -98.564    -50.700  7.16193E-02
 303    -98.564    -36.050  8.22120E-02
 304    -83.914    -36.050  8.26387E-02
 305    -69.264    -36.050  8.40662E-02
 306    -54.614    -36.050  0.10009    
 307    -39.964    -36.050  0.11264    
 308    -25.314    -36.050  8.40126E-02
 309    -10.664    -36.050  8.59208E-02
 310      3.986    -36.050  8.23514E-02
 311     18.636    -36.050  9.09008E-02
 312     33.286    -36.050  5.35544E-02
 313     47.936    -36.050  4.27784E-02
 314     62.586    -36.050  4.72248E-02
 315     77.236    -36.050  5.16960E-02
 316     91.886    -36.050  7.16247E-02
 317    106.536    -36.050  0.11384    
 318    121.186    -36.050  0.10145    
 319    135.836    -36.050  5.28751E-02
 320    150.486    -36.050  2.46584E-02
 321    165.136    -36.050  1.82336E-02
 322    179.786    -36.050 -2.86483E-02
 323    194.436    -36.050  9.07861E-03
 324    209.086    -36.050  5.88933E-02
 325    223.736    -36.050  9.73541E-03
 326    238.386    -36.050 -0.17330    
 327    253.036    -36.050 -0.27128    
 328    267.686    -36.050 -0.29875    
 329    267.686    -21.400 -0.34413    
 330    253.036    -21.400 -0.26811    
 331    238.386    -21.400 -0.15629    
 332    223.736    -21.400 -6.40738E-03
 333    209.086    -21.400  8.63598E-02
 334    194.436    -21.400  7.94568E-02
 335    179.786    -21.400  2.56761E-02
 336    165.136    -21.400  9.62726E-03
 337    150.486    -21.400 -1.41867E-02
 338    135.836    -21.400  1.31037E-02
 339    121.186    -21.400  5.03625E-02
 340    106.536    -21.400  0.11690    
 341     91.886    -21.400  5.24287E-02
 342     77.236    -21.400  2.35156E-02
 343     62.586    -21.400  5.82576E-02
 344     47.936    -21.400  9.72654E-02
 345     33.286    -21.400  9.94493E-02
 346     18.636    -21.400  9.40375E-02
 347      3.986    -21.400  0.10718    
 348    -10.664    -21.400  9.49916E-02
 349    -25.314    -21.400  9.31236E-02
 350    -39.964    -21.400  0.10732    
 351    -54.614    -21.400  9.59490E-02
 352    -69.264    -21.400  6.71993E-02
 353    -83.914    -21.400  6.12678E-02
 354    -98.564    -21.400  5.97275E-02
 355    -98.564     -6.750  2.74448E-02
 356    -83.914     -6.750  2.73043E-02
 357    -69.264     -6.750  3.19097E-02
 358    -54.614     -6.750  6.47105E-02
 359    -39.964     -6.750  0.10333    
 360    -25.314     -6.750  0.11577    
 361    -10.664     -6.750  0.12429    
 362      3.986     -6.750  0.13451    
 363     18.636     -6.750  0.10361    
 364     33.286     -6.750  0.10175    
 365     47.936     -6.750  8.60474E-02
 366     62.586     -6.750  5.86907E-02
 367     77.236     -6.750  2.45426E-02
 368     91.886     -6.750  2.89890E-02
 369    106.536     -6.750  8.35184E-02
 370    121.186     -6.750 -1.78520E-03
 371    135.836     -6.750  2.33698E-02
 372    150.486     -6.750  2.87945E-02
 373    165.136     -6.750  1.67605E-02
 374    179.786     -6.750  1.07593E-02
 375    194.436     -6.750  4.41063E-03
 376    209.086     -6.750 -2.02788E-04
 377    223.736     -6.750 -8.34910E-03
 378    238.386     -6.750 -0.14185    
 379    253.036     -6.750 -0.22135    
 380    267.686     -6.750 -0.33818    
 381    253.036      7.900 -0.10666    
 382    238.386      7.900  3.32681E-02
 383    223.736      7.900  9.13600E-02
 384    209.086      7.900  8.77642E-02
 385    194.436      7.900  8.25643E-02
 386    179.786      7.900  7.27694E-02
 387    165.136      7.900  4.62015E-02
 388    150.486      7.900  7.62781E-02
 389    135.836      7.900  4.88407E-02
 390    121.186      7.900  2.39005E-02
 391    106.536      7.900 -4.46530E-02
 392     91.886      7.900 -6.12827E-02
 393     77.236      7.900 -1.21732E-02
 394     62.586      7.900  8.54925E-03
 395     47.936      7.900  4.79175E-02
 396     33.286      7.900  9.87072E-02
 397     18.636      7.900  0.10460    
 398      3.986      7.900  0.10039    
 399    -10.664      7.900  9.62611E-02
 400    -25.314      7.900  7.90266E-02
 401    -39.964      7.900  8.48834E-02
 402    -54.614      7.900  7.03112E-02
 403    -69.264      7.900  6.79335E-02
 404    -83.914      7.900  7.66952E-02
 405    -98.564      7.900  8.30750E-02
 406    -98.564     22.550  5.44613E-02
 407    -83.914     22.550  5.34210E-02
 408    -69.264     22.550  5.00609E-02
 409    -54.614     22.550  3.93027E-02
 410    -39.964     22.550  2.73769E-02
 411    -25.314     22.550  3.60254E-02
 412    -10.664     22.550  6.10884E-02
 413      3.986     22.550  5.64004E-02
 414     18.636     22.550  2.68728E-02
 415     33.286     22.550  3.43708E-02
 416     47.936     22.550  1.09355E-02
 417     62.586     22.550  3.47926E-03
 418     77.236     22.550  4.12967E-02
 419     91.886     22.550 -1.32720E-02
 420    106.536     22.550 -4.50891E-02
 421    121.186     22.550  2.66170E-02
 422    135.836     22.550  3.68166E-02
 423    150.486     22.550 -1.05998E-02
 424    165.136     22.550  1.80270E-02
 425    179.786     22.550  7.32115E-02
 426    194.436     22.550  9.94903E-02
 427    209.086     22.550  0.10269    
 428    223.736     22.550  0.10372    
 429    238.386     22.550  0.10343    
 430    238.386     37.200  9.06527E-02
 431    223.736     37.200  9.23429E-02
 432    209.086     37.200  9.30220E-02
 433    194.436     37.200  8.90275E-02
 434    179.786     37.200  4.99894E-02
 435    165.136     37.200  2.71471E-02
 436    150.486     37.200  1.92394E-02
 437    135.836     37.200  1.33665E-02
 438    121.186     37.200 -2.41516E-02
 439    106.536     37.200  1.48550E-03
 440     91.886     37.200  4.78284E-03
 441     77.236     37.200  6.37810E-02
 442     62.586     37.200  4.32133E-02
 443     47.936     37.200  1.90684E-02
 444     33.286     37.200  2.74988E-02
 445     18.636     37.200  8.38170E-03
 446      3.986     37.200  2.33012E-02
 447    -10.664     37.200  4.82821E-02
 448    -25.314     37.200  3.92633E-02
 449    -39.964     37.200  5.38257E-02
 450    -54.614     37.200  2.77527E-02
 451    -69.264     37.200  8.43278E-03
 452    -83.914     37.200  1.10844E-02
 453    -98.564     37.200  4.34028E-02
 454    -98.564     51.850  4.87627E-02
 455    -83.914     51.850  6.44256E-02
 456    -69.264     51.850  2.96483E-02
 457    -54.614     51.850  9.25895E-03
 458    -39.964     51.850  2.30635E-02
 459    -25.314     51.850  1.25614E-02
 460    -10.664     51.850  3.15274E-02
 461      3.986     51.850  3.33835E-02
 462     18.636     51.850  9.73318E-03
 463     33.286     51.850  1.20289E-02
 464     47.936     51.850  2.34765E-02
 465     62.586     51.850  0.10123    
 466     77.236     51.850  0.10051    
 467     91.886     51.850  6.87266E-03
 468    106.536     51.850  3.52076E-02
 469    121.186     51.850  1.53704E-02
 470    135.836     51.850  5.92088E-02
 471    150.486     51.850  0.10164    
 472    165.136     51.850  1.53629E-02
 473    179.786     51.850 -1.05034E-03
 474    194.436     51.850  8.62282E-02
 475    209.086     51.850  0.11067    
 476    223.736     51.850  0.10949    
 477    238.386     51.850  0.10171    
 478    223.736     66.500  7.52273E-02
 479    209.086     66.500  2.88863E-02
 480    194.436     66.500 -3.80704E-03
 481    179.786     66.500 -5.47330E-04
 482    165.136     66.500  3.49873E-02
 483    150.486     66.500  6.73157E-02
 484    135.836     66.500  9.06827E-02
 485    121.186     66.500  6.23025E-02
 486    106.536     66.500  7.04825E-02
 487     91.886     66.500  0.13840    
 488     77.236     66.500  0.12536    
 489     62.586     66.500  8.40859E-02
 490     47.936     66.500  9.84387E-04
 491     33.286     66.500 -1.43841E-02
 492     18.636     66.500 -6.21868E-03
 493      3.986     66.500  5.40921E-02
 494    -10.664     66.500  4.18241E-02
 495    -25.314     66.500  6.05216E-03
 496    -39.964     66.500 -1.04244E-02
 497    -54.614     66.500  7.07033E-04
 498    -69.264     66.500  4.79269E-02
 499    -83.914     66.500  0.10130    
 500    -98.564     66.500  0.10849    
 501    -98.564     81.150  0.18454    
 502    -83.914     81.150  9.54138E-02
 503    -69.264     81.150  3.85162E-02
 504    -54.614     81.150  7.79286E-03
 505    -39.964     81.150  8.72731E-03
 506    -25.314     81.150  8.23276E-02
 507    -10.664     81.150  8.60409E-02
 508      3.986     81.150  7.06758E-02
 509     18.636     81.150  4.50274E-02
 510     33.286     81.150  4.20782E-02
 511     47.936     81.150  3.15887E-02
 512     62.586     81.150  5.00956E-02
 513     77.236     81.150  0.10232    
 514     91.886     81.150  0.15040    
 515    106.536     81.150  7.33961E-02
 516    121.186     81.150  6.44490E-02
 517    135.836     81.150  9.20583E-02
 518    150.486     81.150  6.33239E-02
 519    165.136     81.150  3.81809E-02
 520    179.786     81.150  1.89875E-03
 521    194.436     81.150 -2.56367E-02
 522    209.086     81.150 -4.15912E-02
 523    223.736     81.150 -5.11211E-02
 524    223.736     95.800 -5.85232E-02
 525    209.086     95.800 -4.30488E-02
 526    194.436     95.800 -2.59879E-02
 527    179.786     95.800  1.94772E-03
 528    165.136     95.800  3.82379E-02
 529    150.486     95.800  6.32596E-02
 530    135.836     95.800  9.20746E-02
 531    121.186     95.800  6.44731E-02
 532    106.536     95.800  7.34413E-02
 533     91.886     95.800  0.13222    
 534     77.236     95.800  8.19105E-02
 535     62.586     95.800  7.35948E-02
 536     47.936     95.800  3.21752E-02
 537     33.286     95.800  2.11508E-02
 538     18.636     95.800  2.55480E-02
 539      3.986     95.800  4.58651E-02
 540    -10.664     95.800  9.81644E-02
 541    -25.314     95.800  0.12040    
 542    -39.964     95.800  2.58318E-02
 543    -54.614     95.800 -8.89952E-03
 544    -69.264     95.800 -4.00576E-03
 545    -83.914     95.800 -6.34637E-02
 546    -98.564     95.800 -0.15566    
 547    -98.564    110.450 -0.31232    
 548    -83.914    110.450 -0.16238    
 549    -69.264    110.450 -8.36849E-03
 550    -54.614    110.450  2.43139E-02
 551    -39.964    110.450  5.22396E-02
 552    -25.314    110.450  6.52794E-02
 553    -10.664    110.450  4.51769E-02
 554      3.986    110.450  2.33547E-02
 555     18.636    110.450  3.54819E-02
 556     33.286    110.450  3.44615E-02
 557     47.936    110.450  4.93188E-02
 558     62.586    110.450  0.11667    
 559     77.236    110.450  0.11791    
 560     91.886    110.450  0.11211    
 561    106.536    110.450  7.87281E-02
 562    121.186    110.450  6.44731E-02
 563    135.836    110.450  9.20739E-02
 564    150.486    110.450  6.32591E-02
 565    165.136    110.450  3.82397E-02
 566    179.786    110.450  1.94645E-03
 567    194.436    110.450 -2.59719E-02
 568    209.086    110.450 -4.33629E-02
 569    106.536    125.100  9.14903E-02
 570     91.886    125.100  9.27957E-02
 571     77.236    125.100  9.42999E-02
 572     62.586    125.100  8.35919E-02
 573     47.936    125.100  1.74638E-04
 574     33.286    125.100 -5.53896E-03
 575     18.636    125.100  3.12154E-02
 576      3.986    125.100  1.19372E-03
 577    -10.664    125.100  3.51346E-03
 578    -25.314    125.100  2.59539E-02
 579    -39.964    125.100  3.51892E-02
 580    -54.614    125.100  4.47481E-02
 581    -69.264    125.100  3.97592E-02
 582    -83.914    125.100 -0.11893    
 583    -98.564    125.100 -0.35294    
 584    -98.564    139.750 -0.35243    
 585    -83.914    139.750 -2.68785E-02
 586    -69.264    139.750  4.39376E-02
 587    -54.614    139.750  1.72233E-02
 588    -39.964    139.750 -2.33452E-03
 589    -25.314    139.750  1.50695E-02
 590    -10.664    139.750  6.77670E-03
 591      3.986    139.750  3.12104E-02
 592     18.636    139.750  4.79022E-02
 593     33.286    139.750 -4.24900E-02
 594     47.936    139.750 -5.09227E-02
 595     62.586    139.750  2.65767E-02
 596     77.236    139.750  3.70476E-02
 597     91.886    139.750  3.56531E-02
 598    106.536    139.750  3.43192E-02
 599    106.536    154.400 -5.99031E-02
 600     91.886    154.400 -4.83688E-02
 601     77.236    154.400 -3.25278E-02
 602     62.586    154.400 -3.14512E-02
 603     47.936    154.400 -8.54683E-02
 604     33.286    154.400 -7.19859E-02
 605     18.636    154.400  3.42038E-02
 606      3.986    154.400  3.34862E-02
 607    -10.664    154.400 -1.30450E-02
 608    -25.314    154.400  8.87915E-03
 609    -39.964    154.400 -1.83349E-03
 610    -54.614    154.400  2.10468E-02
 611    -69.264    154.400  4.23224E-02
 612    -83.914    154.400  3.25344E-02
 613    -98.564    154.400 -0.20185    
 614    -98.564    169.050 -0.15125    
 615    -83.914    169.050 -0.14005    
 616    -69.264    169.050 -0.11273    
 617    -54.614    169.050 -9.12207E-02
 618    -39.964    169.050 -5.13539E-02
 619    -25.314    169.050  3.50228E-02
 620    -10.664    169.050  6.80807E-02
 621      3.986    169.050  0.13411    
 622     18.636    169.050  3.06738E-02
 623     33.286    169.050 -2.02895E-02
 624     47.936    169.050 -1.11935E-02
 625     62.586    169.050  3.92292E-02
 626     77.236    169.050  7.30854E-02
 627     91.886    169.050  6.69228E-02
 628    106.536    169.050  2.34696E-02
 629    106.536    183.700  0.13398    
 630     91.886    183.700  0.11842    
 631     77.236    183.700  9.48254E-02
 632     62.586    183.700  4.98768E-02
 633     47.936    183.700 -6.83891E-04
 634     33.286    183.700 -1.25076E-02
 635     18.636    183.700  3.26071E-02
 636      3.986    183.700  0.14996    
 637    -10.664    183.700  8.20596E-02
 638    -25.314    183.700  3.84686E-02
 639    -39.964    183.700 -6.06974E-02
 640    -54.614    183.700 -0.10829    
 641    -69.264    183.700 -0.13970    
 642    -83.914    183.700 -0.18263    
 643    -98.564    183.700 -0.22278    
