!
! 19-DEC-2018 14:40:14
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area -72.5 -70.5 /OUTPUT smm34_cn10_blue_1.txt
!
 64    194.436   -182.550  0.24115    
 65    209.086   -182.550  0.19157    
 66    223.736   -182.550 -0.14811    
 67    238.386   -182.550  3.15317E-03
 68    253.036   -182.550  2.43733E-02
 69    267.686   -182.550  2.23195E-02
 70    267.686   -167.900 -3.64531E-02
 71    253.036   -167.900 -3.10322E-02
 72    238.386   -167.900 -2.90557E-02
 73    223.736   -167.900 -0.13666    
 74    209.086   -167.900  5.63055E-02
 75    194.436   -167.900  0.13683    
 76    179.786   -167.900  7.50904E-02
 77    165.136   -167.900  0.13942    
 78    150.486   -167.900  0.17437    
 79    135.836   -167.900  5.02381E-02
 80    121.186   -167.900 -2.83910E-02
 81    106.536   -167.900 -1.29835E-02
 82     91.886   -167.900 -3.99259E-02
 83     77.236   -167.900 -7.06112E-02
 84     62.586   -167.900 -3.31000E-02
 85     47.936   -167.900 -6.48668E-02
 86     33.286   -167.900 -0.10876    
 87     18.636   -167.900  2.63011E-02
 88      3.986   -167.900 -0.23319    
 89    -10.664   -167.900 -0.28777    
 90    -25.314   -167.900 -0.20488    
 91    -39.964   -167.900 -0.18176    
 92    -54.614   -167.900  0.15286    
 93    -69.264   -167.900  0.52442    
 94    -83.914   -167.900  0.68973    
 95    -98.564   -153.250  0.38309    
 96    -83.914   -153.250  0.46107    
 97    -69.264   -153.250  0.43279    
 98    -54.614   -153.250  0.20953    
 99    -39.964   -153.250 -0.15304    
 100    -25.314   -153.250 -0.19518    
 101    -10.664   -153.250 -0.27881    
 102      3.986   -153.250 -0.23109    
 103     18.636   -153.250  4.71331E-02
 104     33.286   -153.250  0.13845    
 105     47.936   -153.250  6.22044E-02
 106     62.586   -153.250  8.04531E-03
 107     77.236   -153.250 -5.29654E-02
 108     91.886   -153.250  2.70845E-02
 109    106.536   -153.250  5.55329E-02
 110    121.186   -153.250  7.85390E-02
 111    135.836   -153.250  0.17342    
 112    150.486   -153.250  0.25296    
 113    165.136   -153.250  0.23036    
 114    179.786   -153.250  0.15491    
 115    194.436   -153.250  0.18509    
 116    209.086   -153.250  8.49825E-02
 117    223.736   -153.250 -8.88622E-02
 118    238.386   -153.250 -3.95263E-02
 119    253.036   -153.250 -4.40849E-02
 120    267.686   -153.250 -4.99422E-02
 121    267.686   -138.600  3.11056E-02
 122    253.036   -138.600  2.53339E-02
 123    238.386   -138.600 -2.58095E-02
 124    223.736   -138.600 -8.19329E-02
 125    209.086   -138.600  0.13584    
 126    194.436   -138.600  0.17535    
 127    179.786   -138.600  0.23088    
 128    165.136   -138.600  0.29573    
 129    150.486   -138.600  0.32667    
 130    135.836   -138.600  0.22764    
 131    121.186   -138.600  0.12713    
 132    106.536   -138.600  4.39543E-02
 133     91.886   -138.600  1.83665E-02
 134     77.236   -138.600 -5.70802E-03
 135     62.586   -138.600  9.30978E-03
 136     47.936   -138.600  8.33460E-02
 137     33.286   -138.600  0.15496    
 138     18.636   -138.600  1.96835E-02
 139      3.986   -138.600 -0.20299    
 140    -10.664   -138.600 -0.20952    
 141    -25.314   -138.600 -0.12404    
 142    -39.964   -138.600 -7.70424E-02
 143    -54.614   -138.600  0.16233    
 144    -69.264   -138.600  0.27939    
 145    -83.914   -138.600  0.21766    
 146    -98.564   -138.600  9.47463E-02
 147    -98.564   -123.950 -6.93069E-02
 148    -83.914   -123.950  1.00731E-02
 149    -69.264   -123.950  8.51545E-02
 150    -54.614   -123.950  6.76879E-02
 151    -39.964   -123.950 -4.17758E-02
 152    -25.314   -123.950 -2.32888E-03
 153    -10.664   -123.950 -3.08349E-02
 154      3.986   -123.950 -8.05710E-02
 155     18.636   -123.950 -6.07580E-03
 156     33.286   -123.950  3.85309E-02
 157     47.936   -123.950 -2.46161E-02
 158     62.586   -123.950 -1.61597E-02
 159     77.236   -123.950 -4.50022E-02
 160     91.886   -123.950 -4.66600E-03
 161    106.536   -123.950  3.98174E-02
 162    121.186   -123.950  0.12258    
 163    135.836   -123.950  0.20446    
 164    150.486   -123.950  0.20864    
 165    165.136   -123.950  0.20425    
 166    179.786   -123.950  0.20747    
 167    194.436   -123.950  0.18373    
 168    209.086   -123.950  0.12551    
 169    223.736   -123.950 -0.15636    
 170    238.386   -123.950 -6.60429E-02
 171    253.036   -123.950  8.83801E-02
 172    267.686   -123.950  0.11973    
 173    267.686   -109.300  0.14035    
 174    253.036   -109.300  0.10775    
 175    238.386   -109.300 -4.92058E-02
 176    223.736   -109.300 -0.11575    
 177    209.086   -109.300  0.19852    
 178    194.436   -109.300  0.11268    
 179    179.786   -109.300  9.23013E-02
 180    165.136   -109.300  0.16349    
 181    150.486   -109.300  0.17013    
 182    135.836   -109.300  0.16741    
 183    121.186   -109.300  0.11663    
 184    106.536   -109.300  5.64834E-02
 185     91.886   -109.300  3.61493E-02
 186     77.236   -109.300 -1.83854E-02
 187     62.586   -109.300  1.97493E-02
 188     47.936   -109.300 -1.22681E-02
 189     33.286   -109.300 -9.90652E-03
 190     18.636   -109.300  7.77499E-03
 191      3.986   -109.300 -4.52800E-02
 192    -10.664   -109.300 -8.87086E-03
 193    -25.314   -109.300 -5.35515E-02
 194    -39.964   -109.300 -2.38518E-02
 195    -54.614   -109.300 -7.91002E-03
 196    -69.264   -109.300 -3.86773E-02
 197    -83.914   -109.300 -6.30015E-02
 198    -98.564   -109.300 -8.00882E-02
 199    -98.564    -94.650 -0.25132    
 200    -83.914    -94.650 -0.23688    
 201    -69.264    -94.650 -0.18092    
 202    -54.614    -94.650 -2.81991E-02
 203    -39.964    -94.650  3.34114E-02
 204    -25.314    -94.650 -2.43334E-02
 205    -10.664    -94.650  5.29981E-03
 206      3.986    -94.650  7.81646E-03
 207     18.636    -94.650  2.65859E-02
 208     33.286    -94.650  2.72603E-03
 209     47.936    -94.650  2.94788E-02
 210     62.586    -94.650  0.10539    
 211     77.236    -94.650  4.66907E-02
 212     91.886    -94.650  4.27894E-02
 213    106.536    -94.650  2.04762E-02
 214    121.186    -94.650  0.11708    
 215    135.836    -94.650  0.12564    
 216    150.486    -94.650  0.13577    
 217    165.136    -94.650  2.41064E-02
 218    179.786    -94.650 -5.23611E-02
 219    194.436    -94.650  4.08642E-02
 220    209.086    -94.650  0.18546    
 221    223.736    -94.650 -8.30799E-02
 222    238.386    -94.650 -0.16745    
 223    253.036    -94.650 -0.10356    
 224    267.686    -94.650 -8.65322E-02
 225    267.686    -80.000 -0.20651    
 226    253.036    -80.000 -0.20198    
 227    238.386    -80.000 -0.16499    
 228    223.736    -80.000  8.37694E-04
 229    209.086    -80.000  0.12755    
 230    194.436    -80.000 -3.23533E-02
 231    179.786    -80.000 -4.58998E-02
 232    165.136    -80.000  4.27370E-02
 233    150.486    -80.000  0.12498    
 234    135.836    -80.000  0.12784    
 235    121.186    -80.000  0.13025    
 236    106.536    -80.000 -1.05372E-02
 237     91.886    -80.000 -1.48921E-02
 238     77.236    -80.000 -7.91542E-03
 239     62.586    -80.000  5.65137E-02
 240     47.936    -80.000  8.17509E-02
 241     33.286    -80.000  1.74264E-02
 242     18.636    -80.000  1.81864E-02
 243      3.986    -80.000  5.49131E-02
 244    -10.664    -80.000  1.92301E-02
 245    -25.314    -80.000  4.92502E-03
 246    -39.964    -80.000  3.02100E-02
 247    -54.614    -80.000 -4.79219E-02
 248    -69.264    -80.000 -0.22777    
 249    -83.914    -80.000 -0.29559    
 250    -98.564    -80.000 -0.31496    
 251    -98.564    -65.350 -0.21854    
 252    -83.914    -65.350 -0.18668    
 253    -69.264    -65.350 -0.11063    
 254    -54.614    -65.350  4.21625E-02
 255    -39.964    -65.350  0.13079    
 256    -25.314    -65.350  7.75134E-02
 257    -10.664    -65.350  3.59961E-02
 258      3.986    -65.350  3.18354E-02
 259     18.636    -65.350  4.54437E-02
 260     33.286    -65.350  1.36757E-02
 261     47.936    -65.350  5.51777E-02
 262     62.586    -65.350  5.06978E-02
 263     77.236    -65.350 -1.70257E-02
 264     91.886    -65.350 -2.58870E-02
 265    106.536    -65.350  3.20180E-02
 266    121.186    -65.350  0.11827    
 267    135.836    -65.350  0.12385    
 268    150.486    -65.350  0.12752    
 269    165.136    -65.350  0.14956    
 270    179.786    -65.350  7.69099E-03
 271    194.436    -65.350 -4.63619E-02
 272    209.086    -65.350  0.13758    
 273    223.736    -65.350  6.94786E-02
 274    238.386    -65.350 -6.86585E-02
 275    253.036    -65.350 -5.32134E-02
 276    267.686    -65.350 -4.34138E-02
 277    267.686    -50.700  0.19647    
 278    253.036    -50.700  0.13612    
 279    238.386    -50.700 -5.68304E-02
 280    223.736    -50.700 -8.89219E-03
 281    209.086    -50.700  0.10250    
 282    194.436    -50.700 -2.34997E-02
 283    179.786    -50.700  6.88367E-02
 284    165.136    -50.700  0.14071    
 285    150.486    -50.700  9.29860E-02
 286    135.836    -50.700  0.11847    
 287    121.186    -50.700  8.41732E-02
 288    106.536    -50.700  5.03707E-02
 289     91.886    -50.700  1.53541E-02
 290     77.236    -50.700  4.60071E-02
 291     62.586    -50.700  5.32821E-02
 292     47.936    -50.700  4.50436E-02
 293     33.286    -50.700  2.93721E-02
 294     18.636    -50.700  5.49154E-02
 295      3.986    -50.700  3.38798E-02
 296    -10.664    -50.700  4.95934E-02
 297    -25.314    -50.700  9.10520E-02
 298    -39.964    -50.700  0.12955    
 299    -54.614    -50.700  5.55360E-02
 300    -69.264    -50.700 -6.00225E-02
 301    -83.914    -50.700 -9.56031E-02
 302    -98.564    -50.700 -0.10732    
 303    -98.564    -36.050 -1.83235E-02
 304    -83.914    -36.050 -1.69036E-02
 305    -69.264    -36.050 -1.44989E-02
 306    -54.614    -36.050  1.17863E-02
 307    -39.964    -36.050  7.70324E-02
 308    -25.314    -36.050  6.01890E-02
 309    -10.664    -36.050  5.66477E-02
 310      3.986    -36.050  3.09281E-02
 311     18.636    -36.050  3.73254E-02
 312     33.286    -36.050  1.66440E-02
 313     47.936    -36.050  2.61143E-02
 314     62.586    -36.050  1.33837E-02
 315     77.236    -36.050  3.19908E-02
 316     91.886    -36.050  6.58863E-02
 317    106.536    -36.050 -5.94935E-03
 318    121.186    -36.050 -1.14179E-02
 319    135.836    -36.050  3.49901E-04
 320    150.486    -36.050  3.17012E-02
 321    165.136    -36.050  0.11887    
 322    179.786    -36.050  0.14013    
 323    194.436    -36.050  7.18336E-02
 324    209.086    -36.050  5.54936E-02
 325    223.736    -36.050 -2.01290E-02
 326    238.386    -36.050 -6.07647E-02
 327    253.036    -36.050  0.13925    
 328    267.686    -36.050  0.23288    
 329    267.686    -21.400  0.17902    
 330    253.036    -21.400  4.94146E-02
 331    238.386    -21.400 -9.14465E-02
 332    223.736    -21.400 -2.94618E-02
 333    209.086    -21.400  0.10429    
 334    194.436    -21.400  0.12256    
 335    179.786    -21.400  9.71825E-02
 336    165.136    -21.400  8.72069E-03
 337    150.486    -21.400 -4.28649E-02
 338    135.836    -21.400 -3.77915E-02
 339    121.186    -21.400 -6.01129E-02
 340    106.536    -21.400 -2.09619E-02
 341     91.886    -21.400  6.62823E-02
 342     77.236    -21.400  1.46240E-02
 343     62.586    -21.400  8.41926E-03
 344     47.936    -21.400 -3.68767E-03
 345     33.286    -21.400 -2.03169E-02
 346     18.636    -21.400  2.26808E-02
 347      3.986    -21.400  3.39736E-02
 348    -10.664    -21.400  1.45260E-02
 349    -25.314    -21.400  2.95154E-02
 350    -39.964    -21.400  6.34246E-02
 351    -54.614    -21.400 -4.13290E-03
 352    -69.264    -21.400 -3.10547E-02
 353    -83.914    -21.400 -3.46206E-02
 354    -98.564    -21.400 -3.60387E-02
 355    -98.564     -6.750  7.03212E-02
 356    -83.914     -6.750  6.54980E-02
 357    -69.264     -6.750  4.91102E-02
 358    -54.614     -6.750  9.78636E-03
 359    -39.964     -6.750  4.89892E-02
 360    -25.314     -6.750  5.17447E-02
 361    -10.664     -6.750 -2.27791E-02
 362      3.986     -6.750 -2.59396E-02
 363     18.636     -6.750  5.65226E-03
 364     33.286     -6.750  3.64201E-02
 365     47.936     -6.750  2.72012E-02
 366     62.586     -6.750 -1.11777E-02
 367     77.236     -6.750 -6.90630E-02
 368     91.886     -6.750 -5.19367E-02
 369    106.536     -6.750 -4.44631E-02
 370    121.186     -6.750 -2.78875E-02
 371    135.836     -6.750  6.21691E-03
 372    150.486     -6.750 -6.30832E-02
 373    165.136     -6.750 -4.40681E-02
 374    179.786     -6.750  2.54495E-02
 375    194.436     -6.750  4.07301E-02
 376    209.086     -6.750  4.37193E-02
 377    223.736     -6.750  2.33381E-02
 378    238.386     -6.750 -0.11688    
 379    253.036     -6.750 -4.53076E-02
 380    267.686     -6.750  9.20773E-02
 381    253.036      7.900 -0.20528    
 382    238.386      7.900  5.91111E-02
 383    223.736      7.900  0.12256    
 384    209.086      7.900  0.11035    
 385    194.436      7.900  9.31575E-02
 386    179.786      7.900  4.45808E-02
 387    165.136      7.900 -1.93811E-02
 388    150.486      7.900  7.87072E-02
 389    135.836      7.900  8.94848E-02
 390    121.186      7.900  4.85866E-02
 391    106.536      7.900 -1.20323E-05
 392     91.886      7.900 -2.81289E-02
 393     77.236      7.900  5.08781E-02
 394     62.586      7.900  7.25056E-02
 395     47.936      7.900  5.56734E-02
 396     33.286      7.900  3.99885E-02
 397     18.636      7.900  2.75149E-02
 398      3.986      7.900 -1.54203E-02
 399    -10.664      7.900 -1.23388E-02
 400    -25.314      7.900  4.88610E-02
 401    -39.964      7.900  7.31402E-02
 402    -54.614      7.900  7.34381E-02
 403    -69.264      7.900  0.10852    
 404    -83.914      7.900  0.12488    
 405    -98.564      7.900  0.13132    
 406    -98.564     22.550  9.46563E-02
 407    -83.914     22.550  0.10073    
 408    -69.264     22.550  0.10054    
 409    -54.614     22.550  0.10996    
 410    -39.964     22.550  0.10709    
 411    -25.314     22.550  7.80423E-02
 412    -10.664     22.550  3.84550E-02
 413      3.986     22.550  2.34004E-02
 414     18.636     22.550  3.56761E-02
 415     33.286     22.550  2.50924E-02
 416     47.936     22.550  9.12710E-02
 417     62.586     22.550  0.15583    
 418     77.236     22.550  0.11103    
 419     91.886     22.550  5.16552E-02
 420    106.536     22.550  3.36078E-02
 421    121.186     22.550  0.12825    
 422    135.836     22.550  8.01440E-02
 423    150.486     22.550  6.99735E-02
 424    165.136     22.550 -2.87967E-02
 425    179.786     22.550  5.95595E-02
 426    194.436     22.550  0.14029    
 427    209.086     22.550  0.15128    
 428    223.736     22.550  0.15395    
 429    238.386     22.550  0.15943    
 430    238.386     37.200  0.21337    
 431    223.736     37.200  0.21091    
 432    209.086     37.200  0.20957    
 433    194.436     37.200  0.19449    
 434    179.786     37.200  9.26848E-02
 435    165.136     37.200  3.00527E-03
 436    150.486     37.200  4.95116E-02
 437    135.836     37.200  3.77055E-02
 438    121.186     37.200  7.46995E-02
 439    106.536     37.200 -1.02343E-02
 440     91.886     37.200 -1.78625E-02
 441     77.236     37.200  5.35246E-02
 442     62.586     37.200  0.15460    
 443     47.936     37.200  8.18757E-02
 444     33.286     37.200 -6.01506E-03
 445     18.636     37.200  4.02583E-02
 446      3.986     37.200  7.73744E-02
 447    -10.664     37.200  0.10384    
 448    -25.314     37.200  8.59539E-02
 449    -39.964     37.200  6.78127E-02
 450    -54.614     37.200  6.28616E-02
 451    -69.264     37.200  8.01682E-02
 452    -83.914     37.200  6.04297E-02
 453    -98.564     37.200 -5.57994E-02
 454    -98.564     51.850 -3.87512E-02
 455    -83.914     51.850 -5.03960E-02
 456    -69.264     51.850  4.60956E-02
 457    -54.614     51.850  3.43120E-02
 458    -39.964     51.850  1.78524E-02
 459    -25.314     51.850  1.59724E-02
 460    -10.664     51.850  2.65363E-02
 461      3.986     51.850  6.73449E-03
 462     18.636     51.850 -2.68313E-02
 463     33.286     51.850 -1.80280E-02
 464     47.936     51.850  4.88765E-02
 465     62.586     51.850  0.10923    
 466     77.236     51.850  2.25959E-02
 467     91.886     51.850 -8.09619E-02
 468    106.536     51.850 -3.72260E-02
 469    121.186     51.850  7.72498E-02
 470    135.836     51.850  2.97016E-02
 471    150.486     51.850  1.30248E-03
 472    165.136     51.850 -7.41970E-02
 473    179.786     51.850  3.45362E-02
 474    194.436     51.850  0.21173    
 475    209.086     51.850  0.27762    
 476    223.736     51.850  0.29528    
 477    238.386     51.850  0.30128    
 478    223.736     66.500  0.26717    
 479    209.086     66.500  0.16725    
 480    194.436     66.500  4.86817E-02
 481    179.786     66.500 -3.97684E-02
 482    165.136     66.500 -0.12976    
 483    150.486     66.500 -0.18395    
 484    135.836     66.500 -9.03848E-02
 485    121.186     66.500 -6.20671E-02
 486    106.536     66.500 -5.57169E-02
 487     91.886     66.500 -8.00454E-02
 488     77.236     66.500 -7.48927E-02
 489     62.586     66.500  4.75684E-03
 490     47.936     66.500  3.29034E-02
 491     33.286     66.500  4.10610E-02
 492     18.636     66.500  2.96937E-02
 493      3.986     66.500 -2.39664E-02
 494    -10.664     66.500 -2.45765E-02
 495    -25.314     66.500 -4.16189E-02
 496    -39.964     66.500  2.34933E-02
 497    -54.614     66.500  9.10200E-02
 498    -69.264     66.500  0.11965    
 499    -83.914     66.500  0.13188    
 500    -98.564     66.500  0.13308    
 501    -98.564     81.150  0.21667    
 502    -83.914     81.150  0.16424    
 503    -69.264     81.150  0.11153    
 504    -54.614     81.150  0.10833    
 505    -39.964     81.150  6.74968E-02
 506    -25.314     81.150  4.95202E-02
 507    -10.664     81.150  7.22667E-02
 508      3.986     81.150  8.22070E-02
 509     18.636     81.150  7.96430E-02
 510     33.286     81.150  0.10250    
 511     47.936     81.150  0.10664    
 512     62.586     81.150  3.77193E-02
 513     77.236     81.150 -4.29726E-02
 514     91.886     81.150 -7.88883E-02
 515    106.536     81.150 -5.76065E-02
 516    121.186     81.150 -7.73464E-02
 517    135.836     81.150 -0.10217    
 518    150.486     81.150 -0.20037    
 519    165.136     81.150 -0.13328    
 520    179.786     81.150 -4.46055E-02
 521    194.436     81.150  1.66391E-02
 522    209.086     81.150  9.27672E-02
 523    223.736     81.150  0.16103    
 524    223.736     95.800  0.18201    
 525    209.086     95.800  9.15004E-02
 526    194.436     95.800  1.61871E-02
 527    179.786     95.800 -4.46651E-02
 528    165.136     95.800 -0.13334    
 529    150.486     95.800 -0.20063    
 530    135.836     95.800 -0.10236    
 531    121.186     95.800 -7.75990E-02
 532    106.536     95.800 -5.76341E-02
 533     91.886     95.800 -5.48107E-02
 534     77.236     95.800  2.07086E-02
 535     62.586     95.800  3.89631E-02
 536     47.936     95.800  5.15830E-02
 537     33.286     95.800  1.50576E-02
 538     18.636     95.800  1.78657E-02
 539      3.986     95.800  8.22817E-02
 540    -10.664     95.800  7.89099E-02
 541    -25.314     95.800  4.51456E-02
 542    -39.964     95.800 -2.47623E-02
 543    -54.614     95.800 -4.66677E-02
 544    -69.264     95.800 -8.33003E-02
 545    -83.914     95.800 -0.13500    
 546    -98.564     95.800 -5.32766E-02
 547    -98.564    110.450  0.10298    
 548    -83.914    110.450  1.88129E-03
 549    -69.264    110.450 -5.42900E-02
 550    -54.614    110.450 -3.94337E-02
 551    -39.964    110.450 -2.46246E-02
 552    -25.314    110.450  4.67155E-02
 553    -10.664    110.450  6.65353E-02
 554      3.986    110.450  1.32917E-02
 555     18.636    110.450 -5.30927E-02
 556     33.286    110.450 -7.19005E-02
 557     47.936    110.450 -1.27420E-02
 558     62.586    110.450  6.44191E-02
 559     77.236    110.450  6.22847E-02
 560     91.886    110.450  5.20914E-02
 561    106.536    110.450 -4.21821E-02
 562    121.186    110.450 -7.76035E-02
 563    135.836    110.450 -0.10236    
 564    150.486    110.450 -0.20063    
 565    165.136    110.450 -0.13333    
 566    179.786    110.450 -4.46616E-02
 567    194.436    110.450  1.62497E-02
 568    209.086    110.450  0.10019    
 569    106.536    125.100  6.86678E-02
 570     91.886    125.100  7.51213E-02
 571     77.236    125.100  8.60342E-02
 572     62.586    125.100  9.99268E-02
 573     47.936    125.100  6.17818E-02
 574     33.286    125.100 -6.95424E-02
 575     18.636    125.100 -6.54197E-02
 576      3.986    125.100  2.35773E-02
 577    -10.664    125.100  3.67550E-02
 578    -25.314    125.100  4.86023E-03
 579    -39.964    125.100  2.32363E-02
 580    -54.614    125.100 -1.72873E-02
 581    -69.264    125.100 -4.59588E-02
 582    -83.914    125.100  0.22568    
 583    -98.564    125.100  0.32138    
 584    -98.564    139.750  0.34027    
 585    -83.914    139.750  6.57079E-02
 586    -69.264    139.750 -0.10591    
 587    -54.614    139.750 -4.84885E-02
 588    -39.964    139.750  7.44780E-03
 589    -25.314    139.750  4.29515E-04
 590    -10.664    139.750  1.50243E-02
 591      3.986    139.750  3.36303E-02
 592     18.636    139.750  2.41191E-02
 593     33.286    139.750 -5.46823E-02
 594     47.936    139.750 -1.92926E-02
 595     62.586    139.750  5.25256E-02
 596     77.236    139.750  5.05410E-02
 597     91.886    139.750  4.17746E-02
 598    106.536    139.750  3.57383E-02
 599    106.536    154.400 -5.71802E-02
 600     91.886    154.400 -3.46595E-02
 601     77.236    154.400 -1.43481E-02
 602     62.586    154.400 -3.45203E-02
 603     47.936    154.400 -0.10903    
 604     33.286    154.400 -3.32329E-02
 605     18.636    154.400  2.48666E-02
 606      3.986    154.400 -4.66905E-02
 607    -10.664    154.400 -6.65840E-02
 608    -25.314    154.400 -5.29971E-02
 609    -39.964    154.400  1.44944E-02
 610    -54.614    154.400 -5.90214E-02
 611    -69.264    154.400 -0.14495    
 612    -83.914    154.400 -0.16811    
 613    -98.564    154.400  0.13525    
 614    -98.564    169.050 -0.19696    
 615    -83.914    169.050 -0.17037    
 616    -69.264    169.050 -0.11020    
 617    -54.614    169.050  6.65844E-03
 618    -39.964    169.050  4.99212E-02
 619    -25.314    169.050 -3.26646E-02
 620    -10.664    169.050 -4.54198E-02
 621      3.986    169.050 -0.17306    
 622     18.636    169.050 -0.15073    
 623     33.286    169.050 -0.19323    
 624     47.936    169.050 -0.10674    
 625     62.586    169.050  3.60011E-02
 626     77.236    169.050  7.00117E-02
 627     91.886    169.050  7.64811E-02
 628    106.536    169.050  5.56832E-02
 629    106.536    183.700  7.79575E-02
 630     91.886    183.700  7.64178E-02
 631     77.236    183.700  7.20312E-02
 632     62.586    183.700  4.58874E-02
 633     47.936    183.700 -0.10468    
 634     33.286    183.700 -0.21488    
 635     18.636    183.700 -0.17152    
 636      3.986    183.700 -0.18518    
 637    -10.664    183.700 -3.81143E-02
 638    -25.314    183.700 -2.71330E-02
 639    -39.964    183.700  5.35183E-02
 640    -54.614    183.700  1.43455E-02
 641    -69.264    183.700 -0.10639    
 642    -83.914    183.700 -0.16743    
 643    -98.564    183.700 -0.19443    
