!
! 19-DEC-2018 13:40:20
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area 9.5 12.5 /OUTPUT smm1_cn10_red_4.txt
!
 248    -69.264    -80.000  0.14166    
 249    -83.914    -80.000  0.13685    
 250    -98.564    -80.000  0.13452    
 251    -98.564    -65.350  0.13434    
 252    -83.914    -65.350  0.13195    
 253    -69.264    -65.350  0.12349    
 254    -54.614    -65.350  0.12226    
 255    -39.964    -65.350  0.18819    
 256    -25.314    -65.350  0.25391    
 257    -10.664    -65.350  0.25673    
 258      3.986    -65.350  0.21329    
 259     18.636    -65.350  0.10112    
 260     33.286    -65.350  0.19948    
 261     47.936    -65.350  0.28506    
 262     62.586    -65.350  0.37767    
 263     77.236    -65.350  0.33826    
 264     91.886    -65.350  0.21706    
 265    106.536    -65.350  0.20800    
 266    121.186    -65.350  0.28028    
 267    135.836    -65.350  0.26498    
 268    150.486    -65.350  0.31846    
 269    165.136    -65.350  0.42428    
 270    179.786    -65.350  0.37170    
 271    194.436    -65.350  0.33691    
 272    209.086    -65.350  0.45464    
 273    223.736    -65.350  0.24318    
 274    238.386    -65.350  2.74177E-02
 275    253.036    -65.350 -9.77290E-02
 276    267.686    -65.350 -0.12170    
 277    267.686    -50.700 -0.17461    
 278    253.036    -50.700 -0.12958    
 279    238.386    -50.700  4.29445E-02
 280    223.736    -50.700  0.22270    
 281    209.086    -50.700  0.45406    
 282    194.436    -50.700  0.45117    
 283    179.786    -50.700  0.45460    
 284    165.136    -50.700  0.46045    
 285    150.486    -50.700  0.33051    
 286    135.836    -50.700  0.24915    
 287    121.186    -50.700  0.19909    
 288    106.536    -50.700  0.26801    
 289     91.886    -50.700  0.23031    
 290     77.236    -50.700  0.22396    
 291     62.586    -50.700  0.26895    
 292     47.936    -50.700  0.24294    
 293     33.286    -50.700  0.28312    
 294     18.636    -50.700  0.24150    
 295      3.986    -50.700  0.22317    
 296    -10.664    -50.700  0.30202    
 297    -25.314    -50.700  0.39042    
 298    -39.964    -50.700  0.35981    
 299    -54.614    -50.700  0.25897    
 300    -69.264    -50.700  0.21391    
 301    -83.914    -50.700  0.20483    
 302    -98.564    -50.700  0.20053    
 303    -98.564    -36.050  0.20608    
 304    -83.914    -36.050  0.20727    
 305    -69.264    -36.050  0.21018    
 306    -54.614    -36.050  0.24160    
 307    -39.964    -36.050  0.35713    
 308    -25.314    -36.050  0.42365    
 309    -10.664    -36.050  0.33585    
 310      3.986    -36.050  0.26189    
 311     18.636    -36.050  0.30050    
 312     33.286    -36.050  0.27160    
 313     47.936    -36.050  0.15116    
 314     62.586    -36.050  0.13538    
 315     77.236    -36.050  0.21285    
 316     91.886    -36.050  0.23750    
 317    106.536    -36.050  0.32554    
 318    121.186    -36.050  0.26993    
 319    135.836    -36.050  0.28445    
 320    150.486    -36.050  0.32133    
 321    165.136    -36.050  0.38090    
 322    179.786    -36.050  0.33860    
 323    194.436    -36.050  0.46199    
 324    209.086    -36.050  0.57384    
 325    223.736    -36.050  0.28221    
 326    238.386    -36.050  0.11934    
 327    253.036    -36.050 -0.11228    
 328    267.686    -36.050 -0.21609    
 329    267.686    -21.400 -0.24535    
 330    253.036    -21.400 -1.86968E-02
 331    238.386    -21.400  0.21936    
 332    223.736    -21.400  0.31432    
 333    209.086    -21.400  0.55936    
 334    194.436    -21.400  0.50720    
 335    179.786    -21.400  0.39146    
 336    165.136    -21.400  0.28034    
 337    150.486    -21.400  0.33520    
 338    135.836    -21.400  0.40541    
 339    121.186    -21.400  0.35485    
 340    106.536    -21.400  0.30560    
 341     91.886    -21.400  0.15423    
 342     77.236    -21.400  0.10288    
 343     62.586    -21.400  0.11451    
 344     47.936    -21.400  0.20089    
 345     33.286    -21.400  0.29770    
 346     18.636    -21.400  0.36950    
 347      3.986    -21.400  0.40277    
 348    -10.664    -21.400  0.38083    
 349    -25.314    -21.400  0.33826    
 350    -39.964    -21.400  0.27066    
 351    -54.614    -21.400  0.20132    
 352    -69.264    -21.400  0.21519    
 353    -83.914    -21.400  0.23189    
 354    -98.564    -21.400  0.24139    
 355    -98.564     -6.750  0.29047    
 356    -83.914     -6.750  0.27949    
 357    -69.264     -6.750  0.25356    
 358    -54.614     -6.750  0.20888    
 359    -39.964     -6.750  0.26155    
 360    -25.314     -6.750  0.37482    
 361    -10.664     -6.750  0.60171    
 362      3.986     -6.750  0.69875    
 363     18.636     -6.750  0.47193    
 364     33.286     -6.750  0.32829    
 365     47.936     -6.750  0.24627    
 366     62.586     -6.750  0.16049    
 367     77.236     -6.750  6.57457E-02
 368     91.886     -6.750  9.21551E-02
 369    106.536     -6.750  0.21774    
 370    121.186     -6.750  0.37606    
 371    135.836     -6.750  0.46520    
 372    150.486     -6.750  0.35512    
 373    165.136     -6.750  0.23248    
 374    179.786     -6.750  0.34431    
 375    194.436     -6.750  0.40086    
 376    209.086     -6.750  0.40135    
 377    223.736     -6.750  0.38415    
 378    238.386     -6.750  0.30593    
 379    253.036     -6.750  0.14188    
 380    267.686     -6.750 -0.20545    
 381    253.036      7.900  0.42344    
 382    238.386      7.900  0.24885    
 383    223.736      7.900  0.20703    
 384    209.086      7.900  0.21825    
 385    194.436      7.900  0.24502    
 386    179.786      7.900  0.29202    
 387    165.136      7.900  0.25854    
 388    150.486      7.900  0.30749    
 389    135.836      7.900  0.31099    
 390    121.186      7.900  0.24204    
 391    106.536      7.900  6.52041E-02
 392     91.886      7.900 -3.07927E-02
 393     77.236      7.900  3.83061E-02
 394     62.586      7.900  0.17618    
 395     47.936      7.900  0.26474    
 396     33.286      7.900  0.40154    
 397     18.636      7.900  0.53149    
 398      3.986      7.900  0.72813    
 399    -10.664      7.900  0.62986    
 400    -25.314      7.900  0.37966    
 401    -39.964      7.900  0.27705    
 402    -54.614      7.900  0.22672    
 403    -69.264      7.900  0.26888    
 404    -83.914      7.900  0.28835    
 405    -98.564      7.900  0.29256    
 406    -98.564     22.550  0.17052    
 407    -83.914     22.550  0.16946    
 408    -69.264     22.550  0.17571    
 409    -54.614     22.550  0.18304    
 410    -39.964     22.550  0.24702    
 411    -25.314     22.550  0.37278    
 412    -10.664     22.550  0.55513    
 413      3.986     22.550  0.61027    
 414     18.636     22.550  0.48023    
 415     33.286     22.550  0.43844    
 416     47.936     22.550  0.27705    
 417     62.586     22.550  0.10812    
 418     77.236     22.550  6.54833E-02
 419     91.886     22.550  7.52546E-02
 420    106.536     22.550  0.13746    
 421    121.186     22.550  0.28758    
 422    135.836     22.550  0.29496    
 423    150.486     22.550  0.22059    
 424    165.136     22.550  0.26164    
 425    179.786     22.550  0.26914    
 426    194.436     22.550  0.24714    
 427    209.086     22.550  0.24175    
 428    223.736     22.550  0.24041    
 429    238.386     22.550  0.23736    
 430    238.386     37.200  0.16200    
 431    223.736     37.200  0.16845    
 432    209.086     37.200  0.16939    
 433    194.436     37.200  0.16824    
 434    179.786     37.200  0.17053    
 435    165.136     37.200  0.21659    
 436    150.486     37.200  0.17867    
 437    135.836     37.200  0.18025    
 438    121.186     37.200  0.20991    
 439    106.536     37.200  0.19082    
 440     91.886     37.200  0.14705    
 441     77.236     37.200  0.11265    
 442     62.586     37.200  9.54202E-02
 443     47.936     37.200  0.20932    
 444     33.286     37.200  0.35026    
 445     18.636     37.200  0.41593    
 446      3.986     37.200  0.60914    
 447    -10.664     37.200  0.58017    
 448    -25.314     37.200  0.39317    
 449    -39.964     37.200  0.27294    
 450    -54.614     37.200  0.14860    
 451    -69.264     37.200  9.22353E-02
 452    -83.914     37.200  0.10157    
 453    -98.564     37.200  0.25957    
 454    -98.564     51.850  0.26616    
 455    -83.914     51.850  0.21166    
 456    -69.264     51.850  9.66022E-02
 457    -54.614     51.850  7.41840E-02
 458    -39.964     51.850  0.20733    
 459    -25.314     51.850  0.50785    
 460    -10.664     51.850  0.59838    
 461      3.986     51.850  0.45145    
 462     18.636     51.850  0.25278    
 463     33.286     51.850  0.20000    
 464     47.936     51.850  0.12231    
 465     62.586     51.850  0.13918    
 466     77.236     51.850  0.16353    
 467     91.886     51.850  0.16013    
 468    106.536     51.850  0.21912    
 469    121.186     51.850  0.17963    
 470    135.836     51.850  7.44711E-02
 471    150.486     51.850  0.16808    
 472    165.136     51.850  0.17945    
 473    179.786     51.850  8.21380E-02
 474    194.436     51.850  0.12830    
 475    209.086     51.850  0.14306    
 476    223.736     51.850  0.13339    
 477    238.386     51.850  0.10818    
 478    223.736     66.500  0.24873    
 479    209.086     66.500  0.26854    
 480    194.436     66.500  0.20114    
 481    179.786     66.500  5.90980E-02
 482    165.136     66.500 -2.99158E-02
 483    150.486     66.500  2.49567E-02
 484    135.836     66.500 -3.91314E-02
 485    121.186     66.500 -8.04732E-02
 486    106.536     66.500 -8.22494E-02
 487     91.886     66.500  3.54206E-02
 488     77.236     66.500  0.13087    
 489     62.586     66.500  8.62919E-02
 490     47.936     66.500 -1.17096E-02
 491     33.286     66.500  6.25845E-02
 492     18.636     66.500  8.37140E-02
 493      3.986     66.500  0.27169    
 494    -10.664     66.500  0.65736    
 495    -25.314     66.500  0.65047    
 496    -39.964     66.500  0.26402    
 497    -54.614     66.500  0.12673    
 498    -69.264     66.500  0.13804    
 499    -83.914     66.500  0.19080    
 500    -98.564     66.500  0.21342    
 501    -98.564     81.150  0.16536    
 502    -83.914     81.150  0.38647    
 503    -69.264     81.150  0.34031    
 504    -54.614     81.150  0.36341    
 505    -39.964     81.150  0.45819    
 506    -25.314     81.150  0.71208    
 507    -10.664     81.150  0.65295    
 508      3.986     81.150  0.32542    
 509     18.636     81.150  0.23174    
 510     33.286     81.150  0.12444    
 511     47.936     81.150  2.60674E-02
 512     62.586     81.150  9.74312E-02
 513     77.236     81.150  0.14452    
 514     91.886     81.150  2.37137E-02
 515    106.536     81.150 -0.11195    
 516    121.186     81.150 -0.10682    
 517    135.836     81.150 -4.99396E-02
 518    150.486     81.150  1.08525E-02
 519    165.136     81.150 -5.00503E-02
 520    179.786     81.150  5.71771E-02
 521    194.436     81.150  0.21664    
 522    209.086     81.150  0.32667    
 523    223.736     81.150  0.39480    
 524    223.736     95.800  0.43489    
 525    209.086     95.800  0.32762    
 526    194.436     95.800  0.21688    
 527    179.786     95.800  5.71480E-02
 528    165.136     95.800 -5.03697E-02
 529    150.486     95.800  1.06268E-02
 530    135.836     95.800 -5.01133E-02
 531    121.186     95.800 -0.10724    
 532    106.536     95.800 -0.11243    
 533     91.886     95.800  1.90208E-03
 534     77.236     95.800 -6.16264E-02
 535     62.586     95.800 -8.11151E-02
 536     47.936     95.800  5.14917E-03
 537     33.286     95.800  9.63411E-02
 538     18.636     95.800  0.15010    
 539      3.986     95.800  0.28871    
 540    -10.664     95.800  0.52608    
 541    -25.314     95.800  0.55613    
 542    -39.964     95.800  0.38256    
 543    -54.614     95.800  0.39845    
 544    -69.264     95.800  0.38849    
 545    -83.914     95.800  0.28150    
 546    -98.564     95.800  7.93042E-02
 547    -98.564    110.450  0.20279    
 548    -83.914    110.450  0.30102    
 549    -69.264    110.450  0.31926    
 550    -54.614    110.450  0.28078    
 551    -39.964    110.450  0.21756    
 552    -25.314    110.450  0.31872    
 553    -10.664    110.450  0.35954    
 554      3.986    110.450  0.27442    
 555     18.636    110.450  0.15982    
 556     33.286    110.450  0.11029    
 557     47.936    110.450  1.81708E-02
 558     62.586    110.450 -0.12302    
 559     77.236    110.450 -0.14489    
 560     91.886    110.450 -0.15562    
 561    106.536    110.450 -0.12002    
 562    121.186    110.450 -0.10725    
 563    135.836    110.450 -5.01160E-02
 564    150.486    110.450  1.06262E-02
 565    165.136    110.450 -5.03732E-02
 566    179.786    110.450  5.71472E-02
 567    194.436    110.450  0.21692    
 568    209.086    110.450  0.34921    
 569    106.536    125.100 -5.36317E-03
 570     91.886    125.100 -1.50492E-03
 571     77.236    125.100  6.58715E-03
 572     62.586    125.100  3.45662E-02
 573     47.936    125.100  0.15809    
 574     33.286    125.100  0.24024    
 575     18.636    125.100  0.29114    
 576      3.986    125.100  0.18684    
 577    -10.664    125.100  0.19702    
 578    -25.314    125.100  0.17757    
 579    -39.964    125.100  0.12011    
 580    -54.614    125.100  7.62835E-02
 581    -69.264    125.100  0.20438    
 582    -83.914    125.100  0.51565    
 583    -98.564    125.100  0.34950    
 584    -98.564    139.750  0.34770    
 585    -83.914    139.750  0.19627    
 586    -69.264    139.750 -0.11419    
 587    -54.614    139.750 -0.10104    
 588    -39.964    139.750  2.27030E-02
 589    -25.314    139.750  8.29938E-02
 590    -10.664    139.750  0.17868    
 591      3.986    139.750  0.19187    
 592     18.636    139.750  0.32228    
 593     33.286    139.750  0.23463    
 594     47.936    139.750  0.17518    
 595     62.586    139.750  7.37381E-02
 596     77.236    139.750  4.89222E-02
 597     91.886    139.750  4.09856E-02
 598    106.536    139.750  3.77128E-02
 599    106.536    154.400  2.91482E-02
 600     91.886    154.400  4.17422E-02
 601     77.236    154.400  6.50470E-02
 602     62.586    154.400  8.28397E-02
 603     47.936    154.400  0.15087    
 604     33.286    154.400  0.17408    
 605     18.636    154.400  0.33193    
 606      3.986    154.400  0.31110    
 607    -10.664    154.400  0.29162    
 608    -25.314    154.400  0.10392    
 609    -39.964    154.400  8.81427E-02
 610    -54.614    154.400 -1.37562E-02
 611    -69.264    154.400 -0.12867    
 612    -83.914    154.400 -0.15517    
 613    -98.564    154.400  0.14140    
 614    -98.564    169.050 -6.99469E-03
 615    -83.914    169.050  2.23228E-02
 616    -69.264    169.050  6.92782E-02
 617    -54.614    169.050  0.13046    
 618    -39.964    169.050  0.18703    
 619    -25.314    169.050  0.16874    
 620    -10.664    169.050  0.28012    
 621      3.986    169.050  0.25919    
 622     18.636    169.050  0.23501    
 623     33.286    169.050  0.10248    
 624     47.936    169.050  5.04721E-02
 625     62.586    169.050 -2.49129E-02
 626     77.236    169.050 -1.10740E-02
 627     91.886    169.050  2.47240E-02
 628    106.536    169.050  4.95857E-02
 629    106.536    183.700  3.67596E-03
 630     91.886    183.700 -2.14287E-02
 631     77.236    183.700 -4.96945E-02
 632     62.586    183.700 -4.79078E-02
 633     47.936    183.700  3.63440E-02
 634     33.286    183.700  9.45118E-02
 635     18.636    183.700  0.22241    
 636      3.986    183.700  0.24802    
 637    -10.664    183.700  0.27361    
 638    -25.314    183.700  0.17536    
 639    -39.964    183.700  0.19616    
 640    -54.614    183.700  0.14291    
 641    -69.264    183.700  9.02649E-02
 642    -83.914    183.700  5.25729E-02
 643    -98.564    183.700  3.92310E-02
