!
! 05-APR-2020 19:47:04
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area -70.9 -70.86 /OUTPUT serpens_cn10_blue1_smm4.txt
!
 1    238.386   -226.500 -6.24297E-03
 2    223.736   -226.500 -6.37091E-03
 3    209.086   -226.500 -6.36972E-03
 4    194.436   -226.500 -6.34597E-03
 5    179.786   -226.500 -5.52247E-03
 6    165.136   -226.500 -5.65132E-04
 7    150.486   -226.500 -5.70907E-03
 8    135.836   -226.500 -7.58800E-03
 9    121.186   -226.500  4.65435E-03
 10    106.536   -226.500  7.47744E-03
 11     91.886   -226.500  7.83051E-03
 12     77.236   -226.500  7.88246E-03
 13     33.286   -211.850  6.25410E-03
 14     47.936   -211.850  1.20341E-02
 15     62.586   -211.850  9.82431E-03
 16     77.236   -211.850  6.66273E-03
 17     91.886   -211.850  4.64015E-03
 18    106.536   -211.850  4.49497E-03
 19    121.186   -211.850  3.41715E-03
 20    135.836   -211.850 -6.32562E-04
 21    150.486   -211.850  2.31675E-03
 22    165.136   -211.850  4.78324E-03
 23    179.786   -211.850 -3.76506E-03
 24    194.436   -211.850 -6.69490E-03
 25    209.086   -211.850 -7.07176E-03
 26    223.736   -211.850 -7.11619E-03
 27    238.386   -211.850  4.55257E-03
 28    253.036   -211.850  1.09142E-02
 29    267.686   -211.850  2.07790E-02
 30    267.686   -197.200  5.66658E-03
 31    253.036   -197.200  5.46599E-03
 32    238.386   -197.200  7.02159E-03
 33    223.736   -197.200  1.91231E-03
 34    209.086   -197.200 -9.92280E-03
 35    194.436   -197.200 -9.11722E-03
 36    179.786   -197.200 -4.30729E-03
 37    165.136   -197.200  7.31428E-03
 38    150.486   -197.200  1.04360E-02
 39    135.836   -197.200  6.66823E-03
 40    121.186   -197.200  4.99647E-03
 41    106.536   -197.200  3.95446E-03
 42     91.886   -197.200  8.34002E-03
 43     77.236   -197.200  1.21410E-02
 44     62.586   -197.200  1.06304E-02
 45     47.936   -197.200  1.25899E-02
 46     33.286   -197.200  1.25278E-02
 47     18.636   -197.200  1.23283E-02
 48    -39.964   -182.550  2.70952E-02
 49    -25.314   -182.550  1.39288E-02
 50    -10.664   -182.550 -1.48295E-03
 51      3.986   -182.550 -9.49514E-03
 52     18.636   -182.550  1.20977E-02
 53     33.286   -182.550  1.22105E-02
 54     47.936   -182.550  1.23464E-02
 55     62.586   -182.550  1.11537E-02
 56     77.236   -182.550  1.23391E-02
 57     91.886   -182.550  1.46447E-02
 58    106.536   -182.550  1.06442E-02
 59    121.186   -182.550  3.81250E-03
 60    135.836   -182.550  2.48296E-03
 61    150.486   -182.550  7.24587E-03
 62    165.136   -182.550  8.17927E-03
 63    179.786   -182.550 -1.14702E-04
 64    194.436   -182.550 -1.11622E-03
 65    209.086   -182.550  6.98880E-03
 66    223.736   -182.550  9.97508E-03
 67    238.386   -182.550 -9.09673E-04
 68    253.036   -182.550 -1.18504E-03
 69    267.686   -182.550 -7.70325E-04
 70    267.686   -167.900 -5.40103E-03
 71    253.036   -167.900 -5.85129E-03
 72    238.386   -167.900 -6.30938E-03
