!
! 01-AUG-2019 13:40:35
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area 13.9 15.5 /OUTPUT smm1_cn10_blue_comp2.txt
!
 1    238.386   -226.500  0.35971    
 2    223.736   -226.500  0.38111    
 3    209.086   -226.500  0.38247    
 4    194.436   -226.500  0.39392    
 5    179.786   -226.500  0.50158    
 6    165.136   -226.500  0.81120    
 7    150.486   -226.500  0.70993    
 8    135.836   -226.500  0.44260    
 9    121.186   -226.500  0.48432    
 10    106.536   -226.500  0.51911    
 11     91.886   -226.500  0.52417    
 12     77.236   -226.500  0.52486    
 13     33.286   -211.850 -0.19237    
 14     47.936   -211.850  5.73974E-02
 15     62.586   -211.850  0.23702    
 16     77.236   -211.850  0.43387    
 17     91.886   -211.850  0.50505    
 18    106.536   -211.850  0.49907    
 19    121.186   -211.850  0.45991    
 20    135.836   -211.850  0.40180    
 21    150.486   -211.850  0.60369    
 22    165.136   -211.850  0.72194    
 23    179.786   -211.850  0.63145    
 24    194.436   -211.850  0.65200    
 25    209.086   -211.850  0.66085    
 26    223.736   -211.850  0.66210    
 27    238.386   -211.850  0.47380    
 28    253.036   -211.850  0.32470    
 29    267.686   -211.850  0.23869    
 30    267.686   -197.200  0.36027    
 31    253.036   -197.200  0.36003    
 32    238.386   -197.200  0.35542    
 33    223.736   -197.200  0.62030    
 34    209.086   -197.200  0.78453    
 35    194.436   -197.200  0.75400    
 36    179.786   -197.200  0.64088    
 37    165.136   -197.200  0.64257    
 38    150.486   -197.200  0.56574    
 39    135.836   -197.200  0.54816    
 40    121.186   -197.200  0.54767    
 41    106.536   -197.200  0.54218    
 42     91.886   -197.200  0.46295    
 43     77.236   -197.200  0.25416    
 44     62.586   -197.200  0.21930    
 45     47.936   -197.200  6.34799E-03
 46     33.286   -197.200 -0.17238    
 47     18.636   -197.200 -0.20510    
 48    -39.964   -182.550 -0.23127    
 49    -25.314   -182.550 -0.12542    
 50    -10.664   -182.550 -4.34181E-02
 51      3.986   -182.550  2.65419E-02
 52     18.636   -182.550 -0.18480    
 53     33.286   -182.550 -0.17431    
 54     47.936   -182.550 -3.22014E-02
 55     62.586   -182.550  0.19368    
 56     77.236   -182.550  0.25966    
 57     91.886   -182.550  0.35941    
 58    106.536   -182.550  0.56397    
 59    121.186   -182.550  0.59283    
 60    135.836   -182.550  0.60922    
 61    150.486   -182.550  0.66809    
 62    165.136   -182.550  0.75858    
 63    179.786   -182.550  0.76614    
 64    194.436   -182.550  0.78417    
 65    209.086   -182.550  0.73376    
 66    223.736   -182.550  0.35249    
 67    238.386   -182.550  0.37847    
 68    253.036   -182.550  0.39285    
 69    267.686   -182.550  0.39336    
 70    267.686   -167.900  0.40013    
 71    253.036   -167.900  0.40238    
 72    238.386   -167.900  0.39835    
 73    223.736   -167.900  0.34987    
 74    209.086   -167.900  0.57027    
 75    194.436   -167.900  0.80952    
 76    179.786   -167.900  0.91676    
 77    165.136   -167.900   1.0329    
 78    150.486   -167.900   1.0480    
