!
! 01-AUG-2019 13:40:49
! Input file  : serpens_cn10_conv.30m
! Input command: ANALYSE\PRINT area -15.7 -14.9 /OUTPUT smm1_cn10_blue_comp3.txt
!
 1    238.386   -226.500  0.40688    
 2    223.736   -226.500  0.40578    
 3    209.086   -226.500  0.40547    
 4    194.436   -226.500  0.40295    
 5    179.786   -226.500  0.38341    
 6    165.136   -226.500  0.32129    
 7    150.486   -226.500  0.25598    
 8    135.836   -226.500  0.22347    
 9    121.186   -226.500  0.12087    
 10    106.536   -226.500  9.51077E-02
 11     91.886   -226.500  9.17954E-02
 12     77.236   -226.500  9.12836E-02
 13     33.286   -211.850 -0.15094    
 14     47.936   -211.850  4.89756E-02
 15     62.586   -211.850  0.12088    
 16     77.236   -211.850  0.15759    
 17     91.886   -211.850  0.15518    
 18    106.536   -211.850  0.15704    
 19    121.186   -211.850  0.17080    
 20    135.836   -211.850  0.22076    
 21    150.486   -211.850  0.22193    
 22    165.136   -211.850  0.26866    
 23    179.786   -211.850  0.43943    
 24    194.436   -211.850  0.50622    
 25    209.086   -211.850  0.51614    
 26    223.736   -211.850  0.51738    
 27    238.386   -211.850  0.42108    
 28    253.036   -211.850  0.39759    
 29    267.686   -211.850  0.38193    
 30    267.686   -197.200  0.38147    
 31    253.036   -197.200  0.37967    
 32    238.386   -197.200  0.32862    
 33    223.736   -197.200  0.41333    
 34    209.086   -197.200  0.58862    
 35    194.436   -197.200  0.57177    
 36    179.786   -197.200  0.47793    
 37    165.136   -197.200  0.31393    
 38    150.486   -197.200  0.29859    
 39    135.836   -197.200  0.24954    
 40    121.186   -197.200  0.23746    
 41    106.536   -197.200  0.24467    
 42     91.886   -197.200  0.26232    
 43     77.236   -197.200  0.16665    
 44     62.586   -197.200  0.12058    
 45     47.936   -197.200  5.08661E-02
 46     33.286   -197.200 -2.08416E-02
 47     18.636   -197.200 -3.64589E-02
 48    -39.964   -182.550 -0.25151    
 49    -25.314   -182.550 -0.19937    
 50    -10.664   -182.550 -9.29360E-02
 51      3.986   -182.550  4.94659E-02
