!
! 02-AUG-2019 16:51:17
! Input file  : serpens_hcn10_conv.30m
! Input command: ANALYSE\PRINT area 10.0 11.9 /OUTPUT smm1_hcn10_blue_comp1.txt
!
 147    -69.264   -109.300  0.21510    
 148    -83.914   -109.300  0.19379    
 149    -83.914    -94.650 -6.80637E-02
 150    -69.264    -94.650 -5.64411E-02
 151    -54.614    -94.650  0.28546    
 152    -39.964    -94.650  0.61049    
 153    -25.314    -94.650  0.97263    
 154    -10.664    -94.650   1.3165    
 155      3.986    -94.650   1.4428    
 156     18.636    -94.650   1.3428    
 157     33.286    -94.650   1.7394    
 158     47.936    -94.650   2.2480    
 159     62.586    -94.650   2.6863    
 160     77.236    -94.650   2.7418    
 161     91.886    -94.650   2.7486    
 162    106.536    -94.650   2.8633    
 163    121.186    -94.650   2.8266    
 164    135.836    -94.650   3.0144    
 165    150.486    -94.650   2.4815    
 166    165.136    -94.650   1.6706    
 167    179.786    -94.650   1.0977    
 168    194.436    -94.650  0.85091    
 169    209.086    -94.650  0.77122    
 170    223.736    -94.650  0.56434    
 171    238.386    -94.650  0.55691    
 172    238.386    -80.000  0.36140    
 173    223.736    -80.000  0.38953    
 174    209.086    -80.000  0.70673    
 175    194.436    -80.000  0.99799    
 176    179.786    -80.000   1.0308    
 177    165.136    -80.000   1.6034    
 178    150.486    -80.000   2.8855    
 179    135.836    -80.000   3.2060    
 180    121.186    -80.000   2.5172    
 181    106.536    -80.000   2.0830    
 182     91.886    -80.000   1.6886    
 183     77.236    -80.000   1.6494    
 184     62.586    -80.000   1.5464    
 185     47.936    -80.000   1.1470    
 186     33.286    -80.000   1.0805    
 187     18.636    -80.000   1.1531    
 188      3.986    -80.000   1.4380    
 189    -10.664    -80.000   1.2319    
 190    -25.314    -80.000  0.93561    
 191    -39.964    -80.000  0.68209    
 192    -54.614    -80.000  0.37878    
 193    -69.264    -80.000 -4.61256E-02
 194    -83.914    -80.000 -7.17564E-02
 195    -83.914    -65.350  0.15872    
 196    -69.264    -65.350  0.18112    
 197    -54.614    -65.350  0.41342    
 198    -39.964    -65.350  0.66627    
 199    -25.314    -65.350  0.81378    
 200    -10.664    -65.350   1.1597    
 201      3.986    -65.350   1.4360    
 202     18.636    -65.350   1.3264    
 203     33.286    -65.350  0.93926    
 204     47.936    -65.350  0.65729    
 205     62.586    -65.350  0.65688    
 206     77.236    -65.350  0.70455    
 207     91.886    -65.350  0.79698    
 208    106.536    -65.350   1.3272    
 209    121.186    -65.350   2.2324    
 210    135.836    -65.350   2.7758    
 211    150.486    -65.350   2.3456    
 212    165.136    -65.350   1.2680    
 213    179.786    -65.350  0.98414    
 214    194.436    -65.350   1.0123    
 215    209.086    -65.350  0.76407    
 216    223.736    -65.350  0.33750    
 217    238.386    -65.350  0.30793    
 218    238.386    -50.700  0.55342    
 219    223.736    -50.700  0.55564    
 220    209.086    -50.700  0.68246    
 221    194.436    -50.700  0.85718    
 222    179.786    -50.700  0.94287    
 223    165.136    -50.700   1.1990    
 224    150.486    -50.700   1.7023    
 225    135.836    -50.700   2.0678    
 226    121.186    -50.700   1.7953    
 227    106.536    -50.700   1.1286    
 228     91.886    -50.700  0.61332    
 229     77.236    -50.700  0.53446    
 230     62.586    -50.700  0.58041    
 231     47.936    -50.700  0.54763    
 232     33.286    -50.700  0.85876    
 233     18.636    -50.700   1.3422    
 234      3.986    -50.700   1.6228    
 235    -10.664    -50.700   1.2371    
 236    -25.314    -50.700   1.1708    
 237    -39.964    -50.700   1.0384    
 238    -54.614    -50.700  0.57733    
 239    -69.264    -50.700  0.25610    
 240    -83.914    -50.700  0.23818    
 241    -83.914    -36.050  0.65264    
 242    -69.264    -36.050  0.65739    
 243    -54.614    -36.050  0.82062    
 244    -39.964    -36.050   1.3054    
 245    -25.314    -36.050   1.3275    
 246    -10.664    -36.050   1.1531    
 247      3.986    -36.050   1.2507    
 248     18.636    -36.050   1.0127    
 249     33.286    -36.050  0.72350    
 250     47.936    -36.050  0.66004    
 251     62.586    -36.050  0.69489    
 252     77.236    -36.050  0.61906    
 253     91.886    -36.050  0.67124    
 254    106.536    -36.050  0.80406    
 255    121.186    -36.050   1.3414    
 256    135.836    -36.050   1.5276    
 257    150.486    -36.050   1.2544    
 258    165.136    -36.050  0.89838    
 259    179.786    -36.050  0.67624    
 260    194.436    -36.050  0.63364    
 261    209.086    -36.050  0.66562    
 262    223.736    -36.050  0.79519    
 263    238.386    -36.050  0.80987    
 264    238.386    -21.400  0.62090    
 265    223.736    -21.400  0.64386    
 266    209.086    -21.400  0.88159    
 267    194.436    -21.400  0.69924    
 268    179.786    -21.400  0.68997    
 269    165.136    -21.400  0.75664    
 270    150.486    -21.400   1.0574    
 271    135.836    -21.400   1.2906    
 272    121.186    -21.400   1.0879    
 273    106.536    -21.400  0.75534    
 274     91.886    -21.400  0.55442    
 275     77.236    -21.400  0.59864    
 276     62.586    -21.400  0.82794    
 277     47.936    -21.400  0.90053    
 278     33.286    -21.400  0.90031    
 279     18.636    -21.400   1.0375    
 280      3.986    -21.400   1.2107    
 281    -10.664    -21.400   1.3348    
 282    -25.314    -21.400   1.4280    
 283    -39.964    -21.400   1.1220    
 284    -54.614    -21.400  0.75537    
 285    -69.264    -21.400  0.67632    
 286    -83.914    -21.400  0.67160    
 287    -83.914     -6.750  0.70381    
 288    -69.264     -6.750  0.70448    
 289    -54.614     -6.750  0.69619    
 290    -39.964     -6.750  0.95452    
 291    -25.314     -6.750   1.2844    
 292    -10.664     -6.750   1.3782    
 293      3.986     -6.750   1.5397    
 294     18.636     -6.750   1.2390    
 295     33.286     -6.750  0.98937    
 296     47.936     -6.750  0.96303    
 297     62.586     -6.750  0.70425    
 298     77.236     -6.750  0.50040    
 299     91.886     -6.750  0.50739    
 300    106.536     -6.750  0.52960    
 301    121.186     -6.750  0.86030    
 302    135.836     -6.750  0.85076    
 303    150.486     -6.750  0.88955    
 304    165.136     -6.750  0.92799    
 305    179.786     -6.750   1.1067    
 306    194.436     -6.750   1.0761    
 307    209.086     -6.750   1.0303    
 308    223.736     -6.750   1.1799    
 309    238.386     -6.750  0.62193    
 310    223.736      7.900   1.2161    
 311    209.086      7.900   1.0696    
 312    194.436      7.900   1.1025    
 313    179.786      7.900   1.1675    
 314    165.136      7.900  0.95667    
 315    150.486      7.900  0.86606    
 316    135.836      7.900  0.79226    
 317    121.186      7.900  0.87841    
 318    106.536      7.900  0.48012    
 319     91.886      7.900  0.43826    
 320     77.236      7.900  0.52237    
 321     62.586      7.900  0.67047    
 322     47.936      7.900  0.90745    
 323     33.286      7.900   1.0702    
 324     18.636      7.900   1.0863    
 325      3.986      7.900   1.6134    
 326    -10.664      7.900   1.3350    
 327    -25.314      7.900   1.0906    
 328    -39.964      7.900  0.94204    
 329    -54.614      7.900  0.85163    
 330    -69.264      7.900  0.66000    
 331    -83.914      7.900  0.65688    
 332    -83.914     22.550  0.43355    
 333    -69.264     22.550  0.44029    
 334    -54.614     22.550  0.58095    
 335    -39.964     22.550  0.60299    
 336    -25.314     22.550  0.85888    
 337    -10.664     22.550   1.2176    
 338      3.986     22.550   1.3304    
 339     18.636     22.550   1.2297    
 340     33.286     22.550   1.3678    
 341     47.936     22.550   1.1670    
 342     62.586     22.550  0.98471    
 343     77.236     22.550   1.0079    
 344     91.886     22.550  0.43755    
 345    106.536     22.550  0.47890    
 346    121.186     22.550  0.88719    
 347    135.836     22.550  0.79142    
 348    150.486     22.550  0.86572    
 349    165.136     22.550  0.95530    
 350    179.786     22.550   1.1692    
 351    194.436     22.550   1.1000    
 352    209.086     22.550   1.0691    
 353     77.236     37.200  0.94292    
 354     62.586     37.200  0.94328    
 355     47.936     37.200   1.0119    
 356     33.286     37.200   1.1427    
 357     18.636     37.200  0.93670    
 358      3.986     37.200   1.0727    
 359    -10.664     37.200   1.2121    
 360    -25.314     37.200  0.96305    
 361    -39.964     37.200  0.65286    
 362    -54.614     37.200  0.71058    
 363    -69.264     37.200  0.82719    
 364    -83.914     37.200  0.83062    
 365    -83.914     51.850   1.1551    
 366    -69.264     51.850   1.1638    
 367    -54.614     51.850   1.0546    
 368    -39.964     51.850   1.0632    
 369    -25.314     51.850   1.3451    
 370    -10.664     51.850   1.6137    
 371      3.986     51.850  0.94041    
 372     18.636     51.850  0.59950    
 373     33.286     51.850  0.67755    
 374     47.936     51.850  0.76538    
 375     62.586     51.850  0.66027    
 376     77.236     51.850  0.68927    
 377     77.236     66.500  0.88079    
 378     62.586     66.500  0.87939    
 379     47.936     66.500  0.74284    
 380     33.286     66.500  0.74702    
 381     18.636     66.500  0.65545    
 382      3.986     66.500   1.5843    
 383    -10.664     66.500   2.6603    
 384    -25.314     66.500   2.2832    
 385    -39.964     66.500   1.4117    
 386    -54.614     66.500   1.7394    
 387    -69.264     66.500   1.9694    
 388    -83.914     66.500   1.9691    
 389    -83.914     81.150   2.6192    
 390    -69.264     81.150   2.5816    
 391    -54.614     81.150   1.8639    
 392    -39.964     81.150   2.1467    
 393    -25.314     81.150   2.9502    
 394    -10.664     81.150   2.9483    
 395      3.986     81.150   1.5012    
 396     18.636     81.150  0.63569    
 397     33.286     81.150  0.81683    
 398     47.936     81.150  0.73401    
 399     62.586     81.150  0.67472    
 400     77.236     81.150  0.67201    
 401     77.236     95.800  0.72128    
 402     62.586     95.800  0.72193    
 403     47.936     95.800  0.50977    
 404     33.286     95.800  0.75647    
 405     18.636     95.800  0.79413    
 406      3.986     95.800   1.1776    
 407    -10.664     95.800   2.3325    
 408    -25.314     95.800   3.0754    
 409    -39.964     95.800   2.2561    
 410    -54.614     95.800   1.2751    
 411    -69.264     95.800   1.9869    
 412    -83.914     95.800   2.0330    
 413    -83.914    110.450   1.0891    
 414    -69.264    110.450   1.0551    
 415    -54.614    110.450  0.77613    
 416    -39.964    110.450   1.7958    
 417    -25.314    110.450   2.0884    
 418    -10.664    110.450   1.4307    
 419      3.986    110.450  0.86030    
 420     18.636    110.450  0.65541    
 421     33.286    110.450  0.62389    
 422     47.936    110.450  0.37776    
 423     62.586    110.450  0.43607    
 424     77.236    110.450  0.44605    
 425     77.236    125.100  0.46171    
 426     62.586    125.100  0.43223    
 427     47.936    125.100  0.18729    
 428     33.286    125.100  0.33597    
 429     18.636    125.100  0.33545    
 430      3.986    125.100  0.44129    
 431    -10.664    125.100  0.82185    
 432    -25.314    125.100   1.0320    
 433    -39.964    125.100  0.95103    
 434    -54.614    125.100  0.31953    
 435    -69.264    125.100  0.43254    
 436    -83.914    125.100  0.43794    
 437    -83.914    139.750  0.18505    
 438    -69.264    139.750  0.19326    
 439    -54.614    139.750  0.29062    
 440    -39.964    139.750  0.55432    
 441    -25.314    139.750  0.66896    
 442    -10.664    139.750  0.46688    
 443      3.986    139.750  0.49976    
 444     18.636    139.750  0.26141    
 445     33.286    139.750  0.26652    
 446     47.936    139.750  0.19655    
 447     62.586    139.750  0.19379    
 448     77.236    139.750  0.18812    
 449     62.586    154.400  0.52053    
 450     47.936    154.400  0.47473    
 451     33.286    154.400  0.34475    
 452     18.636    154.400  0.38806    
 453      3.986    154.400  0.54996    
 454    -10.664    154.400  0.33418    
 455    -25.314    154.400  0.34115    
 456    -39.964    154.400  0.43145    
 457    -54.614    154.400  0.25412    
 458    -69.264    154.400  0.43901    
 459    -83.914    154.400  0.35639    
 460    -69.264    169.050  0.43977    
 461    -54.614    169.050  0.25413    
 462    -39.964    169.050  0.43145    
 463    -25.314    169.050  0.34112    
 464    -10.664    169.050  0.33417    
 465      3.986    169.050  0.54996    
 466     18.636    169.050  0.38809    
 467     33.286    169.050  0.34475    
 468     47.936    169.050  0.47473    
 469     62.586    169.050  0.52013    
